param_noise_stddev,prob_satisfiability,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.1639088940674591,0.0,-1.3189622163772583,1.192086100578308,0.9659233689308167,0.024174561724066734,-0.5323848128318787,0.778451681137085,0.7039011120796204,0.4992679953575134,-1.4152344465255737,-0.25160613656044006,0.41428524255752563,1000.0,2.0,-795.8391723632812,-795.8391723632812,402.26165771484375,402.26165771484375,15.061212301254272,2.0,1,2000,132.79143537691473,0.6257213354110718,0.023119213059544563,0.21158303320407867
0.15440959267203633,0.0,-1.605759620666504,2.497166633605957,0.011784286238253117,0.9873244762420654,-1.4772543907165527,2.408032178878784,-0.017314529046416283,0.9725242853164673,-1.5055803060531616,0.11116013675928116,0.6266466379165649,975.0,4.0,-798.7006225585938,-798.7006225585938,284.5045471191406,284.5045471191406,50.26146912574768,4.0,2,4000,79.58382573323749,1.2200735807418823,0.028845923021435738,0.03304383531212807
0.1370306733903066,0.0,-4.245293617248535,4.416164398193359,0.31271421909332275,0.8109049797058105,-4.081039905548096,4.389167785644531,-0.013527775183320045,0.9866910576820374,-2.2334930896759033,0.0703076645731926,0.7101244330406189,983.3333333333334,6.0,-772.02734375,-772.02734375,236.81517028808594,236.81517028808594,97.20447516441345,6.0,3,6000,61.72555316873517,3.496293306350708,0.03141523525118828,0.20955704152584076
0.11456001552955852,0.0,-5.033631801605225,5.060219764709473,0.388901948928833,0.8019341230392456,-4.790586471557617,4.906341552734375,0.6511775255203247,0.5285959243774414,-3.3913466930389404,0.06086423248052597,0.7833317518234253,987.5,8.0,-744.6448364257812,-744.6448364257812,217.58534240722656,217.58534240722656,133.15869998931885,8.0,4,8000,60.07868806650793,4.384232997894287,0.03303486481308937,0.8959518671035767
0.09769921704229322,0.0,-5.208392143249512,5.023417949676514,0.7297181487083435,0.6511482000350952,-5.034052848815918,4.873384475708008,0.5620931386947632,0.7861992716789246,-4.061975002288818,0.10476777702569962,0.8016443848609924,990.0,10.0,-704.956298828125,-704.956298828125,212.0886993408203,212.0886993408203,181.16929030418396,10.0,5,10000,55.1969927309974,4.617335319519043,0.03263358026742935,0.10210774838924408
0.10166619702807067,0.0,-6.7789459228515625,5.288777828216553,0.9991599321365356,0.0033094987738877535,-6.783554553985596,5.197202682495117,0.9984247088432312,0.0029189521446824074,-4.4666619300842285,0.21622949838638306,0.8148919343948364,991.6666666666666,12.0,-697.5527954101562,-697.5527954101562,194.8368682861328,194.8368682861328,217.29106903076172,12.0,6,12000,55.225463492478696,5.404167652130127,0.03184828907251358,0.024404115974903107
0.11686267184170265,0.0,-7.804543495178223,5.746206760406494,0.9999722242355347,9.146711090579629e-05,-7.719263076782227,5.61865234375,0.9995046854019165,0.0008912976481951773,-4.856668472290039,0.3188190162181854,0.7978970408439636,992.8571428571429,14.0,-687.7179565429688,-687.7179565429688,182.41537475585938,182.41537475585938,257.7617530822754,14.0,7,14000,54.31372122741312,6.046597957611084,0.03679489716887474,0.011610284447669983
0.13703067339030664,0.0,-8.650666236877441,5.836575984954834,0.9999921917915344,2.257834785268642e-05,-8.639269828796387,5.721968650817871,0.9971678256988525,0.005898699630051851,-5.588912487030029,0.4039335250854492,0.7795966863632202,993.75,16.0,-697.1774291992188,-697.1774291992188,172.54791259765625,172.54791259765625,296.21150755882263,16.0,8,16000,54.015457170659275,6.768633842468262,0.03275400027632713,0.006517711561173201
0.14838458355742487,0.0,-8.811266899108887,5.747572898864746,0.9999973177909851,7.403782092296751e-06,-8.703462600708008,5.603832721710205,0.9997193813323975,0.0009852261282503605,-6.264963150024414,0.4701099693775177,0.7584692239761353,994.4444444444445,18.0,-695.4083862304688,-695.4083862304688,166.3167266845703,166.3167266845703,329.1018795967102,18.0,9,18000,54.69430931861482,6.962790012359619,0.03243719041347504,6.965750799281523e-05
0.16390889406745915,0.0,-8.636457443237305,5.783104419708252,0.9999986290931702,4.1200964915333316e-06,-8.54661750793457,5.697744846343994,0.8157212734222412,0.46502482891082764,-6.531203746795654,0.4973289668560028,0.7526645660400391,995.0,20.0,-695.1119384765625,-695.1119384765625,158.35446166992188,158.35446166992188,370.27358746528625,20.0,10,20000,54.01411463591103,6.9010701179504395,0.03136150538921356,0.020322365686297417
0.17748984505303078,0.0,-8.440064430236816,5.824690341949463,0.9999994039535522,1.907622163344058e-06,-8.317390441894531,5.720541477203369,0.923550546169281,0.19442403316497803,-6.971869468688965,0.5128903985023499,0.7406414747238159,995.4545454545455,22.0,-690.140380859375,-690.140380859375,155.9754180908203,155.9754180908203,408.7779891490936,22.0,11,22000,53.81894471812165,6.965338230133057,0.030380429700016975,7.100805669324473e-05
0.19605920988138423,0.0,-8.129338264465332,5.57896614074707,0.9999998211860657,9.640049256631755e-07,-7.991055965423584,5.45850133895874,0.9982561469078064,0.0033625587821006775,-7.494696617126465,0.5454657673835754,0.7211043238639832,995.8333333333334,24.0,-690.1978149414062,-690.1978149414062,151.7917022705078,151.7917022705078,441.66168999671936,24.0,12,24000,54.34023494357926,6.977853775024414,0.028579456731677055,6.336745627777418e-06
0.20402000000000006,0.0,-7.970132827758789,5.409360408782959,0.9999999403953552,6.666900276286469e-07,-7.822564601898193,5.308952331542969,0.9483897686004639,0.1663854718208313,-7.91069221496582,0.5799759030342102,0.7030695676803589,996.1538461538462,26.0,-689.4733276367188,-689.4733276367188,147.1149139404297,147.1149139404297,488.61645698547363,26.0,13,26000,53.21147011790675,7.001520156860352,0.02675103396177292,8.3637914940482e-06
0.20000000000000007,0.0,-8.072315216064453,5.452651023864746,1.0,5.63346645776619e-07,-7.962018966674805,5.3739399909973145,0.9999904036521912,2.5993736926466227e-05,-8.553145408630371,0.5862786173820496,0.6982710957527161,996.4285714285714,28.0,-702.4285888671875,-702.4285888671875,159.01678466796875,159.01678466796875,524.1078379154205,28.0,14,28000,53.42411995089946,7.415622711181641,0.02715810388326645,1.6504132872796617e-05
0.20000000000000007,0.0,-8.14111614227295,5.504892826080322,1.0,5.585133067143033e-07,-8.047018051147461,5.433884620666504,0.514360785484314,0.8271506428718567,-8.77601432800293,0.6121755838394165,0.6838832497596741,996.6666666666666,30.0,-694.569091796875,-694.569091796875,156.44650268554688,156.44650268554688,562.0538284778595,30.0,15,30000,53.37567058522717,7.446110725402832,0.029164476320147514,1.113353967666626
0.21230403012020005,0.0,-8.208800315856934,5.556191921234131,0.9999999403953552,7.304806786123663e-07,-8.114590644836426,5.472262382507324,0.9752926826477051,0.07985804229974747,-8.896332740783691,0.6227042078971863,0.6809519529342651,996.875,32.0,-693.856689453125,-693.856689453125,152.46084594726562,152.46084594726562,605.4058582782745,32.0,16,32000,52.85710331744298,7.433318614959717,0.028567714616656303,1.3380669355392456
0.22092442508224094,0.0,-8.004594802856445,5.435643196105957,0.9999999403953552,7.384574018942658e-07,-7.8641676902771,5.32810115814209,0.49794766306877136,0.8648509979248047,-9.207018852233887,0.627940833568573,0.6814827919006348,997.0588235294117,34.0,-694.5623168945312,-694.5623168945312,153.44039916992188,153.44039916992188,638.7953178882599,34.0,17,34000,53.22518660969176,7.395455837249756,0.028429310768842697,0.9159839153289795
0.21230403012020005,0.0,-7.810147762298584,5.33107852935791,1.0,2.828709853019973e-07,-7.686938285827637,5.244992733001709,0.9452335834503174,0.12723585963249207,-9.18478775024414,0.6360572576522827,0.6796360611915588,997.2222222222222,36.0,-687.4530029296875,-687.4530029296875,151.97317504882812,151.97317504882812,686.1626362800598,36.0,18,36000,52.46569558956059,7.263858795166016,0.028431009501218796,0.01394416019320488
0.22092442508224094,0.0,-7.845627307891846,5.291272163391113,1.0,1.3316336833213427e-07,-7.72231388092041,5.2042083740234375,0.9997668266296387,0.0006340440595522523,-9.42931079864502,0.6532487869262695,0.6659548282623291,997.3684210526316,38.0,-688.1461791992188,-688.1461791992188,150.53195190429688,150.53195190429688,723.5592975616455,38.0,19,38000,52.51815591072892,7.339585781097412,0.027853870764374733,4.852564643442747e-07
0.21657134112561607,0.0,-7.949851036071777,5.3001484870910645,1.0,9.052991600810856e-08,-7.850690841674805,5.212299823760986,0.9999963641166687,1.269728090846911e-05,-9.702022552490234,0.6705782413482666,0.6534730195999146,997.5,40.0,-690.6417846679688,-690.6417846679688,147.78318786621094,147.78318786621094,756.0975887775421,40.0,20,40000,52.90322386118432,7.507047653198242,0.027667971327900887,1.4141055345535278
0.21230403012020005,0.0,-7.991495132446289,5.228196620941162,1.0,7.638934818032794e-08,-7.882306098937988,5.1367034912109375,0.9999958276748657,1.2029483514197636e-05,-9.869901657104492,0.6862594485282898,0.6415687203407288,997.6190476190476,42.0,-688.8321533203125,-688.8321533203125,144.7713623046875,144.7713623046875,799.9864695072174,42.0,21,42000,52.50088795360692,7.555973052978516,0.02821395918726921,0.9999998807907104
0.22989484264752452,0.0,-7.996008396148682,5.144732475280762,1.0,6.791072593159697e-08,-7.877452373504639,5.039492130279541,0.9999996423721313,1.6025102240746492e-06,-9.966999053955078,0.6900551319122314,0.6403698325157166,997.7272727272727,44.0,-685.0874633789062,-685.0874633789062,142.69923400878906,142.69923400878906,834.1990904808044,44.0,22,44000,52.7452025566701,7.693635940551758,0.027084369212388992,9.037034942593891e-08
0.23451572898473977,0.0,-8.000937461853027,5.078146457672119,1.0,5.424104543294561e-08,-7.879380702972412,4.970628261566162,1.0,1.5437632328030304e-07,-10.099297523498535,0.7034991979598999,0.6294605731964111,997.8260869565217,46.0,-683.5855712890625,-683.5855712890625,139.96438598632812,139.96438598632812,869.8065707683563,46.0,23,46000,52.88532134146242,7.6451497077941895,0.02648719772696495,2.152397792087868e-05
0.23922949513733305,0.0,-7.983526229858398,5.024438381195068,1.0,4.372418160869529e-08,-7.888311862945557,4.926198482513428,0.9999207258224487,0.00018678445485420525,-10.33187198638916,0.7085042595863342,0.624125063419342,997.9166666666666,48.0,-689.7144165039062,-689.7144165039062,141.27879333496094,141.27879333496094,913.5405511856079,48.0,24,48000,52.54282356454217,7.87186336517334,0.026233289390802383,3.1532399589195848e-06
0.22989484264752452,0.0,-7.986089706420898,4.957362174987793,1.0,3.560722916517989e-08,-7.871172904968262,4.859633445739746,1.0,2.0212919338291613e-08,-10.26730728149414,0.7102228403091431,0.6255530118942261,998.0,50.0,-685.6355590820312,-685.6355590820312,139.9647979736328,139.9647979736328,946.3673303127289,50.0,25,50000,52.83360741486861,7.7277021408081055,0.029131431132555008,0.268180251121521
0.23922949513733305,0.0,-7.971553802490234,4.931580066680908,1.0,3.0683366958328406e-08,-7.8695149421691895,4.833415985107422,0.5006548166275024,0.8648916482925415,-10.498180389404297,0.7015492916107178,0.6378509998321533,998.0769230769231,52.0,-692.6616821289062,-692.6616821289062,146.5747833251953,146.5747833251953,989.026040315628,52.0,26,52000,52.57697763286923,7.880447864532471,0.02614705264568329,0.9999693632125854
0.22092442508224094,0.0,-7.949541091918945,4.877699851989746,1.0,3.8136494850959934e-08,-7.835285186767578,4.770036220550537,0.9460697174072266,0.21207915246486664,-10.579312324523926,0.7039010524749756,0.6378582119941711,998.1481481481482,54.0,-690.5010986328125,-690.5010986328125,144.25613403320312,144.25613403320312,1025.5924060344696,54.0,27,54000,52.65249594504611,7.809319972991943,0.02513193152844906,0.782482922077179
0.225365006026394,0.0,-7.885857105255127,4.80208683013916,1.0,5.986484552522597e-08,-7.791010856628418,4.7070488929748535,1.0,0.0,-10.610950469970703,0.7068604826927185,0.633747398853302,998.2142857142857,56.0,-688.9716186523438,-688.9716186523438,141.8884735107422,141.8884735107422,1058.1434271335602,56.0,28,56000,52.9228822520783,7.902679443359375,0.024704987183213234,0.3844243884086609
0.21657134112561607,0.0,-7.881252288818359,4.77118444442749,0.7496798634529114,0.6093479990959167,-7.743466377258301,4.655917644500732,0.9999937415122986,1.1995837667200249e-05,-10.763585090637207,0.7169685959815979,0.6250177621841431,998.2758620689655,58.0,-691.275146484375,-691.275146484375,139.95277404785156,139.95277404785156,1107.9282755851746,58.0,29,58000,52.34995917887025,7.901120662689209,0.023955276235938072,0.7102133631706238
0.1921960688965633,0.0,-7.192444324493408,4.252189636230469,0.7751642465591431,0.6031955480575562,-6.9910783767700195,4.078292369842529,0.8142819404602051,0.38041168451309204,-10.784614562988281,0.7225190997123718,0.6175777316093445,998.3333333333334,60.0,-686.2742919921875,-686.2742919921875,140.2461395263672,140.2461395263672,1139.2300443649292,60.0,30,60000,52.66715032383768,7.336582660675049,0.023467794060707092,0.4090000092983246
0.1606792413169877,0.0,-7.1801438331604,4.202134609222412,0.8830904960632324,0.40541544556617737,-7.04191780090332,4.075187683105469,0.8321989178657532,0.5265035033226013,-10.829144477844238,0.7246634364128113,0.6112523078918457,998.3870967741935,62.0,-681.3719482421875,-681.3719482421875,140.5654296875,140.5654296875,1187.2620124816895,62.0,31,62000,52.22099195307674,7.252800464630127,0.023823628202080727,0.6099064350128174
