# {"t_start": 1619879504.0081306, "env_id": "Fetch-M1-v0"} 
r,l,t
-530.812503,1000,272.442513
-906.734726,1000,277.655378
-919.286463,1000,310.207672
-1108.289467,1000,316.483165
-664.492873,1000,342.602065
-582.243357,1000,349.399436
-769.365832,1000,378.775652
-768.149234,1000,384.991019
-571.452329,1000,414.010222
-624.981767,1000,420.018887
-847.439111,1000,450.166404
-646.737029,1000,457.458677
-644.672328,1000,490.463444
-954.167174,1000,497.371527
-675.447249,1000,523.089186
-767.393913,1000,530.282626
-842.698605,1000,564.673955
-753.082291,1000,572.714294
-1097.202691,1000,606.495318
-723.066113,1000,613.562685
-1027.055423,1000,645.248406
-1186.072589,1000,652.160618
-1125.388396,1000,688.083262
-1013.382256,1000,695.785042
-991.585957,1000,727.683535
-903.114779,1000,734.937028
-908.215906,1000,765.649334
-1103.897488,1000,773.823906
-1003.17019,1000,807.587765
-994.465775,1000,814.624812
-1100.968562,1000,843.852866
-910.644849,1000,851.078802
-1039.606517,1000,885.092443
-998.241912,1000,892.971398
-729.4264,1000,922.780874
-724.279567,1000,929.531373
-1102.61403,1000,960.202026
-763.184592,1000,968.060518
-668.745192,1000,1000.97685
-687.179859,1000,1007.669593
-963.653389,1000,1039.469651
-767.657518,1000,1045.285523
-581.431138,1000,1077.603354
-1106.177536,1000,1085.268574
-929.249239,1000,1120.878601
-943.162018,1000,1127.85563
-535.467426,1000,1159.610161
-638.495669,1000,1167.116935
-953.66324,1000,1201.516367
-788.157737,1000,1208.637291
-731.841114,1000,1239.935402
-777.651272,1000,1247.745361
-785.379914,1000,1282.056057
-574.482471,1000,1289.043834
-584.497602,1000,1319.975362
-749.220099,1000,1326.940786
-698.931073,1000,1362.456085
-740.71766,1000,1369.815975
-686.550095,1000,1399.129838
-676.94429,1000,1406.500255
-790.763351,1000,1440.602126
-710.235392,1000,1448.134447
-639.353144,1000,1478.772551
-619.953302,1000,1485.942233
-591.367463,1000,1519.468156
-762.471566,1000,1527.114533
-695.233851,1000,1558.80566
-655.532128,1000,1564.926642
-559.321816,1000,1595.963734
-685.522706,1000,1604.052691
-736.342103,1000,1638.342689
-668.238912,1000,1644.917992
-561.916429,1000,1677.889295
-694.393119,1000,1685.220684
-660.964336,1000,1715.869038
-659.412591,1000,1722.37054
-701.028666,1000,1751.488863
-699.614143,1000,1759.141898
-556.745595,1000,1791.556924
-501.282611,1000,1798.039413
-576.300865,1000,1830.744201
-468.35638,1000,1837.489356
-762.959836,1000,1870.799339
-769.229469,1000,1877.955324
-727.257446,1000,1909.558402
-568.082662,1000,1917.109254
-674.114435,1000,1950.591545
-570.893132,1000,1957.502374
-678.950065,1000,1984.494364
-647.185817,1000,1992.357013
-549.892987,1000,2025.039485
-873.697987,1000,2031.614071
-801.51479,1000,2062.818077
-764.539649,1000,2070.162683
-604.511709,1000,2103.471412
-664.431897,1000,2110.714932
-708.205249,1000,2140.296651
-767.403533,1000,2146.790282
-739.880961,1000,2180.915706
-555.4634,1000,2188.334655
-549.008995,1000,2219.452023
-707.42202,1000,2226.974345
-543.170832,1000,2261.936909
-744.74276,1000,2270.185483
-702.418821,1000,2302.928195
-942.808011,1000,2310.208364
-747.035527,1000,2344.495584
-202.274869,1000,2352.011492
-684.940606,1000,2385.091444
-717.51808,1000,2391.740726
-727.039372,1000,2424.736497
-530.352066,1000,2432.299543
