# {"t_start": 1619879505.2116761, "env_id": "Fetch-M2-v0"} 
r,l,t
-778.157176,1000,175.112698
-779.371644,1000,180.19639
-576.795593,1000,200.852252
-756.340558,1000,206.46024
-617.288061,1000,228.289901
-639.63785,1000,233.208621
-756.414071,1000,257.789917
-748.318676,1000,263.185461
-647.196256,1000,287.444945
-876.184442,1000,293.45066
-568.350531,1000,320.237647
-679.891711,1000,325.738652
-602.984797,1000,351.542048
-601.245283,1000,357.68238
-644.228811,1000,385.300637
-603.181356,1000,391.241661
-625.320289,1000,415.863581
-537.406374,1000,421.972982
-564.120794,1000,452.257375
-554.02907,1000,459.309298
-787.266084,1000,491.00399
-296.238186,1000,497.76388
-326.324835,1000,529.721945
-667.027745,1000,536.571383
-574.66075,1000,565.875419
-227.352631,1000,573.641372
-345.913033,1000,601.043812
-236.660624,1000,608.152523
-378.240442,1000,640.595925
-173.04086,1000,647.797048
-196.019782,1000,682.395874
-329.992771,1000,689.924012
-211.352388,1000,718.296522
-482.828084,1000,723.758769
-298.664335,1000,750.140462
-226.565527,1000,755.881627
-406.198522,1000,785.007963
-175.069931,1000,792.596439
-220.378798,1000,819.603703
-319.86662,1000,826.913743
-350.810531,1000,853.80873
-127.90126,1000,859.8668
-282.64537,1000,890.453785
-201.35901,1000,897.735665
-215.514199,1000,925.562286
-310.679214,1000,931.511483
-397.684949,1000,959.422298
-146.307407,1000,966.505464
-269.172137,1000,1001.725421
-117.388534,1000,1009.038617
-275.046296,1000,1041.675073
-147.373067,1000,1048.148651
-149.013111,1000,1083.084469
-227.120151,1000,1091.039013
-150.034263,1000,1126.501476
-201.650864,1000,1133.004883
-203.679616,1000,1167.851836
-294.112272,1000,1175.931577
-94.287615,1000,1209.319732
-129.677437,1000,1215.662504
-126.202507,1000,1248.411391
-114.88998,1000,1255.434064
-177.678338,1000,1286.431747
-240.788481,1000,1293.114181
-407.30153,1000,1324.466244
-151.23123,1000,1331.931057
-282.002561,1000,1366.838295
-208.998508,1000,1373.098728
-163.368399,1000,1399.23391
-243.320136,1000,1405.260041
-325.637972,1000,1435.871695
-175.269985,1000,1443.978694
-228.096663,1000,1475.013861
-309.829114,1000,1481.151233
-258.355585,1000,1514.112076
-247.45091,1000,1521.700415
-227.891145,1000,1551.416477
-98.615962,1000,1557.827059
-114.509826,1000,1584.816374
-116.149898,1000,1592.986558
-205.966151,1000,1629.02642
-160.887521,1000,1635.905202
-585.388414,1000,1666.808311
-173.111731,1000,1674.158105
-202.278835,1000,1706.370321
-126.881971,1000,1712.909461
-287.447727,1000,1744.576319
-165.173458,1000,1751.863667
-164.289668,1000,1786.085883
-431.252314,1000,1793.450222
-219.0156,1000,1824.115571
-181.420961,1000,1831.123224
-174.208679,1000,1867.123126
-179.088677,1000,1874.044003
-446.357608,1000,1907.206545
-120.799414,1000,1913.81176
-131.559572,1000,1947.971077
-129.4837,1000,1954.507234
-120.141957,1000,1982.405684
-136.050908,1000,1990.197712
-192.116438,1000,2023.620064
-190.795944,1000,2030.557323
-337.069919,1000,2061.921051
