# {"t_start": 1620949421.6364546, "env_id": "Fetch-M1-v0"} 
r,l,t
-949.518746,1000,68.193298
-1116.614519,1000,87.726045
-989.145031,1000,106.4631
-1111.702112,1000,127.22892
-798.548732,1000,146.713614
-650.526205,1000,166.414753
-670.250319,1000,186.558778
-747.027636,1000,206.395452
-760.053535,1000,227.074287
-755.990902,1000,247.027835
-609.175105,1000,266.935886
-713.411704,1000,286.663226
-748.833627,1000,306.618634
-951.81879,1000,327.538818
-754.004524,1000,347.48219
-583.446293,1000,367.749105
-609.2221,1000,387.810295
-753.810087,1000,407.931684
-700.786342,1000,428.127338
-680.470755,1000,447.930023
-752.288977,1000,467.698827
-581.482681,1000,487.625439
-773.619419,1000,508.619799
-779.931861,1000,528.579559
-592.158267,1000,548.280713
-738.41484,1000,568.122237
-588.956706,1000,589.83385
-691.783503,1000,611.608561
-589.927887,1000,632.872412
-681.278941,1000,653.938697
-656.336026,1000,675.477878
-975.167966,1000,697.135742
-768.542569,1000,718.356492
-697.530215,1000,739.378381
-635.647233,1000,760.500807
-679.283336,1000,781.899477
-716.424837,1000,803.067453
-710.623347,1000,822.730018
-778.616792,1000,842.383981
-598.786466,1000,861.941658
-751.049836,1000,881.913579
-596.575033,1000,901.511691
-726.420179,1000,921.485401
-649.634627,1000,941.676955
-639.094859,1000,961.405035
-623.356218,1000,981.036914
-751.520092,1000,1000.731466
-768.74775,1000,1020.933387
-588.482778,1000,1040.787984
-577.965544,1000,1060.353931
-754.928228,1000,1080.46542
-775.024798,1000,1100.475639
-751.547554,1000,1120.852135
-588.395115,1000,1140.638942
-684.067104,1000,1160.388683
-602.84269,1000,1180.345133
-597.873675,1000,1200.1217
-652.142869,1000,1219.670482
-570.549795,1000,1239.205893
-736.335797,1000,1258.985497
-585.848969,1000,1278.789352
-582.881851,1000,1298.371916
-834.261112,1000,1318.043274
-595.491622,1000,1337.809144
-777.275734,1000,1357.417459
-583.293604,1000,1377.147596
-727.687487,1000,1396.557874
-798.933977,1000,1416.279918
-763.676235,1000,1436.006792
-658.96429,1000,1455.393934
-756.022412,1000,1475.096105
-743.098045,1000,1494.695498
-710.14228,1000,1515.072807
-604.545446,1000,1534.524591
-593.672518,1000,1554.164602
-760.452987,1000,1573.682703
-785.089455,1000,1593.592178
-737.680607,1000,1613.07312
-626.990063,1000,1632.557195
-566.867092,1000,1652.365119
-608.431752,1000,1672.061938
-583.310711,1000,1691.748334
-563.668956,1000,1710.960092
-732.752683,1000,1730.513344
-751.843554,1000,1750.607277
-712.149749,1000,1770.192608
-718.293832,1000,1790.133842
-569.31617,1000,1810.685292
-701.428582,1000,1830.193158
-687.083118,1000,1849.6737
-620.557592,1000,1869.128252
-646.520783,1000,1888.548012
-648.098002,1000,1907.852185
-672.436445,1000,1927.764892
-743.624625,1000,1947.250633
-722.349824,1000,1966.642804
-687.201738,1000,1986.338927
-764.083692,1000,2006.338823
-621.665209,1000,2025.850085
-723.429522,1000,2330.270241
-588.658473,1000,2345.563273
-617.708151,1000,2360.886383
-767.725365,1000,2376.168565
-694.778904,1000,2391.715423
-735.974866,1000,2407.370255
-951.917282,1000,2423.527949
-581.034423,1000,2439.843197
-587.023195,1000,2455.748352
-758.531354,1000,2472.020072
-737.909308,1000,2487.90572
-785.389386,1000,2504.574356
-583.994566,1000,2522.311539
-579.570089,1000,2540.387986
-770.091544,1000,2558.385151
-599.824056,1000,2576.596837
-573.097877,1000,2595.027716
-615.861274,1000,2613.750774
-601.2157,1000,2632.491332
-762.112353,1000,2651.63621
-741.483832,1000,2670.502753
-685.217456,1000,2690.201358
-729.14502,1000,2709.304846
-617.806286,1000,2728.81336
-646.540078,1000,2748.308034
-718.799964,1000,2768.029934
-706.287562,1000,2787.733339
-751.906195,1000,2807.557782
-688.605131,1000,2827.234608
-587.84493,1000,2846.830251
-640.626415,1000,2866.464566
-604.335132,1000,2886.488452
-652.853556,1000,2906.519477
-766.274522,1000,2926.606753
-599.713418,1000,2946.898782
-600.307453,1000,2966.954162
-714.4593,1000,2987.026263
-627.988699,1000,3006.882524
-703.807191,1000,3027.235616
-568.827718,1000,3047.293429
-723.952678,1000,3067.589533
-753.768297,1000,3088.202887
-611.992896,1000,3109.277726
-775.357494,1000,3130.218967
-663.60013,1000,3151.3555
-777.542772,1000,3172.066525
-709.119807,1000,3192.66379
-619.604681,1000,3213.269387
-668.588528,1000,3234.071722
-780.614665,1000,3254.856357
-644.336151,1000,3275.268324
-627.087742,1000,3295.935138
-578.475179,1000,3316.295092
-626.67492,1000,3336.859014
-564.234914,1000,3357.147045
-796.23463,1000,3377.626044
-600.101739,1000,3397.915327
-580.47457,1000,3418.351472
-762.238695,1000,3438.502471
-775.064194,1000,3458.846735
-724.598398,1000,3479.400634
-599.458434,1000,3499.650927
-754.704098,1000,3520.176826
-482.124615,1000,3540.602753
-682.719915,1000,3561.232396
-716.358259,1000,3582.987319
-452.127871,1000,3603.409834
-589.382783,1000,3624.003549
-457.77693,1000,3644.458002
-485.006161,1000,3664.961179
-623.664962,1000,3685.046903
-687.831635,1000,3705.747912
-581.101392,1000,3726.312353
-454.01918,1000,3747.022217
-647.261333,1000,3767.624038
-772.906125,1000,3789.348138
-630.52651,1000,3809.620567
-507.986667,1000,3830.214026
-645.489175,1000,3850.624599
-454.875088,1000,3871.441191
-657.188493,1000,3891.663509
-460.151822,1000,3912.001017
-547.941198,1000,3932.286775
-697.714691,1000,3952.537121
-605.601586,1000,3972.803981
-603.759359,1000,3993.070478
-729.298154,1000,4013.237555
-591.100471,1000,4033.710184
-760.96134,1000,4054.247524
-645.929929,1000,4074.350443
-664.390102,1000,4094.616644
-743.316045,1000,4115.098937
-756.133954,1000,4135.100639
-589.598559,1000,4155.283144
-743.872869,1000,4175.829252
-706.738946,1000,4195.598656
