# {"t_start": 1619879508.5064478, "env_id": "Fetch-M1-v0"} 
r,l,t
-257.515975,1000,258.252629
-1127.574781,1000,268.202718
-786.483251,1000,295.086388
-402.363552,1000,302.312855
-324.119498,1000,334.062693
-605.93341,1000,340.972487
-753.849029,1000,384.009767
-747.246082,1000,391.737818
-551.890158,1000,420.48989
-366.971518,1000,427.649
-608.091902,1000,468.973966
-515.018465,1000,478.698854
-540.522471,1000,509.730845
-297.140838,1000,517.317561
-418.336961,1000,550.982289
-754.168334,1000,565.659791
-1006.142343,1000,602.521677
-640.960803,1000,613.366799
-853.500989,1000,650.05189
-832.015995,1000,662.050616
-1072.365209,1000,704.768013
-424.16318,1000,713.786338
-347.394284,1000,750.495246
-560.28367,1000,760.034338
-494.099292,1000,808.874208
-409.421744,1000,817.662417
-976.126339,1000,863.29562
-1026.350726,1000,877.229609
-941.472877,1000,917.401501
-1122.263979,1000,926.266633
-1026.548887,1000,956.827995
-459.774631,1000,968.593754
-1142.022747,1000,1009.632008
-1022.940783,1000,1017.155932
-956.286484,1000,1047.853309
-1125.64923,1000,1055.147043
-1010.87796,1000,1103.527177
-861.14929,1000,1111.864146
-1129.157498,1000,1142.466179
-987.10074,1000,1152.489106
-1014.535934,1000,1198.213029
-1148.302144,1000,1208.265787
-1169.107311,1000,1243.539965
-1313.437291,1000,1255.639941
-436.342968,1000,1297.106219
-1072.255817,1000,1307.414603
-1021.151249,1000,1358.356695
-902.251098,1000,1370.935776
-965.028876,1000,1410.754771
-437.754948,1000,1427.105144
-469.005104,1000,1468.401239
-1052.261869,1000,1476.144507
-1293.543201,1000,1523.695228
-1103.556165,1000,1533.293173
-981.315196,1000,1570.869691
-559.041729,1000,1583.020905
-1186.14811,1000,1629.737872
-940.827837,1000,1637.077917
-937.675818,1000,1687.845251
-581.288461,1000,1700.115908
-413.186414,1000,1734.113061
-1047.285873,1000,1747.78486
-758.111236,1000,1792.913873
-450.465149,1000,1800.499727
-1266.436504,1000,1841.180113
-339.199674,1000,1854.431327
-1210.966245,1000,1887.965577
-667.936182,1000,1895.057813
-1251.462123,1000,1944.654337
-1227.332552,1000,1952.475721
-236.461183,1000,1995.069211
-1249.308854,1000,2007.183728
-450.296441,1000,2045.835918
-872.001664,1000,2052.950811
-625.499688,1000,2102.753851
-886.36147,1000,2113.524921
-764.363412,1000,2145.930351
-1023.96422,1000,2156.216236
-469.74208,1000,2202.145375
-1138.87414,1000,2212.705881
-1092.272302,1000,2260.391627
-508.354088,1000,2270.344552
-900.175105,1000,2304.992206
-829.479856,1000,2315.377203
-461.550651,1000,2363.659943
-967.360211,1000,2372.04072
-264.481439,1000,2413.976994
-368.710682,1000,2427.973876
-1112.965802,1000,2464.110385
-334.575442,1000,2472.0637
-1158.121663,1000,2524.087811
-1136.524032,1000,2533.493899
-412.650889,1000,2571.65412
-497.448974,1000,2585.684378
-221.457876,1000,2625.854286
-419.990889,1000,2633.436765
-302.165232,1000,2681.012321
-1088.701971,1000,2692.806724
-487.005882,1000,2727.367146
-458.396124,1000,2736.207415
-566.843016,1000,2781.748079
-386.396496,1000,2794.618424
-478.515996,1000,2845.447085
-472.069017,1000,2857.17085
-611.247315,1000,2895.556404
-353.855417,1000,2902.7746
-867.074422,1000,2934.095116
-501.15535,1000,2941.217773
-1184.533327,1000,2976.255238
-387.354376,1000,2990.205145
-1177.669091,1000,3042.596458
-396.125785,1000,3050.587187
-790.968248,1000,3081.070662
-371.219084,1000,3088.699825
-313.2953,1000,3136.435131
-428.780181,1000,3147.132949
-307.396688,1000,3180.927085
-516.836576,1000,3188.288056
-740.279483,1000,3238.057169
-744.205465,1000,3250.399283
-730.865474,1000,3287.828862
-713.349209,1000,3297.127034
-405.400454,1000,3350.605079
-819.565264,1000,3359.860026
-494.629967,1000,3399.119057
-839.590331,1000,3415.383979
-518.308127,1000,3456.603202
-369.761317,1000,3464.655002
-862.876066,1000,3513.841725
-348.189286,1000,3524.548419
-803.277949,1000,3561.982546
-536.025576,1000,3575.047404
-871.867014,1000,3625.076566
-675.447085,1000,3635.427088
-642.507347,1000,3686.668865
-540.272015,1000,3695.980071
-1229.939002,1000,3741.22093
-331.487235,1000,3754.713723
-865.482791,1000,3791.812265
-1117.298439,1000,3805.828552
-509.732708,1000,3854.320624
-665.929466,1000,3863.208026
-892.506838,1000,3916.342816
-519.329567,1000,3925.567387
-1251.298541,1000,3969.074826
-493.231757,1000,3984.612068
-1085.95004,1000,4021.721229
-884.765227,1000,4030.2904
-861.774437,1000,4082.783966
-1196.996499,1000,4090.984308
-499.441046,1000,4134.527534
-297.0213,1000,4148.160643
-638.44114,1000,4182.808189
-1156.261236,1000,4191.187482
-486.09689,1000,4241.726568
-908.409204,1000,4249.501509
-268.01478,1000,4294.405033
-1201.145456,1000,4307.816481
-519.66787,1000,4342.889658
-522.640336,1000,4353.507595
-317.902778,1000,4401.196669
-985.177811,1000,4409.414677
-1044.9769,1000,4454.043614
-951.917644,1000,4468.051975
-1241.517843,1000,4501.621947
-915.664609,1000,4517.520758
-988.81568,1000,4562.53282
-381.647236,1000,4570.13025
-954.670541,1000,4615.324058
-1239.847281,1000,4624.414084
-276.761097,1000,4657.75019
-1143.160392,1000,4671.353346
-497.260414,1000,4709.915783
-1194.069554,1000,4720.053505
-1073.068268,1000,4766.652824
-997.399927,1000,4775.499363
-1018.964791,1000,4811.167262
-952.079193,1000,4824.605932
-1130.993421,1000,4869.605414
-910.876068,1000,4878.953044
-1082.816251,1000,4923.521907
-430.020283,1000,4932.258212
-1160.526259,1000,4971.15002
-361.372413,1000,4980.830255
-966.394944,1000,5016.626941
-456.344209,1000,5024.5469
-440.37427,1000,5062.516749
-342.791825,1000,5072.618367
-359.099175,1000,5109.373613
-533.490505,1000,5116.763746
-324.003945,1000,5159.863858
-345.779492,1000,5168.38818
-497.764584,1000,5207.71626
-509.344607,1000,5220.06248
-948.830724,1000,5257.104666
-267.667931,1000,5264.474208
-212.47548,1000,5311.932299
-399.026144,1000,5319.874367
-322.247962,1000,5358.011775
-507.967055,1000,5368.050512
-914.675385,1000,5406.734716
-391.554227,1000,5414.130091
-944.055459,1000,5452.791233
-1020.782245,1000,5460.590087
-379.598664,1000,5497.219611
-277.136093,1000,5510.342834
-458.169165,1000,5548.496352
-341.690587,1000,5555.761995
-466.797511,1000,5591.848319
-532.422302,1000,5602.694173
-588.482258,1000,5636.653352
-345.598494,1000,5644.47134
-404.061036,1000,5690.355624
-261.011347,1000,5698.690956
-513.26381,1000,5734.344399
-462.182869,1000,5744.30919
-710.770776,1000,5784.045975
-357.107589,1000,5791.738364
-290.531802,1000,5834.982544
-549.909815,1000,5843.433563
