# {"t_start": 1619879510.5715358, "env_id": "Fetch-M3-v0"} 
r,l,t
-883.299524,1000,382.962063
-936.502368,1000,390.911286
-255.119703,1000,416.548713
-586.769938,1000,423.387292
-609.473625,1000,460.054968
-648.330807,1000,471.411545
-617.427092,1000,502.016617
-635.378566,1000,509.483365
-566.938451,1000,536.473489
-548.840999,1000,546.585866
-614.23791,1000,587.285836
-718.573129,1000,594.560952
-942.02548,1000,625.079221
-464.620344,1000,632.566469
-620.538198,1000,665.966975
-725.887927,1000,677.917514
-870.183505,1000,713.646227
-741.369896,1000,721.170451
-679.94705,1000,748.402079
-656.729515,1000,755.642291
-617.127155,1000,796.619462
-578.57081,1000,805.482704
-748.254581,1000,835.268396
-782.505861,1000,843.127768
-720.269428,1000,881.253483
-700.625687,1000,893.333579
-699.107726,1000,924.859466
-278.26715,1000,932.118214
-205.91536,1000,967.730685
-371.437938,1000,980.235552
-347.256341,1000,1016.618559
-297.901154,1000,1024.934676
-101.036385,1000,1054.87447
-173.919084,1000,1064.354176
-279.927998,1000,1110.019589
-409.6874,1000,1118.200613
-336.692424,1000,1156.050594
-321.745029,1000,1169.157331
-540.541424,1000,1203.602464
-239.322564,1000,1211.648671
-419.522102,1000,1249.496666
-340.347742,1000,1262.458245
-201.933321,1000,1296.612236
-332.735111,1000,1304.65109
-247.448498,1000,1345.525212
-145.208091,1000,1358.059173
-251.406646,1000,1389.876168
-254.823019,1000,1397.490104
-210.957115,1000,1440.87625
-326.098296,1000,1449.637098
-188.52938,1000,1479.863774
-322.900239,1000,1488.341355
-385.550382,1000,1534.22906
-201.224992,1000,1542.58057
-195.936097,1000,1571.53102
-215.481719,1000,1583.473418
-199.063748,1000,1627.733711
-149.921846,1000,1636.355371
-214.172351,1000,1676.498008
-569.714748,1000,1688.969645
-350.165716,1000,1720.360463
-340.255062,1000,1727.964219
-354.605398,1000,1774.570382
-156.97921,1000,1782.63825
-321.485541,1000,1813.726535
-288.048154,1000,1827.933491
-417.987069,1000,1869.132566
-475.450175,1000,1877.37431
-82.85454,1000,1918.84882
-390.423847,1000,1931.469462
-340.896357,1000,1968.348577
-475.787385,1000,1980.987231
-290.176024,1000,2025.374438
-285.70188,1000,2033.328635
-200.569849,1000,2066.179863
-219.634917,1000,2079.748368
-237.490931,1000,2118.596981
-354.760847,1000,2126.297673
-269.029418,1000,2162.877465
-241.663309,1000,2176.058533
-316.191043,1000,2210.991406
-214.46674,1000,2218.05471
-633.776856,1000,2261.332119
-315.097668,1000,2269.762382
-519.74059,1000,2302.616429
-50.027138,1000,2311.836123
-1010.492217,1000,2362.674563
-488.481857,1000,2371.309844
-209.203224,1000,2406.70582
-288.04912,1000,2420.356541
-257.960656,1000,2453.508132
-347.26606,1000,2460.587385
-290.163377,1000,2503.650815
-562.316925,1000,2514.672459
-272.16171,1000,2545.415955
-257.483924,1000,2552.679134
-157.508487,1000,2598.010808
-183.66259,1000,2606.461006
-214.3909,1000,2636.533304
-250.573085,1000,2644.165244
-203.284861,1000,2691.652352
-323.384151,1000,2699.872922
-306.315227,1000,2729.411305
-257.802536,1000,2740.152491
-281.110551,1000,2785.04716
-301.397259,1000,2795.913656
-73.968622,1000,2840.309848
-163.556896,1000,2851.617445
-288.648245,1000,2886.978046
-186.71736,1000,2894.364214
-89.176503,1000,2923.209293
-311.921161,1000,2930.367431
-409.974607,1000,2965.340464
-408.756088,1000,2972.594239
-791.741236,1000,3030.470167
-1257.956836,1000,3039.252622
-748.205142,1000,3073.813294
-974.520824,1000,3080.908223
-1181.071409,1000,3125.821373
-1089.842729,1000,3138.09337
-978.147112,1000,3175.096432
-1209.813826,1000,3182.064555
-1055.013615,1000,3227.578768
-632.223489,1000,3240.566546
-220.335295,1000,3274.096115
-148.274109,1000,3281.761183
-89.792364,1000,3325.152739
-994.603744,1000,3337.39842
-224.410119,1000,3367.869891
-162.924636,1000,3375.935682
-321.977652,1000,3418.948921
-275.273567,1000,3430.379384
-331.426797,1000,3461.71173
-260.693673,1000,3469.15986
-836.047978,1000,3515.019988
-259.610992,1000,3524.410179
-540.900802,1000,3555.47956
-243.293588,1000,3563.521021
-143.581382,1000,3609.183586
-181.770995,1000,3616.728436
-403.49184,1000,3651.998749
-59.300065,1000,3666.108083
-734.269885,1000,3702.484248
-134.639336,1000,3709.588226
-90.357869,1000,3759.534162
-178.198264,1000,3767.608827
-110.71723,1000,3800.928488
-130.646602,1000,3814.865462
-117.621959,1000,3855.179397
-465.94384,1000,3864.785192
-187.757362,1000,3915.289824
-108.352238,1000,3923.441747
-273.506311,1000,3961.303082
-678.093875,1000,3977.089128
-454.104169,1000,4013.003858
-62.750025,1000,4020.155634
-85.205721,1000,4066.299593
-452.763916,1000,4076.27758
-342.910192,1000,4104.644598
-160.691038,1000,4117.120851
-151.370332,1000,4161.040569
-296.367029,1000,4168.49659
-204.843629,1000,4206.962201
-533.151366,1000,4222.587043
-152.783206,1000,4256.323254
-224.636807,1000,4263.685094
-159.621523,1000,4310.318576
-78.545789,1000,4318.337425
-793.115465,1000,4353.406491
-88.291507,1000,4368.28198
-141.831293,1000,4405.844867
-128.713234,1000,4413.24721
-160.845744,1000,4455.526985
-183.781477,1000,4466.510168
-469.75314,1000,4497.235481
-61.688764,1000,4508.907247
-776.521545,1000,4554.548872
-140.813642,1000,4561.837078
-593.177778,1000,4602.28507
-210.856302,1000,4615.626845
-253.31785,1000,4647.844115
-567.424049,1000,4656.39947
-260.069483,1000,4695.603937
-90.47455,1000,4704.57051
-106.754315,1000,4736.957318
-131.378159,1000,4747.114222
-136.083104,1000,4782.477901
-924.564232,1000,4792.593644
-63.882817,1000,4823.386591
-160.299611,1000,4831.704581
-598.69083,1000,4866.784208
-552.912109,1000,4876.94327
-177.555732,1000,4907.952644
-84.80206,1000,4915.359473
-23.016165,1000,4943.966355
-97.15854,1000,4950.942402
-76.872411,1000,4980.841861
-46.196249,1000,4988.697612
-225.54455,1000,5018.826626
-172.456985,1000,5026.090571
-117.723297,1000,5057.983039
-185.101295,1000,5065.801413
-91.078922,1000,5096.211988
-250.777147,1000,5103.351579
-459.09182,1000,5134.63542
-481.185507,1000,5143.601652
-144.876951,1000,5175.227322
-103.80756,1000,5182.63062
-84.4233,1000,5214.098548
-320.991988,1000,5222.924473
-69.668264,1000,5252.458542
-143.094309,1000,5261.839142
-507.826461,1000,5296.032057
-347.66579,1000,5303.270968
-71.731797,1000,5334.218329
-344.542341,1000,5342.912107
-640.497793,1000,5377.114846
-531.46177,1000,5385.76032
-535.999888,1000,5417.549277
-270.565613,1000,5425.042088
-512.31459,1000,5457.440891
-539.495483,1000,5465.868168
-262.559556,1000,5497.998266
-399.476315,1000,5507.110371
-553.416682,1000,5541.142743
-121.367027,1000,5548.431437
-430.627457,1000,5582.215997
-383.69021,1000,5590.936167
-46.193035,1000,5622.486629
-177.749252,1000,5629.802
-132.288146,1000,5660.001745
-365.859913,1000,5669.730325
-341.497414,1000,5700.910082
-112.319308,1000,5707.653184
-214.763605,1000,5738.936561
-47.547722,1000,5746.790574
-488.033548,1000,5779.448764
-87.268332,1000,5789.918103
-202.614089,1000,5821.504616
-299.602688,1000,5829.288415
-348.319418,1000,5866.089458
-519.081294,1000,5874.640457
-61.871056,1000,5905.300489
-203.549952,1000,5912.712638
-377.643865,1000,5942.963973
-134.567911,1000,5950.760225
-107.662583,1000,5982.556924
-393.935372,1000,5990.017486
-495.627253,1000,6022.426319
-112.823145,1000,6030.020554
-89.248393,1000,6061.875161
-110.514791,1000,6069.13363
-78.461098,1000,6099.341582
-69.418493,1000,6106.83567
-93.978122,1000,6138.238643
-126.381189,1000,6145.360954
-511.759153,1000,6178.060145
-406.437647,1000,6185.833447
-211.921105,1000,6216.478511
-206.359071,1000,6223.876616
-864.685016,1000,6255.368313
-136.003002,1000,6263.019248
-71.656725,1000,6293.945046
-107.57355,1000,6301.231115
-197.083956,1000,6332.160199
-118.444709,1000,6339.611368
-228.976745,1000,6370.415665
-229.359224,1000,6377.75089
-292.606336,1000,6411.108495
-243.747684,1000,6420.793355
-62.27702,1000,6454.95068
-92.665261,1000,6463.59723
-63.911625,1000,6506.85491
-347.438223,1000,6514.71589
-206.875872,1000,6552.090405
-123.506697,1000,6561.822039
-123.731741,1000,6599.161633
-184.326592,1000,6609.386009
-103.603543,1000,6641.643039
-90.042939,1000,6648.699241
-217.685924,1000,6676.79573
-84.908569,1000,6683.826307
-96.546332,1000,6713.852619
-70.810583,1000,6723.253413
-49.899651,1000,6753.476064
-97.681101,1000,6760.559981
-264.923511,1000,6792.007444
-59.789744,1000,6799.097658
-451.170442,1000,6831.781605
-56.567751,1000,6839.52728
-97.192384,1000,6870.498964
-185.72707,1000,6877.932586
-315.450721,1000,6907.761565
-116.616636,1000,6915.56609
-79.605592,1000,6947.44894
-75.950004,1000,6954.561389
-146.970831,1000,6984.243524
-86.456226,1000,6991.564003
-82.778569,1000,7022.541219
-148.681041,1000,7029.838283
-82.742065,1000,7059.483254
-69.362847,1000,7066.767266
-63.452846,1000,7097.896903
-46.529659,1000,7105.117737
-132.139025,1000,7135.921088
-9.904694,1000,7143.302154
-487.616723,1000,7176.279987
-88.919421,1000,7183.836444
-298.875644,1000,7212.834738
-113.996128,1000,7219.749567
-113.631487,1000,7250.304294
-286.897026,1000,7257.77631
-2.303945,1000,7286.948436
-294.251588,1000,7295.460808
-93.88733,1000,7325.958543
-103.894744,1000,7334.015959
-80.395893,1000,7363.777458
-176.382917,1000,7370.966182
-88.716336,1000,7402.495941
-115.526891,1000,7410.844109
-84.391674,1000,7440.70704
-203.25809,1000,7448.041104
-156.156072,1000,7479.053928
-122.411686,1000,7487.173836
-71.872955,1000,7517.497153
-97.993983,1000,7524.738723
-108.043546,1000,7554.475215
-57.665719,1000,7564.157957
-109.380841,1000,7594.373921
-61.317851,1000,7601.687697
-105.583082,1000,7634.112157
-106.50105,1000,7643.583104
-47.882796,1000,7673.29643
-50.16253,1000,7680.377216
-79.190861,1000,7712.534958
-309.071035,1000,7719.492674
-71.0941,1000,7750.312313
-78.080578,1000,7758.241863
-307.851795,1000,7790.191738
-53.440281,1000,7797.542514
-61.806432,1000,7827.597865
-70.116958,1000,7835.31787
-63.061713,1000,7865.688345
-52.524576,1000,7872.538942
-187.898542,1000,7899.065578
-82.485456,1000,7907.074448
-244.834761,1000,7938.054082
-70.15467,1000,7945.314584
-54.676411,1000,7976.923538
-88.78537,1000,7984.9769
-84.843922,1000,8014.981216
-509.897179,1000,8022.9516
-222.525874,1000,8054.732559
-117.563569,1000,8062.161289
-295.81671,1000,8092.77083
-130.957769,1000,8100.907839
-307.322527,1000,8130.871027
-305.16343,1000,8138.097833
-106.493148,1000,8168.507173
-168.215229,1000,8176.367172
-75.526513,1000,8207.333067
-134.502181,1000,8214.447321
-129.833221,1000,8244.01654
-286.867364,1000,8251.455343
-344.693232,1000,8282.870053
-65.80853,1000,8290.099874
-76.006305,1000,8321.321732
-110.166985,1000,8329.150775
-261.660583,1000,8359.250258
-148.658383,1000,8366.496921
-128.785368,1000,8396.91749
-59.91647,1000,8404.042051
-204.895788,1000,8434.505984
-78.593686,1000,8441.65939
-56.087993,1000,8470.844421
-112.444415,1000,8478.062548
-88.653144,1000,8509.66621
