# {"t_start": 1619879504.7363648, "env_id": "Fetch-M2-v0"} 
r,l,t
-946.961085,1000,7.879449
-1032.678063,1000,13.968948
-1096.516103,1000,42.335728
-1013.901475,1000,48.405887
-932.701676,1000,81.139709
-1116.451791,1000,89.148735
-1110.324544,1000,115.697173
-971.668784,1000,121.737831
-794.4033,1000,157.175335
-1083.373205,1000,166.719284
-961.406704,1000,197.611109
-778.026309,1000,202.983036
-1060.440589,1000,230.182489
-602.840959,1000,235.755313
-671.603188,1000,268.348005
-711.499877,1000,276.363659
-737.384081,1000,304.739222
-651.977899,1000,311.499206
-734.051858,1000,337.923136
-537.64018,1000,343.38273
-587.352853,1000,378.210027
-642.54682,1000,385.25197
-582.502755,1000,411.378283
-712.643148,1000,417.182941
-577.479245,1000,443.740434
-465.975495,1000,453.336623
-486.668073,1000,487.178545
-674.895166,1000,493.24319
-478.53042,1000,518.334245
-689.922477,1000,523.847186
-587.786285,1000,550.366696
-771.567315,1000,560.238671
-707.447849,1000,593.239599
-552.530256,1000,599.59662
-737.863091,1000,626.402323
-608.344186,1000,632.269372
-674.325345,1000,657.647703
-506.55648,1000,665.435718
-703.479647,1000,699.826089
-741.946974,1000,705.53854
-709.759517,1000,730.342374
-627.000493,1000,735.749431
-606.544335,1000,758.904116
-539.996724,1000,766.569541
-492.92658,1000,802.599506
-455.995719,1000,808.859197
-627.681673,1000,833.503298
-652.002003,1000,839.070077
-460.109408,1000,864.29592
-571.426317,1000,873.371508
-534.709283,1000,909.354065
-478.053344,1000,915.442677
-671.834133,1000,939.786148
-482.390674,1000,945.456337
-439.661977,1000,973.062458
-705.818623,1000,982.49044
-520.976625,1000,1011.990294
-468.910693,1000,1018.630594
-601.158721,1000,1046.427144
-436.942289,1000,1052.217361
-492.246835,1000,1084.856512
-526.783403,1000,1094.102422
-531.898918,1000,1124.974084
-727.041752,1000,1130.820592
-505.102219,1000,1160.986645
-573.503575,1000,1170.317948
-687.125326,1000,1199.718074
-571.724551,1000,1205.358303
-511.681346,1000,1230.151434
-693.28954,1000,1235.894689
-667.819645,1000,1273.960235
-728.815954,1000,1280.979781
-611.548648,1000,1307.0972
-721.634012,1000,1312.955628
-424.541012,1000,1344.385538
-541.23692,1000,1353.294342
-514.369513,1000,1382.729517
-712.703254,1000,1388.033776
-493.606629,1000,1413.449619
-702.606593,1000,1422.794548
-660.326571,1000,1457.220568
-658.661643,1000,1462.778844
-672.539702,1000,1486.285671
-702.187784,1000,1491.625931
-458.189765,1000,1529.742273
-622.639934,1000,1536.800249
-189.180038,1000,1562.489741
-611.710622,1000,1567.728103
-609.88076,1000,1602.441786
-645.765741,1000,1611.523423
-690.400113,1000,1635.276955
-635.168825,1000,1641.128928
-709.901074,1000,1671.42379
-710.621913,1000,1680.913801
-477.671355,1000,1710.088245
-691.25287,1000,1715.245638
-463.525142,1000,1738.348119
-667.412755,1000,1747.929106
-529.066577,1000,1785.109191
-420.115691,1000,1790.737394
-680.263847,1000,1815.139527
-628.96529,1000,1821.226034
-494.735083,1000,1860.32381
-534.464789,1000,1865.525441
-721.338072,1000,1889.182378
-456.115034,1000,1894.401638
-694.942521,1000,1926.823936
-448.723324,1000,1934.690312
-488.507251,1000,1961.736802
-687.994051,1000,1967.2215
-546.758093,1000,1998.158015
-637.435638,1000,2008.146903
-497.772744,1000,2037.501226
-711.624989,1000,2042.800511
-487.473013,1000,2069.790316
-634.185015,1000,2078.913574
-687.877528,1000,2113.31993
-524.755804,1000,2118.788287
-440.513428,1000,2142.276927
-695.817452,1000,2147.558413
-452.02378,1000,2184.65221
-621.98985,1000,2192.704827
-440.872508,1000,2216.735044
-674.065021,1000,2221.82169
-668.792861,1000,2252.190279
-703.07013,1000,2261.233112
-435.30043,1000,2288.392032
-735.555832,1000,2293.768955
-442.961619,1000,2318.907501
-699.428029,1000,2327.990042
-731.956945,1000,2361.146744
-660.844941,1000,2366.98935
-529.209968,1000,2390.699632
-467.821359,1000,2395.883111
-661.995426,1000,2434.256278
-486.628019,1000,2440.116571
-210.630638,1000,2464.691054
-680.490742,1000,2470.183969
-662.673013,1000,2507.219393
-511.844207,1000,2516.65762
-704.401722,1000,2541.992069
-695.349032,1000,2547.160384
-690.385492,1000,2574.395263
-685.59402,1000,2584.355694
-699.031334,1000,2616.300461
-530.830255,1000,2621.440777
-713.651141,1000,2645.064348
-672.724045,1000,2650.425082
-487.456106,1000,2689.140599
-681.208679,1000,2695.07995
-462.161727,1000,2719.75024
-433.321291,1000,2725.204913
-491.822035,1000,2756.607467
-536.31429,1000,2765.216546
-623.917418,1000,2801.056219
-483.714567,1000,2809.363334
-429.804748,1000,2844.676733
-477.285571,1000,2852.78551
-661.972918,1000,2883.401059
-248.852343,1000,2889.748724
-498.306829,1000,2913.283587
-535.896206,1000,2918.107568
-614.098924,1000,2940.578524
-524.421978,1000,2945.675951
-95.548784,1000,2969.499907
-685.267785,1000,2974.669809
-642.937265,1000,3012.982568
-484.843082,1000,3021.196846
-517.008946,1000,3049.335943
-454.516253,1000,3054.916421
-680.922947,1000,3078.455333
-412.626145,1000,3083.813616
-681.983964,1000,3104.813804
-465.169423,1000,3114.782185
-699.655985,1000,3150.614722
-649.266443,1000,3156.064706
-538.363656,1000,3179.719526
-419.520255,1000,3185.091682
-448.698903,1000,3211.91314
-681.213381,1000,3220.932718
-593.989583,1000,3255.562346
-405.297602,1000,3261.621462
-674.519894,1000,3285.548121
-468.256643,1000,3290.931245
-682.966981,1000,3323.391652
-554.316366,1000,3333.285967
-486.42032,1000,3361.681106
-549.869642,1000,3367.100827
-449.953118,1000,3390.59651
-475.570018,1000,3398.437914
-486.889295,1000,3437.86616
-556.4905,1000,3443.873959
-544.638797,1000,3467.295143
-680.679772,1000,3472.758463
-505.510743,1000,3506.229564
-565.777977,1000,3515.459568
-548.704365,1000,3543.265127
-453.15796,1000,3548.564575
-495.645475,1000,3574.689812
-482.439402,1000,3583.165084
-469.184126,1000,3620.098154
-652.138045,1000,3626.777099
-536.813422,1000,3655.857753
-505.703832,1000,3665.974598
-732.504616,1000,3699.834927
