# {"t_start": 1620949417.665421, "env_id": "Fetch-M3-v0"} 
r,l,t
-847.945525,1000,62.738517
-675.491459,1000,82.972375
-1056.209514,1000,104.980388
-766.312383,1000,125.419154
-1074.339883,1000,146.964184
-712.510426,1000,168.256443
-759.56395,1000,189.726104
-586.125695,1000,210.666726
-594.21446,1000,232.054336
-678.270684,1000,252.68574
-614.138528,1000,273.357299
-731.161874,1000,294.145376
-761.823922,1000,316.100284
-649.839227,1000,336.794018
-629.692467,1000,357.611743
-639.335612,1000,378.31339
-585.572313,1000,399.303899
-650.138692,1000,420.376842
-721.321238,1000,441.898864
-636.292837,1000,463.084404
-691.903707,1000,483.838031
-559.220391,1000,505.688427
-575.209666,1000,526.872321
-695.217092,1000,547.889202
-787.385839,1000,569.272005
-673.808697,1000,589.84142
-632.06081,1000,610.525208
-594.270842,1000,631.557087
-746.296838,1000,652.301334
-591.576036,1000,673.704276
-609.483748,1000,694.560897
-586.234671,1000,715.563406
-742.468401,1000,736.503369
-598.091179,1000,757.612689
-707.67208,1000,778.661033
-733.884934,1000,799.831065
-758.140041,1000,820.649002
-701.013703,1000,841.230135
-573.565415,1000,861.766908
-598.329291,1000,882.607719
-575.187284,1000,903.475784
-702.357592,1000,923.846582
-585.33139,1000,944.834272
-583.754056,1000,965.334683
-751.497061,1000,985.895586
-703.172868,1000,1006.345414
-756.318507,1000,1026.656028
-674.891981,1000,1047.214775
-763.141169,1000,1068.143921
-574.440222,1000,1088.880923
-736.400985,1000,1109.552819
-618.918317,1000,1129.85483
-571.659553,1000,1150.324192
-738.471739,1000,1171.59159
-763.16512,1000,1192.365743
-625.969533,1000,1213.19856
-584.890462,1000,1233.690774
-741.198512,1000,1254.325799
-735.628026,1000,1275.016621
-581.502639,1000,1295.340157
-603.199517,1000,1315.930402
-583.7585,1000,1336.686813
-608.321814,1000,1357.202146
-587.045317,1000,1377.861845
-760.530813,1000,1398.183229
-662.800347,1000,1418.994065
-573.462051,1000,1439.881157
-737.981923,1000,1460.431029
-592.628667,1000,1480.592346
-751.882648,1000,1501.289732
-688.728343,1000,1522.036376
-670.188945,1000,1542.658068
-603.523769,1000,1563.469666
-674.57282,1000,1584.356923
-559.90433,1000,1605.142288
-753.138904,1000,1625.80448
-726.479531,1000,1646.451664
-578.484297,1000,1667.31235
-691.968052,1000,1687.83083
-767.016763,1000,1708.936913
-577.062328,1000,1729.840297
-685.243042,1000,1750.303439
-582.702366,1000,1772.235194
-574.931034,1000,1793.049123
-744.439625,1000,1814.155494
-676.217782,1000,1834.9013
-735.463483,1000,1855.45866
-629.481517,1000,1876.206495
-791.391659,1000,1897.200056
-627.099294,1000,1918.116808
-613.7838,1000,1938.829099
-683.622269,1000,1959.301023
-614.007091,1000,1979.619576
-722.402752,1000,2000.163393
-706.831569,1000,2020.695373
-716.802875,1000,2040.791548
-779.595086,1000,2060.412402
-739.483037,1000,2079.92702
-571.208371,1000,2099.390944
-779.030968,1000,2389.592063
-774.777078,1000,2405.841619
-592.184176,1000,2422.216372
-734.630654,1000,2438.963561
-718.775765,1000,2455.510078
-767.518056,1000,2472.906905
-738.892128,1000,2489.793865
-696.956789,1000,2507.218354
-601.117054,1000,2525.575668
-742.91606,1000,2545.32256
-597.471522,1000,2564.192164
-601.76097,1000,2583.772602
-567.79095,1000,2604.16646
-767.84681,1000,2623.897459
-698.335372,1000,2644.380789
-593.195788,1000,2664.743498
-651.232363,1000,2685.1201
-764.310078,1000,2705.407875
-702.226084,1000,2725.77944
-720.475975,1000,2746.180027
-587.415358,1000,2767.379261
-792.689489,1000,2787.582025
-777.440677,1000,2808.398435
-684.303715,1000,2829.082687
-583.163382,1000,2849.716444
-751.566426,1000,2870.406207
-763.259663,1000,2891.734014
-578.624603,1000,2912.754184
-773.935986,1000,2934.736227
-1005.589233,1000,2960.149866
-757.083515,1000,2980.884446
-583.433948,1000,3001.878071
-615.495078,1000,3023.125383
-750.121467,1000,3044.336072
-787.682563,1000,3065.93202
-588.236153,1000,3087.601709
-602.041103,1000,3108.841901
-704.585724,1000,3130.432616
-575.261494,1000,3152.044184
-653.847972,1000,3173.265478
-686.011786,1000,3194.901686
-584.06453,1000,3216.519433
-757.518369,1000,3238.402854
-583.916261,1000,3260.151829
-698.135884,1000,3281.504626
-731.017575,1000,3302.991964
-645.122466,1000,3324.88904
-708.295085,1000,3347.696819
-601.41603,1000,3369.027554
-590.009573,1000,3390.422339
-768.581095,1000,3411.729442
-667.48676,1000,3433.225166
-713.449651,1000,3454.437781
-684.667034,1000,3476.117959
-568.36576,1000,3497.598578
-683.568535,1000,3519.33291
-561.968037,1000,3540.78971
-778.584102,1000,3562.579669
-735.459143,1000,3584.124931
-639.298865,1000,3605.728907
-785.595342,1000,3627.219115
-609.740482,1000,3648.683564
-611.832595,1000,3670.32519
-577.123839,1000,3691.867235
-584.381699,1000,3713.430156
-672.492522,1000,3734.87921
-659.542909,1000,3756.472392
-662.014166,1000,3778.163813
-685.688868,1000,3799.866657
-704.28055,1000,3821.87914
-661.942186,1000,3843.260401
-580.827422,1000,3864.875512
-585.021153,1000,3886.899119
-614.214212,1000,3908.512799
-671.708967,1000,3929.977674
-802.680157,1000,3951.560349
-605.549612,1000,3973.330912
-593.005355,1000,3994.967183
-593.815523,1000,4016.903361
-645.131968,1000,4038.787361
-775.98903,1000,4060.44358
