param_noise_stddev,prob_satisfiability,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.1639088940674591,0.0,-1.1058790683746338,0.9012991189956665,0.49460557103157043,0.8512896299362183,-0.2741878032684326,0.9083830714225769,0.5015771985054016,0.8558551669120789,-0.5383245944976807,0.016094639897346497,0.7296846508979797,1000.0,2.0,-610.034912109375,-610.034912109375,48.065582275390625,48.065582275390625,12.024916648864746,2.0,1,2000,166.3213191742844,0.45520055294036865,0.022186042740941048,0.5255166292190552
0.15136711368692907,0.0,-3.5854952335357666,1.2577401399612427,0.1658109873533249,0.7324532270431519,-3.237227439880371,1.421966314315796,-0.04278392717242241,0.9241880178451538,-1.2958611249923706,0.25665083527565,0.8135846853256226,975.0,4.0,-624.1578979492188,-624.1578979492188,80.87307739257812,80.87307739257812,42.72937750816345,4.0,2,4000,93.61240985164831,3.0715389251708984,0.032045308500528336,0.6401089429855347
0.12654552784140155,0.0,-4.654799461364746,1.5306881666183472,0.026353493332862854,0.9613542556762695,-4.486732006072998,1.582104206085205,0.2699791491031647,0.7425131797790527,-2.86619234085083,0.12764479219913483,0.8303625583648682,983.3333333333334,6.0,-741.9722290039062,-741.9722290039062,180.9976348876953,180.9976348876953,85.68451309204102,6.0,3,6000,70.02432275660935,5.562575817108154,0.05465592071413994,0.391967236995697
0.11230273064362171,0.0,-5.823134899139404,1.8561538457870483,0.49411284923553467,0.8480803370475769,-5.527153491973877,1.9886367321014404,0.9392846822738647,0.18831080198287964,-3.7373061180114746,0.17267493903636932,0.7927131652832031,987.5,8.0,-796.580322265625,-796.580322265625,183.69351196289062,183.69351196289062,121.80778861045837,8.0,4,8000,65.67724520132305,6.856844902038574,0.04465305805206299,0.11551495641469955
0.10579425230886043,0.0,-7.27098274230957,1.9003082513809204,-0.011255111545324326,0.9605010151863098,-7.196369647979736,1.9399142265319824,-0.0078922463580966,0.8676461577415466,-4.035966873168945,0.2017926275730133,0.8110044598579407,990.0,10.0,-760.8662109375,-760.8662109375,180.54359436035156,180.54359436035156,158.7865138053894,10.0,5,10000,62.97764060905145,7.945656776428223,0.10730814933776855,0.8613241910934448
0.09203708190275892,0.0,-7.557695388793945,1.7006587982177734,-0.9033346772193909,0.14897243678569794,-7.436383247375488,1.6721702814102173,-0.9994264841079712,0.0006384528242051601,-4.9693169593811035,0.12015435844659805,0.8162128925323486,991.6666666666666,12.0,-758.3399047851562,-758.3399047851562,175.27964782714844,175.27964782714844,199.23712015151978,12.0,6,12000,60.229740275677564,8.694537162780762,0.12655982375144958,0.7445535659790039
0.08167823703026889,0.0,-8.570096969604492,1.7930676937103271,-0.4330316185951233,0.8328616619110107,-8.465818405151367,1.783373236656189,-0.5062909722328186,0.8547093868255615,-5.933435916900635,0.026562469080090523,0.8346986174583435,992.8571428571429,14.0,-797.0682983398438,-797.0682983398438,196.36068725585938,196.36068725585938,237.39523434638977,14.0,7,14000,58.973382673605926,10.036792755126953,0.14533579349517822,0.10585785657167435
0.07694459401832851,0.0,-9.419227600097656,1.9971339702606201,-0.09890706092119217,0.9556393027305603,-9.32214069366455,1.9994429349899292,-0.08666723221540451,0.954028844833374,-6.4859700202941895,-0.016694780439138412,0.837539792060852,993.75,16.0,-781.3569946289062,-781.3569946289062,210.04296875,210.04296875,281.3515269756317,16.0,8,16000,56.86836027510092,10.967604637145996,0.08074527978897095,0.2594158947467804
0.0833199695945773,0.0,-9.595328330993652,2.264425039291382,-0.2861400544643402,0.8304432034492493,-9.497289657592773,2.3093018531799316,-0.8891087174415588,0.2616369128227234,-6.8186726570129395,-0.01845967397093773,0.8553633093833923,994.4444444444445,18.0,-764.326416015625,-764.326416015625,205.50949096679688,205.50949096679688,317.99546217918396,18.0,9,18000,56.604581325306356,10.680292129516602,0.1610172837972641,0.6852315664291382
0.06965693719894053,0.0,-9.619332313537598,2.493353843688965,-0.3449125587940216,0.8954602479934692,-9.502401351928711,2.535871744155884,-0.43434470891952515,0.7213863730430603,-7.049042224884033,-0.05815764144062996,0.8494565486907959,995.0,20.0,-749.9163208007812,-749.9163208007812,209.85572814941406,209.85572814941406,358.646066904068,20.0,10,20000,55.765284623488355,10.409737586975098,0.20543991029262543,0.5015867948532104
