# {"t_start": 1619879509.6779625, "env_id": "Fetch-M2-v0"} 
r,l,t
-449.830967,1000,294.045441
-645.211016,1000,299.520044
-1249.631013,1000,336.231306
-209.239063,1000,342.850528
-695.762398,1000,374.020896
-469.776993,1000,380.632843
-328.695085,1000,410.433296
-93.45558,1000,417.299509
-596.144976,1000,445.611443
-760.663629,1000,453.338312
-719.412493,1000,486.462202
-226.074363,1000,493.522726
-488.302106,1000,523.46267
-145.72543,1000,529.961146
-628.390807,1000,564.15789
-637.307483,1000,571.801977
-320.693904,1000,603.759161
-572.006029,1000,610.351008
-171.506732,1000,637.038016
-252.439121,1000,643.863667
-265.483135,1000,674.005828
-317.891691,1000,681.094502
-143.593539,1000,714.011219
-114.091675,1000,720.236791
-324.94808,1000,750.060452
-297.448147,1000,756.253035
-325.125404,1000,791.007279
-191.43535,1000,797.745468
-157.367015,1000,830.252338
-190.607487,1000,836.986418
-386.54787,1000,868.41932
-259.046466,1000,876.079083
-380.081217,1000,905.313432
-314.850814,1000,912.407061
-318.748468,1000,941.884816
-318.740561,1000,948.998366
-104.425139,1000,983.112721
-330.19706,1000,990.548467
-165.699304,1000,1020.925532
-140.899773,1000,1027.376366
-377.278129,1000,1057.328137
-302.919668,1000,1064.904147
-334.626587,1000,1100.562015
-215.846981,1000,1107.899832
-127.625049,1000,1137.847732
-113.078837,1000,1145.242707
-254.802461,1000,1180.308562
-115.060582,1000,1187.505652
-134.428755,1000,1218.624726
-585.458879,1000,1225.373239
-118.403791,1000,1259.624064
-548.131461,1000,1266.198651
-175.86677,1000,1297.540428
-165.105905,1000,1304.509802
-292.063495,1000,1337.57197
-130.404033,1000,1345.27236
-93.923316,1000,1377.255444
-203.935371,1000,1384.012723
-141.603437,1000,1416.70026
-249.811156,1000,1424.260295
-117.543501,1000,1459.264363
-354.526515,1000,1466.101675
-280.082677,1000,1496.8592
-393.450978,1000,1504.265391
-152.167565,1000,1538.765702
-369.777944,1000,1545.225806
-273.363365,1000,1573.826855
-308.477818,1000,1581.747883
-477.275106,1000,1616.730235
-235.52411,1000,1623.981895
-412.160482,1000,1656.118211
-162.24878,1000,1663.774898
-338.160362,1000,1698.711282
-282.592359,1000,1705.323244
-129.026246,1000,1734.426596
-272.416397,1000,1741.771118
-344.599267,1000,1777.269061
-98.349538,1000,1784.091869
-270.497778,1000,1817.255494
-140.997566,1000,1825.08348
-311.533373,1000,1860.052518
-305.368114,1000,1867.785461
-144.748018,1000,1900.427858
-218.92356,1000,1907.793876
-327.249691,1000,1941.311264
-290.11833,1000,1948.09877
-74.785239,1000,1979.467607
-180.608559,1000,1987.102978
-307.632455,1000,2021.549698
-291.920233,1000,2028.614341
-288.94222,1000,2062.454002
-291.957705,1000,2069.714617
-150.782899,1000,2104.922842
-256.98195,1000,2111.870433
-233.938022,1000,2140.123729
-274.344456,1000,2145.775217
-318.863109,1000,2179.071003
-175.19832,1000,2186.656831
-321.339179,1000,2218.283414
-205.942932,1000,2225.213518
-280.110628,1000,2262.220992
-168.104479,1000,2270.001797
-289.994723,1000,2303.571316
-119.879643,1000,2311.018787
-584.140887,1000,2344.428208
-231.544744,1000,2352.277493
-173.658531,1000,2385.583878
-359.702043,1000,2392.960696
-267.612788,1000,2430.719323
-306.879518,1000,2437.866853
-106.56803,1000,2471.550342
-66.008474,1000,2479.197731
-215.295371,1000,2514.593808
-155.911925,1000,2521.884689
-325.618561,1000,2552.309827
-260.516003,1000,2559.801528
-158.085909,1000,2593.677863
-347.383475,1000,2601.155299
-284.547395,1000,2630.060942
-321.472389,1000,2637.427359
-232.50845,1000,2673.106822
-283.642272,1000,2679.957823
-320.089041,1000,2713.959526
-338.844681,1000,2721.188583
-45.857912,1000,2754.83335
-373.629953,1000,2762.780709
-165.020963,1000,2796.323771
-165.067677,1000,2804.220505
-128.144369,1000,2837.603987
-313.027709,1000,2845.164478
-75.283582,1000,2876.856117
-200.073459,1000,2884.145783
-331.532795,1000,2917.218257
-363.678824,1000,2924.187372
-141.718186,1000,2956.432354
-302.204059,1000,2963.276706
-132.75919,1000,2998.121338
-182.171189,1000,3005.81238
-235.712272,1000,3039.523673
-181.873814,1000,3046.337433
-151.751328,1000,3076.7085
-80.737261,1000,3083.761213
-299.760929,1000,3118.949435
-529.7337,1000,3126.028929
-64.691434,1000,3160.816167
-275.181328,1000,3168.053031
-296.514266,1000,3200.893662
-133.464451,1000,3208.008049
-280.743439,1000,3242.2128
-171.096636,1000,3249.160767
-186.411031,1000,3277.623227
-319.26721,1000,3283.965774
-67.73688,1000,3315.682328
-199.455047,1000,3323.630824
-93.649081,1000,3355.649454
-319.223793,1000,3362.426711
-273.48912,1000,3388.200956
-215.415796,1000,3395.902941
-225.831225,1000,3431.321759
-168.038186,1000,3438.346184
-114.760859,1000,3468.066295
-119.330281,1000,3474.596209
-70.569518,1000,3509.062956
-79.028626,1000,3516.410534
-270.260387,1000,3550.505613
-302.377001,1000,3557.813088
-243.646971,1000,3594.747316
-76.200972,1000,3602.18933
-260.324788,1000,3634.029113
-158.70687,1000,3640.927291
-436.116068,1000,3676.959701
-290.476288,1000,3683.963928
-358.639118,1000,3716.49332
-224.674735,1000,3723.601929
-233.560119,1000,3760.237164
-92.175721,1000,3767.945523
-163.787004,1000,3798.59821
-317.923264,1000,3805.773165
-181.391175,1000,3846.421216
-87.195154,1000,3854.154912
-233.548753,1000,3889.756283
-704.817019,1000,3900.666368
-647.221346,1000,3933.655555
-251.377028,1000,3940.659159
-292.382662,1000,3974.893523
-146.994466,1000,3982.494594
-79.495925,1000,4015.77482
-174.498726,1000,4023.272397
-153.014928,1000,4056.691414
-938.534087,1000,4064.315766
-965.322928,1000,4097.033794
-162.716189,1000,4104.210612
-62.146527,1000,4135.942776
-436.709425,1000,4143.961064
-633.454263,1000,4176.002615
-83.228901,1000,4183.56297
-132.104051,1000,4216.788446
-138.941299,1000,4223.860833
-234.70069,1000,4255.785454
-52.542622,1000,4263.585243
-299.06487,1000,4302.034117
-116.616195,1000,4310.163515
-46.023545,1000,4344.602801
-580.668927,1000,4351.424143
-107.500586,1000,4387.940327
-377.598359,1000,4394.979144
-545.20066,1000,4431.839593
-131.311655,1000,4439.488887
-464.943805,1000,4475.25168
-319.86031,1000,4482.309377
-390.897154,1000,4520.284933
-498.438813,1000,4530.165495
-90.880975,1000,4560.53212
-655.200333,1000,4569.403226
-557.396491,1000,4604.141002
-664.26099,1000,4612.115291
-67.497388,1000,4638.8549
-184.078426,1000,4644.240605
-61.376303,1000,4671.765177
-555.608915,1000,4679.119152
