# {"t_start": 1620949418.346786, "env_id": "Fetch-M1-v0"} 
r,l,t
-1012.774133,1000,61.801206
-653.698026,1000,81.824783
-757.60756,1000,99.926157
-894.22612,1000,119.714972
-1027.003151,1000,139.829621
-941.269786,1000,159.949923
-597.257596,1000,179.342334
-739.696937,1000,200.034687
-571.356578,1000,219.588948
-789.473608,1000,238.771605
-586.295926,1000,258.225031
-762.668198,1000,277.537817
-711.971183,1000,296.873688
-775.228167,1000,316.216743
-756.218964,1000,335.906973
-621.797918,1000,355.000927
-723.73582,1000,374.530945
-756.306369,1000,393.677713
-769.780143,1000,413.154045
-599.278796,1000,432.424251
-731.519933,1000,452.291816
-738.740725,1000,471.358712
-700.99716,1000,490.737588
-680.706331,1000,510.201584
-680.162519,1000,529.56813
-709.897976,1000,548.948235
-731.763134,1000,568.284196
-632.64732,1000,587.755382
-785.616032,1000,607.404576
-614.927612,1000,626.768372
-638.435064,1000,646.272773
-743.85645,1000,665.236327
-142.058076,1000,685.746784
-760.788831,1000,706.625129
-680.311633,1000,727.34268
-712.472654,1000,748.112297
-676.185945,1000,768.372403
-586.292997,1000,788.867338
-526.574594,1000,809.818007
-588.812525,1000,830.294816
-630.589456,1000,851.056202
-1015.824616,1000,871.682304
-821.588027,1000,892.255828
-770.316918,1000,911.274189
-499.033868,1000,931.427687
-553.503105,1000,951.363605
-578.080129,1000,972.106137
-749.827205,1000,991.940314
-449.315849,1000,1011.796063
-533.167336,1000,1031.909982
-533.815439,1000,1051.669036
-607.332795,1000,1071.533132
-754.110027,1000,1091.568509
-680.675418,1000,1111.874015
-709.213615,1000,1132.073201
-692.222759,1000,1152.011526
-484.293496,1000,1171.852952
-528.733882,1000,1191.707361
-480.092102,1000,1211.649613
-522.040859,1000,1231.361826
-616.211443,1000,1251.043971
-736.521086,1000,1270.904807
-616.978399,1000,1290.88469
-604.00571,1000,1310.495036
-608.308416,1000,1331.057055
-722.800533,1000,1350.865927
-703.476976,1000,1370.791962
-606.768971,1000,1391.469811
-612.358347,1000,1411.692357
-741.990883,1000,1432.125082
-745.933887,1000,1452.252904
-729.504134,1000,1472.562735
-734.36444,1000,1493.316037
-777.007159,1000,1513.390469
-791.110292,1000,1533.837451
-728.02856,1000,1554.426059
-750.74656,1000,1574.868932
-685.917293,1000,1595.358918
-630.851659,1000,1615.792151
-752.019313,1000,1636.116248
-716.687927,1000,1656.318714
-631.430667,1000,1676.567735
-584.73813,1000,1696.970917
-728.093753,1000,1716.751486
-609.601027,1000,1737.163023
-737.494423,1000,1757.46381
-633.802464,1000,1778.287634
-975.279934,1000,1799.328242
-805.772488,1000,1820.032768
-772.947475,1000,1840.186833
-761.516285,1000,1860.522323
-738.840302,1000,1880.426337
-577.6919,1000,1900.624209
-765.396328,1000,1921.174123
-777.067285,1000,1941.596106
-1090.007177,1000,1962.661242
-925.643141,1000,1986.64914
-718.050186,1000,2007.24191
-963.856923,1000,2028.315701
-739.340429,1000,2331.934176
-735.144612,1000,2347.711543
-729.965364,1000,2363.220074
-1128.495475,1000,2379.703409
-763.630603,1000,2396.01361
-615.652945,1000,2412.23137
-746.947204,1000,2428.472068
-542.800062,1000,2445.140831
-724.82198,1000,2461.646389
-581.194131,1000,2478.374108
-617.766315,1000,2495.248303
-778.776713,1000,2512.864456
-740.299345,1000,2531.418387
-754.860963,1000,2550.305568
-838.367219,1000,2569.615635
-771.953884,1000,2588.961936
-600.875498,1000,2608.402288
-606.205391,1000,2627.554605
-666.159533,1000,2647.114299
-740.904947,1000,2666.743294
-1126.577972,1000,2687.350838
-889.157059,1000,2708.555666
-838.456554,1000,2728.828987
-649.354206,1000,2749.320961
-566.564345,1000,2769.746571
-877.205352,1000,2791.217073
-947.932496,1000,2812.508181
-574.768096,1000,2832.872519
-1030.996532,1000,2854.578717
-970.07271,1000,2879.116504
-656.017872,1000,2900.255805
-571.097963,1000,2921.022981
-621.622307,1000,2941.961578
-714.635965,1000,2962.777013
-590.373582,1000,2983.810434
-748.938258,1000,3004.739084
-800.296139,1000,3025.870175
-617.216566,1000,3047.073735
-574.234507,1000,3068.37409
-629.990235,1000,3089.783585
-632.468822,1000,3111.607985
-578.256875,1000,3133.17797
-626.075749,1000,3154.748442
-595.142747,1000,3176.308564
-1099.923752,1000,3199.16206
-586.701462,1000,3220.479423
-602.870522,1000,3241.976168
-760.681656,1000,3263.425996
-984.023364,1000,3285.834663
-717.162044,1000,3307.233317
-711.780472,1000,3328.587029
-757.447997,1000,3350.053423
-733.057956,1000,3371.307155
-565.441796,1000,3392.702851
-774.007861,1000,3413.89411
-711.997071,1000,3435.153045
-573.328187,1000,3456.883185
-1041.535735,1000,3479.737348
-568.616022,1000,3500.959528
-737.138572,1000,3522.418042
-745.435198,1000,3544.16104
-758.038492,1000,3565.648399
-1065.780017,1000,3587.743775
-1167.723373,1000,3610.020245
-674.393234,1000,3631.287797
-583.99649,1000,3652.591369
-747.518773,1000,3674.127636
-712.218205,1000,3695.585578
-766.126299,1000,3716.736565
-1110.618637,1000,3738.997185
-556.772818,1000,3760.453127
-733.097171,1000,3781.702173
-742.216545,1000,3803.037619
-782.817621,1000,3824.434205
-593.168232,1000,3845.858755
-699.945331,1000,3867.356978
-956.021307,1000,3889.360274
-637.758785,1000,3910.834283
-578.134926,1000,3932.425791
-654.286712,1000,3953.914104
-1030.094385,1000,3975.881931
-801.809009,1000,3997.275711
-579.302742,1000,4018.700942
-911.297151,1000,4041.025223
-577.322429,1000,4062.56656
-704.357827,1000,4084.123884
-592.731275,1000,4105.760974
-633.937913,1000,4127.547229
-786.381299,1000,4148.699378
-720.614105,1000,4170.304422
-588.080937,1000,4191.454798
