param_noise_stddev,prob_satisfiability,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.17399259391533256,0.0,-2.5378916263580322,0.39442184567451477,-0.23655231297016144,0.5541916489601135,-2.376267910003662,0.32080498337745667,0.12592782080173492,0.8687083125114441,-1.0803741216659546,0.22893454134464264,0.5928682088851929,1000.0,2.0,-464.8455505371094,-464.8455505371094,160.17764282226562,160.17764282226562,12.710960865020752,2.0,1,2000,157.34451716422106,2.3845720291137695,0.01213046070188284,0.6008995175361633
0.16067924131698763,0.0,-3.636392116546631,0.8921718597412109,-0.08864311128854752,0.9168232083320618,-3.6088037490844727,0.7930199503898621,-0.11177833378314972,0.8940646648406982,-1.3060466051101685,0.07559476792812347,0.7530487775802612,975.0,4.0,-582.8572387695312,-582.8572387695312,313.8685302734375,313.8685302734375,45.882890701293945,4.0,2,4000,87.17846541188382,2.884195327758789,0.02163555473089218,1.1843003034591675
0.14838458355742482,0.0,-5.469891548156738,0.815920352935791,0.002580795204266906,0.7598584890365601,-5.074930667877197,0.8378767371177673,-0.0931137278676033,0.9108464121818542,-2.0623085498809814,0.020659277215600014,0.809569776058197,983.3333333333334,6.0,-596.7608032226562,-596.7608032226562,268.0071105957031,268.0071105957031,85.63321566581726,6.0,3,6000,70.06626988544886,4.622341632843018,0.05501876398921013,0.9185746908187866
0.14838458355742482,0.0,-4.444450378417969,1.5400811433792114,-2.7465821403893642e-06,0.9986619353294373,-4.372415542602539,1.5046340227127075,0.1424577385187149,0.8500235080718994,-2.9516918659210205,-0.04438232630491257,0.8394569754600525,987.5,8.0,-669.1088256835938,-669.1088256835938,280.3572082519531,280.3572082519531,121.52503800392151,8.0,4,8000,65.83005552931279,4.79746150970459,0.0626792162656784,0.0035130521282553673
0.15136711368692907,0.0,-6.115383148193359,2.2354576587677,0.4430394470691681,0.838236391544342,-5.920177459716797,2.243542194366455,0.3516770303249359,0.8126619458198547,-4.611596584320068,-0.0257174801081419,0.8629299998283386,990.0,10.0,-745.0545654296875,-745.0545654296875,293.1942443847656,293.1942443847656,158.4174313545227,10.0,5,10000,63.12436652012731,8.639634132385254,0.13345462083816528,0.7731825113296509
0.1454608210542347,0.0,-6.41242790222168,2.596386671066284,0.3998572528362274,0.8275386095046997,-6.236732006072998,2.5997235774993896,0.4442293047904968,0.8353366851806641,-5.03945779800415,-0.019245494157075882,0.8629112243652344,991.6666666666666,12.0,-718.431640625,-718.431640625,302.7389831542969,302.7389831542969,200.03276443481445,12.0,6,12000,59.990172279554194,8.932339668273926,0.19026048481464386,0.7402109503746033
0.12405208101303944,0.0,-6.595724582672119,2.914346933364868,0.47315117716789246,0.8536072969436646,-6.402129650115967,2.922271490097046,0.4543994963169098,0.8485938906669617,-5.726296901702881,-0.0031891262624412775,0.8708524703979492,992.8571428571429,14.0,-696.9384765625,-696.9384765625,312.37908935546875,312.37908935546875,236.37895584106445,14.0,7,14000,59.226930545430044,9.42940902709961,0.16685472428798676,0.8336442112922668
0.11008992318755192,0.0,-7.619329929351807,2.906464099884033,0.49277254939079285,0.8620700836181641,-7.528324604034424,2.913099765777588,0.21066990494728088,0.751315176486969,-6.253077030181885,0.027967460453510284,0.879295289516449,993.75,16.0,-690.4739990234375,-690.4739990234375,293.4319152832031,293.4319152832031,275.25264143943787,16.0,8,16000,58.12841583037226,10.614169120788574,0.17592574656009674,0.48677298426628113
0.10579425230886043,0.0,-8.109066009521484,2.873220682144165,0.49812206625938416,0.8649518489837646,-8.00536060333252,2.8598930835723877,0.4256290793418884,0.8298091292381287,-6.708645820617676,0.07040197402238846,0.882049560546875,994.4444444444445,18.0,-673.0587158203125,-673.0587158203125,285.4721374511719,285.4721374511719,315.24741435050964,18.0,9,18000,57.098009945885224,11.083091735839844,0.3570888638496399,0.19651709496974945
0.09769921704229322,0.0,-8.408087730407715,2.9164130687713623,0.5441960692405701,0.7591416835784912,-8.360588073730469,2.934009075164795,0.49821728467941284,0.8632585406303406,-7.066347599029541,0.10115314275026321,0.8844966292381287,995.0,20.0,-658.3053588867188,-658.3053588867188,284.20849609375,284.20849609375,352.72371649742126,20.0,10,20000,56.701602598775686,11.239977836608887,0.07553528994321823,0.3282225728034973
0.0833199695945773,0.0,-8.196694374084473,2.881418228149414,0.0042671202681958675,0.991759717464447,-8.046745300292969,2.829474925994873,-0.0018937301356345415,0.9787789583206177,-7.591652870178223,0.13228890299797058,0.8851813673973083,995.4545454545455,22.0,-662.6904907226562,-662.6904907226562,274.00439453125,274.00439453125,393.5512731075287,22.0,11,22000,55.90122940344044,10.599527359008789,0.2685522735118866,0.2817876636981964
0.07542848153938683,0.0,-8.0152006149292,2.8315999507904053,-0.0006861114525236189,0.9989715218544006,-7.9249396324157715,2.8139307498931885,-0.162871316075325,0.9500216841697693,-8.197952270507812,0.10719582438468933,0.8822494745254517,995.8333333333334,24.0,-690.0105590820312,-690.0105590820312,279.58111572265625,279.58111572265625,431.61514925956726,24.0,12,24000,55.605091807300624,11.089788436889648,0.12539894878864288,0.21838834881782532
0.0724852881735357,0.0,-8.307426452636719,2.828247547149658,0.00011772155994549394,0.9997546076774597,-8.268301010131836,2.819767951965332,0.0007834243588149548,0.9992168545722961,-8.847309112548828,0.08897115290164948,0.8868866562843323,996.1538461538462,26.0,-706.2124633789062,-706.2124633789062,275.3956298828125,275.3956298828125,469.57924818992615,26.0,13,26000,55.36871593074324,11.922808647155762,0.11266238987445831,0.07962208986282349
0.06965693719894053,0.0,-8.805323600769043,2.7876338958740234,0.00010707855108194053,0.9998192191123962,-8.756192207336426,2.788890838623047,-3.097534136031754e-05,0.9999682307243347,-9.483202934265137,0.07057564705610275,0.8917261362075806,996.4285714285714,28.0,-717.3941040039062,-717.3941040039062,268.882080078125,268.882080078125,511.52299642562866,28.0,14,28000,54.7384969896871,12.866756439208984,0.343063086271286,0.13013522326946259
0.07542848153938683,0.0,-9.35368537902832,2.7011797428131104,8.61358639667742e-05,0.9998961687088013,-9.351776123046875,2.678844690322876,0.01099266018718481,0.9887036681175232,-10.061636924743652,0.03601163625717163,0.8985646367073059,996.6666666666666,30.0,-737.8353271484375,-737.8353271484375,270.8718566894531,270.8718566894531,549.5459008216858,30.0,15,30000,54.59052638759336,13.704296112060547,0.11374440789222717,0.2945782244205475
0.07849118035809692,0.0,-9.494175910949707,2.6125738620758057,3.387451215530746e-05,0.9999586343765259,-9.440875053405762,2.605269193649292,5.302429144649068e-06,0.9998766183853149,-10.175365447998047,0.02258218266069889,0.9029845595359802,996.875,32.0,-738.9447021484375,-738.9447021484375,265.05859375,265.05859375,589.8113834857941,32.0,16,32000,54.254632745267685,13.809679985046387,0.1622811257839203,0.015914227813482285
0.08670309447319521,0.0,-9.594350814819336,2.6344215869903564,1.2283325304451864e-05,0.9999817609786987,-9.557538986206055,2.635282039642334,0.0,0.9999872446060181,-10.662725448608398,-0.005192540120333433,0.9081695079803467,997.0588235294117,34.0,-750.8389282226562,-750.8389282226562,261.5215148925781,261.5215148925781,630.3940734863281,34.0,17,34000,53.93451720122712,13.985992431640625,0.16773414611816406,0.019845470786094666
0.09022358778821578,0.0,-9.486966133117676,2.545362710952759,2.174377414121409e-06,0.9999977946281433,-9.477581024169922,2.503208637237549,2.632141104186303e-06,0.9999973177909851,-10.982404708862305,-0.018439223989844322,0.9133189916610718,997.2222222222222,36.0,-747.0750732421875,-747.0750732421875,277.1520690917969,277.1520690917969,667.4572830200195,36.0,18,36000,53.93603593193578,14.294116020202637,0.08169054239988327,0.40746650099754333
0.09203708190275892,0.0,-9.296318054199219,2.6975021362304688,1.678466787780053e-06,0.9999982714653015,-9.23067855834961,2.6841275691986084,0.0,1.0,-11.183292388916016,-0.029349571093916893,0.9161053895950317,997.3684210526316,38.0,-740.0923461914062,-740.0923461914062,282.0478515625,282.0478515625,710.7684555053711,38.0,19,38000,53.46326177767866,13.894871711730957,0.1199108138680458,0.21484054625034332
0.10370968758833489,0.0,-9.489082336425781,2.7232155799865723,6.866455350973411e-07,0.9999992847442627,-9.487751007080078,2.6576056480407715,4.95910626341356e-07,0.9999988079071045,-11.577119827270508,-0.032930318266153336,0.9166351556777954,997.5,40.0,-752.293212890625,-752.293212890625,280.3256530761719,280.3256530761719,750.41259932518,40.0,20,40000,53.30400906910493,14.249953269958496,0.17618629336357117,0.0077294292859733105
0.11456001552955852,0.0,-9.845266342163086,2.7328145503997803,3.4332276754867053e-07,0.9999997019767761,-9.920258522033691,2.67156982421875,1.9073486612342094e-07,0.9999997615814209,-11.915461540222168,-0.04112407565116882,0.919476330280304,997.6190476190476,42.0,-762.5961303710938,-762.5961303710938,278.4024963378906,278.4024963378906,791.2855830192566,42.0,21,42000,53.078181760551416,14.4347505569458,0.6672543883323669,0.1410284787416458
