# {"t_start": 1619879509.3588974, "env_id": "Fetch-M1-v0"} 
r,l,t
-304.667906,1000,292.979256
-625.023121,1000,299.310413
-1179.546915,1000,325.33654
-322.033044,1000,331.751503
-491.123485,1000,364.201364
-756.084877,1000,371.491744
-707.688425,1000,400.868308
-1076.169669,1000,407.390947
-1076.167758,1000,436.459095
-1041.190372,1000,444.354998
-286.886175,1000,479.095088
-899.686074,1000,486.07705
-201.168324,1000,514.854519
-905.259428,1000,522.305861
-715.900318,1000,553.767287
-586.799955,1000,561.215386
-365.238303,1000,594.041992
-684.712618,1000,601.221514
-258.70438,1000,631.060331
-759.419039,1000,638.560527
-572.305222,1000,671.958183
-833.04281,1000,679.508554
-887.206861,1000,711.274358
-1107.15543,1000,717.457975
-801.684733,1000,748.139415
-984.411565,1000,755.299252
-791.481065,1000,790.725075
-921.531565,1000,797.389354
-1045.297421,1000,827.916623
-998.318713,1000,835.556541
-901.426004,1000,868.277906
-603.177407,1000,875.786953
-1001.180585,1000,908.765279
-951.737675,1000,916.285908
-202.663105,1000,946.155088
-1147.432742,1000,953.360044
-215.145579,1000,988.676861
-949.298082,1000,996.595442
-901.837862,1000,1029.017756
-1044.223083,1000,1036.387336
-836.497554,1000,1069.065713
-1075.586605,1000,1077.119475
-919.173105,1000,1114.772069
-994.972238,1000,1120.75161
-833.815895,1000,1153.457626
-295.173028,1000,1160.95629
-897.134745,1000,1194.436159
-969.5836,1000,1200.332275
-897.954807,1000,1229.937179
-985.352089,1000,1236.981046
-313.424187,1000,1271.478791
-986.449245,1000,1278.053106
-389.100017,1000,1309.970762
-838.66802,1000,1317.158573
-976.918877,1000,1353.38042
-665.434334,1000,1360.89535
-685.578396,1000,1389.260357
-711.771928,1000,1396.033157
-911.021824,1000,1430.919364
-775.330086,1000,1438.869244
-755.240883,1000,1468.016146
-785.32159,1000,1474.779035
-836.061246,1000,1508.27306
-773.850286,1000,1516.261888
-758.319687,1000,1548.09585
-734.566324,1000,1554.27368
-843.841472,1000,1584.218429
-779.034003,1000,1592.213029
-930.190218,1000,1627.316967
-717.696125,1000,1634.599807
-723.971608,1000,1664.946092
-756.673032,1000,1672.137424
-591.120621,1000,1703.933073
-615.252623,1000,1711.065358
-141.425866,1000,1741.062202
-855.986879,1000,1748.357493
-751.852061,1000,1781.836292
-771.15548,1000,1788.52731
-713.674108,1000,1819.217951
-645.488106,1000,1826.910105
-266.670486,1000,1861.456004
-753.755349,1000,1868.069093
-904.700535,1000,1898.350616
-850.637431,1000,1906.180928
-242.758024,1000,1937.863307
-733.656288,1000,1944.657564
-761.654579,1000,1974.486983
-770.022739,1000,1981.811819
-713.627214,1000,2016.178637
-636.175111,1000,2023.369128
-676.48496,1000,2054.777392
-811.614502,1000,2061.902812
-979.681197,1000,2093.949276
-993.074031,1000,2100.701946
-133.975039,1000,2130.89541
-509.793257,1000,2137.694502
-873.371167,1000,2171.052581
-929.276882,1000,2178.230022
-924.381576,1000,2210.736216
-738.577732,1000,2217.096587
-790.78679,1000,2251.147507
-762.532738,1000,2259.497283
-713.770991,1000,2293.166926
-864.950604,1000,2300.174486
-868.87946,1000,2334.444765
-836.247441,1000,2341.822914
-817.256166,1000,2374.359664
-672.72594,1000,2381.556695
-803.18362,1000,2414.447209
-672.172457,1000,2421.991371
-650.960508,1000,2453.973712
-735.281066,1000,2460.91385
-718.161631,1000,2494.807491
-514.441067,1000,2502.134944
-677.662822,1000,2535.740175
-558.784035,1000,2543.169891
-641.510722,1000,2575.472658
-642.785797,1000,2582.094135
-681.663932,1000,2614.530523
-632.498308,1000,2621.316869
