# {"t_start": 1620949422.9749358, "env_id": "Fetch-M2-v0"} 
r,l,t
-666.21058,1000,64.037489
-892.662555,1000,85.635978
-645.531949,1000,105.126832
-779.858997,1000,125.762123
-598.334804,1000,145.914748
-634.199953,1000,165.89237
-522.081941,1000,186.232678
-760.964059,1000,205.911078
-657.510389,1000,225.9938
-596.734485,1000,245.526891
-699.549545,1000,265.408103
-627.630067,1000,285.179708
-335.392028,1000,305.146874
-522.956129,1000,325.402865
-548.976733,1000,346.12602
-522.641361,1000,366.211317
-639.881481,1000,387.527315
-441.049267,1000,407.873665
-399.867198,1000,428.710452
-298.463017,1000,448.698451
-346.088611,1000,469.608565
-388.181319,1000,491.162321
-228.898451,1000,510.906729
-303.593984,1000,530.999379
-347.694337,1000,551.151885
-248.807197,1000,571.068285
-191.449544,1000,590.705513
-209.059501,1000,610.392332
-256.935973,1000,630.892373
-222.761189,1000,651.77156
-300.062355,1000,672.518116
-156.465797,1000,692.552655
-436.644135,1000,712.62849
-388.921346,1000,732.438284
-183.345063,1000,752.348597
-247.384899,1000,772.168571
-230.963611,1000,792.251407
-348.607408,1000,812.159682
-69.309955,1000,832.121236
-322.341932,1000,852.13989
-396.587723,1000,872.154109
-347.052823,1000,891.863882
-338.201721,1000,913.342438
-382.951031,1000,932.856304
-299.782517,1000,952.435147
-327.798101,1000,972.526125
-181.749741,1000,992.812535
-335.502069,1000,1012.523994
-42.318336,1000,1032.005823
-175.033382,1000,1052.576012
-174.216679,1000,1072.658714
-160.885911,1000,1092.628967
-108.600823,1000,1112.425092
-196.736222,1000,1133.164558
-362.687389,1000,1153.700506
-170.032132,1000,1175.147812
-267.802333,1000,1195.248826
-348.765039,1000,1216.663192
-327.213467,1000,1237.958495
-243.057816,1000,1259.329163
-24.407994,1000,1280.700772
-308.982836,1000,1301.637676
-345.497338,1000,1322.575735
-212.595239,1000,1344.38302
-242.397435,1000,1366.175739
-263.365711,1000,1387.587762
-353.380536,1000,1409.069747
-402.650526,1000,1430.743002
-353.698986,1000,1452.239283
-275.996114,1000,1473.455657
-167.160507,1000,1494.710179
-281.745554,1000,1516.241618
-366.902646,1000,1537.006706
-117.638913,1000,1558.386363
-146.464054,1000,1579.628307
-531.996255,1000,1600.224374
-742.136281,1000,1621.797899
-722.558098,1000,1643.010128
-639.331592,1000,1663.097666
-714.68061,1000,1683.169954
-580.08596,1000,1703.709696
-591.631079,1000,1724.189979
-681.892442,1000,1744.538848
-614.271351,1000,1764.728844
-729.827721,1000,1785.143175
-1013.105643,1000,1805.720231
-864.227795,1000,1826.643856
-997.463019,1000,1847.763878
-876.006955,1000,1869.644588
-763.771449,1000,1891.563468
-724.758355,1000,1912.501817
-686.067202,1000,1934.132212
-157.204931,1000,1956.426464
-232.294624,1000,1978.643723
-184.09368,1000,2000.120812
-74.117374,1000,2021.837153
-447.332704,1000,2042.827249
-337.790688,1000,2063.399534
-395.609382,1000,2084.105028
-733.757187,1000,2449.612291
-176.572984,1000,2466.231284
-292.224198,1000,2483.590516
-91.035685,1000,2502.626119
-552.540458,1000,2520.527782
-528.01903,1000,2539.042553
-265.443271,1000,2558.829096
-501.984686,1000,2578.756652
-145.888171,1000,2599.782336
-204.99259,1000,2620.459894
-252.536562,1000,2641.607776
-540.916748,1000,2661.244249
-380.303511,1000,2680.763585
-297.638137,1000,2700.77737
-338.574546,1000,2721.70561
-229.592215,1000,2742.968586
-252.674163,1000,2764.286125
-423.556607,1000,2785.788819
-296.020189,1000,2806.841422
-107.44657,1000,2828.274291
-487.267105,1000,2849.036577
-1050.526416,1000,2869.588399
-831.412967,1000,2889.252776
-237.855728,1000,2911.511655
-546.632747,1000,2933.188385
-973.40386,1000,2955.147627
-704.776849,1000,2977.650833
-212.786142,1000,2999.507142
-895.650329,1000,3022.060866
-934.158065,1000,3043.590765
-887.882878,1000,3065.646264
-1119.049899,1000,3086.928571
-851.363447,1000,3107.797901
-1066.379791,1000,3129.653818
-1036.791739,1000,3151.30871
-156.708967,1000,3174.547966
-192.410683,1000,3197.446946
-315.133848,1000,3219.216059
-314.552888,1000,3241.025297
-312.859867,1000,3262.816869
-283.767582,1000,3284.623828
-156.714098,1000,3306.606441
-291.991678,1000,3328.850857
-184.983702,1000,3350.855346
-585.270282,1000,3372.546633
-303.089529,1000,3394.790802
-188.376273,1000,3416.950629
-430.995079,1000,3438.926264
-301.764624,1000,3460.431749
-591.106235,1000,3482.586772
-675.588308,1000,3505.388366
-620.338733,1000,3529.242965
-215.019563,1000,3551.26364
-601.876042,1000,3574.111599
-697.34421,1000,3596.084753
-546.621993,1000,3618.366489
-258.76001,1000,3640.109173
-563.459755,1000,3660.732168
-198.145318,1000,3682.54871
-743.299459,1000,3704.62785
-160.001336,1000,3726.66731
-1009.084963,1000,3747.545563
-685.501325,1000,3769.644629
-312.520197,1000,3791.892102
-662.622806,1000,3813.681222
-874.718446,1000,3835.07149
-358.579575,1000,3855.55061
-450.300232,1000,3877.179667
-118.554696,1000,3899.723706
-380.610926,1000,3921.204209
-303.946618,1000,3943.090241
-94.899457,1000,3965.62491
-297.500838,1000,3987.568299
-317.965094,1000,4009.763602
-323.261093,1000,4031.599201
-962.187015,1000,4051.911394
-300.24604,1000,4073.38994
-146.993798,1000,4095.740974
-389.882996,1000,4115.992727
-416.099898,1000,4136.589239
-276.089701,1000,4157.245566
-368.080643,1000,4179.334363
-297.663902,1000,4201.396089
-298.310743,1000,4222.983054
-532.18522,1000,4243.628696
-594.014754,1000,4264.073888
-625.235185,1000,4284.144966
-384.318142,1000,4304.555037
-551.945132,1000,4324.994889
-406.76644,1000,4345.333962
-735.872027,1000,4366.310213
-374.025767,1000,4386.283023
-376.985593,1000,4407.11783
-308.39413,1000,4428.629712
-346.736087,1000,4448.967982
-266.847096,1000,4470.254718
-558.133976,1000,4490.672959
-245.891218,1000,4511.164204
-708.741529,1000,4530.605541
-299.223129,1000,4550.330514
-387.571254,1000,4940.841141
-665.479746,1000,4957.884878
-325.180548,1000,4976.235069
-336.041225,1000,4993.870962
-134.486223,1000,5012.135243
-442.723544,1000,5029.897084
-460.65461,1000,5048.301548
-450.44397,1000,5066.013302
-187.482222,1000,5085.371119
-234.114154,1000,5104.272343
-132.494964,1000,5122.980615
-469.885299,1000,5141.648489
-574.087923,1000,5160.963238
-419.959793,1000,5179.376062
-752.765335,1000,5197.962119
-135.808224,1000,5217.356313
-467.530453,1000,5237.001336
-735.590957,1000,5256.635603
-549.193952,1000,5276.575779
-583.869168,1000,5295.701096
-308.975168,1000,5315.022331
