# {"t_start": 1619879505.974323, "env_id": "Fetch-M3-v0"} 
r,l,t
-885.841791,1000,475.744797
-305.332474,1000,483.932698
-555.539251,1000,512.626138
-570.706159,1000,520.328965
-714.256825,1000,552.579177
-715.186887,1000,561.927941
-859.600466,1000,598.637314
-717.6931,1000,606.361285
-706.395492,1000,637.65546
-683.032519,1000,645.419199
-590.029624,1000,680.623447
-411.532799,1000,688.904685
-524.960764,1000,725.201418
-575.919647,1000,733.501939
-339.552964,1000,769.669775
-665.995784,1000,778.515367
-673.07951,1000,810.878306
-805.684549,1000,819.563053
-963.841896,1000,851.049673
-691.207361,1000,859.029838
-678.540232,1000,893.072204
-749.766624,1000,901.136533
-1011.814717,1000,930.649825
-685.419011,1000,937.943829
-565.902967,1000,972.236198
-448.355121,1000,980.574859
-579.509562,1000,1013.752245
-525.594434,1000,1021.338258
-699.347266,1000,1053.288861
-490.090643,1000,1061.899398
-670.604404,1000,1098.641228
-349.179469,1000,1107.425106
-589.536799,1000,1138.093652
-706.121527,1000,1146.356714
-459.695406,1000,1180.83258
-599.80681,1000,1188.695927
-495.57362,1000,1217.981762
-705.354763,1000,1225.912407
-464.753398,1000,1258.679791
-412.376681,1000,1267.307357
-588.821579,1000,1298.583915
-454.198828,1000,1306.775801
-682.964372,1000,1339.442173
-432.077414,1000,1348.153971
-678.344611,1000,1380.733276
-590.395961,1000,1387.950762
-666.951839,1000,1421.208795
-636.798657,1000,1429.675586
-464.875539,1000,1463.020467
-447.550291,1000,1470.361142
-453.321877,1000,1503.632268
-539.67976,1000,1512.354084
-697.697155,1000,1546.669832
-614.160692,1000,1554.368474
-503.891587,1000,1583.221626
-468.364962,1000,1592.079
-638.158852,1000,1627.363986
-625.267172,1000,1635.658232
-488.920957,1000,1665.505103
-438.464128,1000,1673.767775
-581.945989,1000,1706.338767
-694.830423,1000,1714.164706
-540.231998,1000,1745.05173
-671.02727,1000,1753.436619
-674.029273,1000,1787.45825
-611.861197,1000,1795.502189
-545.538882,1000,1827.570306
-543.975309,1000,1836.278907
-601.349174,1000,1871.17565
-699.111107,1000,1879.242068
-534.588792,1000,1909.507672
-674.401964,1000,1918.004343
-552.063212,1000,1951.008626
-620.535523,1000,1959.34769
-538.912676,1000,1990.039338
-651.877408,1000,1998.615425
-667.064221,1000,2032.598512
-422.84263,1000,2040.851835
-602.251404,1000,2072.783376
-524.19669,1000,2081.694357
-517.737152,1000,2115.801448
-687.982775,1000,2123.334609
-190.788195,1000,2153.952515
-475.691804,1000,2162.723408
-509.61807,1000,2196.487152
-667.209833,1000,2204.275816
-687.039212,1000,2235.09288
-548.459371,1000,2244.386032
-462.286019,1000,2280.742572
-419.977533,1000,2289.136208
-692.454842,1000,2322.950907
-621.413653,1000,2331.141861
-585.052284,1000,2365.268121
-533.354087,1000,2373.197078
-450.311427,1000,2406.292829
-585.319043,1000,2414.406085
-610.451156,1000,2451.845377
-431.245343,1000,2460.225594
-519.437649,1000,2497.068833
-529.294843,1000,2505.857758
-592.689509,1000,2541.440098
-630.196891,1000,2550.14472
-522.404896,1000,2585.875807
-557.398814,1000,2593.948382
-733.997221,1000,2629.680734
-559.126289,1000,2638.12669
-473.241605,1000,2673.105258
-691.786041,1000,2681.219043
-602.408123,1000,2715.844383
-423.133936,1000,2723.991632
-707.214567,1000,2756.427631
-462.425414,1000,2764.913913
-494.922972,1000,2798.69837
-567.81127,1000,2806.729028
-709.43857,1000,2842.776031
-660.438767,1000,2851.093888
-677.602914,1000,2885.341235
-595.727441,1000,2893.637592
-742.20082,1000,2930.680429
-456.678328,1000,2938.641091
-609.533766,1000,2970.257485
-682.426668,1000,2977.656802
-582.753407,1000,3013.983786
-634.076826,1000,3022.305168
-443.658769,1000,3055.146346
-714.519573,1000,3062.873254
-713.424429,1000,3094.600822
-704.930312,1000,3102.770358
-708.117869,1000,3140.207124
-705.531964,1000,3148.895077
-609.671,1000,3182.214173
-687.688361,1000,3190.452487
-525.337371,1000,3221.532706
-534.122566,1000,3229.732441
-501.164092,1000,3260.678964
-443.192745,1000,3268.102979
-659.554848,1000,3297.662153
-685.712055,1000,3306.00809
-726.147161,1000,3339.099249
-529.359552,1000,3347.123698
-535.106676,1000,3375.496896
-609.105922,1000,3382.972029
-632.704086,1000,3416.171715
-513.290678,1000,3424.777252
-677.061755,1000,3455.758601
-548.335067,1000,3463.805965
-531.040159,1000,3497.105274
-692.01776,1000,3505.470823
-657.589719,1000,3538.881973
-691.731832,1000,3547.205626
-480.172363,1000,3580.214136
-723.321742,1000,3589.14142
-469.703639,1000,3623.656986
-693.772609,1000,3631.38111
-582.534189,1000,3665.434043
-590.539976,1000,3673.873574
-455.388201,1000,3706.566383
-475.177679,1000,3715.095714
-633.926969,1000,3751.340411
-659.136936,1000,3759.772293
-654.381032,1000,3791.90394
-480.172083,1000,3799.680838
-657.113273,1000,3834.64657
-688.662881,1000,3843.085246
-414.765278,1000,3878.518784
-520.663288,1000,3886.611828
-706.834195,1000,3920.956196
-721.479054,1000,3929.179244
-565.997047,1000,3961.421961
-564.194443,1000,3969.942626
-633.335072,1000,4004.75593
-635.908912,1000,4013.312123
-496.579169,1000,4045.446622
-477.520815,1000,4053.943103
-679.155518,1000,4087.10407
-1352.567215,1000,4095.485942
-688.705247,1000,4128.190822
-411.588815,1000,4137.038317
-514.326117,1000,4169.794028
-699.356627,1000,4178.204414
-652.34513,1000,4210.581817
-723.917216,1000,4218.613825
-495.115777,1000,4253.029938
-562.362555,1000,4260.993381
-446.265188,1000,4294.711429
-454.844489,1000,4302.746965
-631.740387,1000,4335.870154
-673.354172,1000,4344.015899
-649.273236,1000,4377.804217
-420.915228,1000,4386.624535
-474.261663,1000,4418.846158
-729.670438,1000,4426.621694
-579.006015,1000,4460.514426
-594.50397,1000,4468.829355
-637.820382,1000,4500.762578
-467.476306,1000,4508.858898
-433.4343,1000,4542.246979
-517.973117,1000,4549.772551
-670.410971,1000,4577.291346
-588.693641,1000,4585.039769
-438.549836,1000,4614.531729
-654.178609,1000,4622.379091
-753.771144,1000,4646.12448
-674.858411,1000,4652.987956
-449.931276,1000,4678.807297
-691.74998,1000,4685.830918
-597.919441,1000,4713.135786
-670.550651,1000,4720.199892
-502.856706,1000,4747.133619
-561.181973,1000,4754.679144
-638.332064,1000,4782.203696
-675.634476,1000,4788.79218
-693.283638,1000,4814.918494
-705.914679,1000,4822.172205
-684.832825,1000,4849.607602
-262.547262,1000,4856.946639
-716.875054,1000,4883.363767
-463.961678,1000,4890.132133
-585.280418,1000,4916.855023
-496.319101,1000,4923.602293
-480.757532,1000,4949.869736
-732.275955,1000,4956.34472
-603.375105,1000,4982.606943
-446.989228,1000,4989.404739
-622.696612,1000,5016.05427
-656.217986,1000,5022.706834
-709.454985,1000,5048.805012
-758.55492,1000,5056.00674
-723.983268,1000,5083.059095
-431.64572,1000,5089.619042
-504.691656,1000,5115.633411
-508.871461,1000,5122.345975
-577.820917,1000,5148.813212
-654.813673,1000,5156.057964
-468.314543,1000,5182.220155
-501.233843,1000,5188.656475
-561.056196,1000,5215.737075
-576.498721,1000,5222.754492
-719.42551,1000,5248.464452
-469.927635,1000,5254.61319
-471.31816,1000,5275.881786
-586.4525,1000,5282.69675
-695.606423,1000,5309.613045
-750.92999,1000,5316.021852
-434.540971,1000,5341.935427
-473.171918,1000,5349.013358
-538.833746,1000,5375.242265
-607.423268,1000,5381.564408
-496.065068,1000,5408.037884
-653.118774,1000,5414.592701
-582.612745,1000,5441.643389
-736.311738,1000,5448.149199
-485.899066,1000,5474.138864
-486.071788,1000,5480.715447
-724.195253,1000,5508.31715
-686.443742,1000,5515.379057
-499.947138,1000,5542.047305
-689.656689,1000,5548.528953
-501.2757,1000,5574.760741
