# {"t_start": 1620949417.9245696, "env_id": "Fetch-M2-v0"} 
r,l,t
-1158.665709,1000,63.666799
-1081.779927,1000,83.250892
-851.631002,1000,103.450673
-757.790153,1000,124.242846
-615.386972,1000,144.82742
-923.223844,1000,165.386067
-570.19814,1000,185.975664
-722.27954,1000,206.69453
-1117.574551,1000,226.805134
-1034.99717,1000,247.970854
-587.910222,1000,268.346028
-614.384661,1000,288.990987
-791.087788,1000,309.790852
-782.56466,1000,330.782356
-773.519168,1000,351.4826
-628.070088,1000,372.222969
-636.673769,1000,392.883854
-655.880045,1000,413.850388
-678.339856,1000,434.746368
-234.701015,1000,455.535937
-226.944897,1000,476.091886
-572.77635,1000,496.938038
-709.853363,1000,517.72238
-1047.709609,1000,539.252044
-538.765345,1000,560.218253
-747.925176,1000,581.086682
-146.670585,1000,602.040303
-767.72851,1000,622.91895
-584.8392,1000,643.768956
-666.652302,1000,664.691295
-747.701555,1000,685.745787
-686.028101,1000,706.659464
-514.082306,1000,727.118171
-564.592543,1000,747.698987
-791.677961,1000,768.23834
-780.916273,1000,788.975869
-741.671237,1000,809.686197
-764.407877,1000,830.18587
-726.672753,1000,850.672956
-578.547344,1000,870.882428
-647.985562,1000,891.587333
-743.968621,1000,912.152545
-772.476626,1000,932.993368
-1101.933816,1000,952.495002
-770.064002,1000,973.284922
-609.268356,1000,994.361693
-764.222107,1000,1015.341451
-585.932484,1000,1036.315437
-745.563628,1000,1056.75592
-699.815837,1000,1077.958035
-711.969769,1000,1098.979383
-748.278639,1000,1120.254829
-592.12417,1000,1141.188103
-611.072283,1000,1161.98258
-618.175189,1000,1182.789108
-746.23721,1000,1203.662162
-752.80905,1000,1224.403353
-607.037845,1000,1245.283815
-641.763855,1000,1266.29715
-777.308935,1000,1287.117155
-712.529365,1000,1308.079695
-732.746287,1000,1329.313695
-599.096557,1000,1350.437433
-654.075108,1000,1371.256559
-726.20154,1000,1392.404855
-733.935457,1000,1413.203606
-694.198203,1000,1434.047841
-785.483419,1000,1454.768734
-577.921552,1000,1475.758331
-725.708919,1000,1496.784981
-136.392791,1000,1517.480164
-704.785014,1000,1538.15184
-584.752468,1000,1559.233795
-767.429319,1000,1580.071149
-739.379807,1000,1600.804581
-743.763164,1000,1622.19658
-544.941926,1000,1643.330247
-678.464826,1000,1664.303661
-562.794777,1000,1685.369714
-636.797706,1000,1706.082502
