# {"t_start": 1620949429.8188608, "env_id": "Fetch-M2-v0"} 
r,l,t
-607.843526,1000,58.743007
-1294.880508,1000,78.595512
-1045.687629,1000,97.785759
-760.734071,1000,117.050556
-800.235692,1000,136.177554
-1106.854664,1000,157.858286
-881.853797,1000,177.865007
-990.579597,1000,197.633503
-1072.214641,1000,217.774215
-1121.714655,1000,238.64415
-799.183078,1000,259.214489
-962.023574,1000,278.801846
-850.446958,1000,298.533488
-622.911145,1000,317.623605
-697.324246,1000,336.929438
-611.296803,1000,355.949345
-699.369763,1000,375.085148
-639.611507,1000,394.06784
-748.725671,1000,413.352929
-600.509039,1000,432.675996
-666.669322,1000,451.623235
-565.443137,1000,470.799895
-614.09392,1000,489.9117
-671.128622,1000,508.962771
-744.604156,1000,528.205246
-689.798552,1000,547.378585
-585.15087,1000,566.695239
-727.663358,1000,585.938992
-761.687569,1000,605.430769
-628.932049,1000,624.823381
-724.634528,1000,643.76281
-559.352413,1000,663.076736
-762.177603,1000,682.170345
-740.324157,1000,701.255925
-767.578153,1000,720.268733
-632.967739,1000,739.554423
-740.927281,1000,758.526205
-674.610584,1000,777.488969
-699.611869,1000,796.649108
-750.75301,1000,816.046185
-592.935693,1000,835.61191
-759.644751,1000,854.745621
-628.777409,1000,873.922006
-596.582382,1000,893.031137
-715.672634,1000,912.210172
-679.819951,1000,931.670213
-599.355015,1000,951.09944
-656.64126,1000,970.441026
-585.608462,1000,989.772112
-590.692804,1000,1009.277025
-720.720982,1000,1028.641311
-614.942028,1000,1047.965066
-667.014364,1000,1067.299066
-716.879698,1000,1086.547622
-748.645417,1000,1106.168338
-698.604612,1000,1125.359302
-566.023349,1000,1144.822384
-772.270787,1000,1163.912616
-729.417019,1000,1183.218069
-760.96542,1000,1202.363075
-586.013205,1000,1221.504493
-791.488692,1000,1240.532346
-556.157868,1000,1259.737618
-587.378358,1000,1278.960501
-733.342519,1000,1297.982935
-794.389672,1000,1317.293059
-985.930221,1000,1337.101618
-581.671875,1000,1356.253009
-617.240776,1000,1375.59884
-550.03215,1000,1395.370323
