# {"t_start": 1619879507.1752946, "env_id": "Fetch-M1-v0"} 
r,l,t
-1130.2948,1000,453.250226
-764.305724,1000,460.635574
-852.813962,1000,491.324491
-665.921661,1000,498.374032
-572.367784,1000,529.12868
-161.195688,1000,536.973478
-1285.681237,1000,573.79973
-1258.196997,1000,581.991126
-1212.199364,1000,614.473778
-594.272656,1000,622.173935
-819.49055,1000,656.193993
-722.041818,1000,664.3606
-408.779923,1000,699.046594
-732.762951,1000,707.157798
-827.732883,1000,739.420465
-770.219129,1000,747.062169
-896.275568,1000,781.537284
-725.184857,1000,789.978674
-737.514019,1000,820.547962
-555.814997,1000,828.293592
-780.091306,1000,861.44314
-676.745591,1000,869.813991
-623.564448,1000,904.574964
-772.382196,1000,912.897248
-771.378986,1000,943.752914
-583.044789,1000,951.103559
-472.17948,1000,985.459177
-807.082109,1000,994.033303
-642.302762,1000,1027.254729
-701.003057,1000,1035.227693
-766.81613,1000,1066.135556
-784.869737,1000,1074.80113
-784.42997,1000,1112.568453
-587.753646,1000,1120.287434
-605.509896,1000,1151.832514
-577.655609,1000,1160.472191
-677.841506,1000,1195.097581
-753.519754,1000,1202.854849
-615.594385,1000,1235.485648
-692.205039,1000,1244.062232
-712.615527,1000,1279.238946
-599.61192,1000,1287.078774
-765.39011,1000,1319.160269
-647.532034,1000,1327.525103
-746.465892,1000,1364.030287
-134.869682,1000,1372.034387
-588.631592,1000,1402.466113
-568.317899,1000,1410.609788
-754.170265,1000,1447.61533
-766.417485,1000,1456.043352
-702.205847,1000,1487.720588
-713.726897,1000,1496.256394
-666.465995,1000,1532.897693
-767.959549,1000,1541.026306
-564.437433,1000,1570.739755
-729.014589,1000,1578.849817
-562.991817,1000,1617.327315
-567.226082,1000,1625.510875
-596.663392,1000,1657.58937
-747.242597,1000,1665.801503
-770.959586,1000,1700.525612
-582.084861,1000,1708.776622
-740.052622,1000,1740.604278
-741.842042,1000,1748.991622
-762.768335,1000,1784.780745
-741.709737,1000,1792.982589
-562.275333,1000,1826.741426
-679.892928,1000,1835.550552
-770.671349,1000,1871.052971
-233.621617,1000,1879.576738
-517.850167,1000,1912.13592
-747.993677,1000,1920.242872
-725.635539,1000,1953.970201
-603.850267,1000,1962.361169
-747.032176,1000,1994.739953
-770.920073,1000,2003.145159
-185.83296,1000,2037.12572
-637.915023,1000,2045.487833
-780.761254,1000,2080.325574
-745.459194,1000,2088.589286
-716.131099,1000,2121.807195
-763.469693,1000,2129.329846
-589.462528,1000,2162.696905
-680.212759,1000,2171.06013
-595.87718,1000,2206.027745
-574.269381,1000,2213.88526
-680.905051,1000,2249.015683
-758.297524,1000,2258.148445
-198.820303,1000,2293.306556
-713.681805,1000,2301.697034
-743.186862,1000,2339.097005
-585.91018,1000,2347.591341
-672.824132,1000,2381.139375
-555.01938,1000,2388.885404
-765.918309,1000,2424.08898
-624.240038,1000,2433.420746
-464.698002,1000,2467.899815
-696.087987,1000,2474.877207
-728.402494,1000,2511.795466
-600.434355,1000,2520.199514
-553.388155,1000,2553.594692
-632.861946,1000,2561.803343
-756.667741,1000,2597.548162
-591.078494,1000,2606.105905
-729.956535,1000,2640.090725
-607.32703,1000,2648.002309
-679.468489,1000,2684.088509
-751.071922,1000,2692.593351
-598.445135,1000,2726.543218
-551.399548,1000,2733.238234
-605.67148,1000,2770.282969
-609.033613,1000,2778.432426
-532.865086,1000,2812.795751
-788.125061,1000,2821.159294
-755.083314,1000,2856.219602
-604.999163,1000,2864.19604
-776.466776,1000,2898.420826
-190.881514,1000,2906.884192
-703.466539,1000,2937.936482
-770.450395,1000,2945.446313
-672.663017,1000,2976.898693
-663.279501,1000,2985.640729
-1266.42466,1000,3022.269333
-780.395773,1000,3030.715766
-775.831315,1000,3062.404747
-588.463437,1000,3070.968554
