# {"t_start": 1620949417.2067795, "env_id": "Fetch-M2-v0"} 
r,l,t
-1214.939263,1000,60.32352
-1140.225251,1000,79.934236
-772.925178,1000,99.681216
-1190.552891,1000,120.361125
-550.49253,1000,139.810745
-735.220867,1000,160.411342
-258.464617,1000,181.052896
-625.047497,1000,201.917477
-739.194275,1000,223.259907
-260.099657,1000,244.143721
-728.944958,1000,265.311167
-564.490239,1000,286.044333
-148.086664,1000,306.944068
-525.861918,1000,328.105716
-101.760791,1000,348.741703
-435.425129,1000,368.452599
-475.967902,1000,388.769322
-206.491027,1000,409.784125
-330.637729,1000,430.691223
-531.323965,1000,450.821392
-544.417852,1000,470.444459
-391.110962,1000,492.216564
-274.013757,1000,512.301286
-266.265669,1000,533.357711
-456.898121,1000,554.117308
-219.448804,1000,574.081931
-283.520715,1000,594.571667
-466.008236,1000,615.678968
-258.030445,1000,635.96622
-504.383595,1000,655.787442
-534.6354,1000,675.638341
-529.450236,1000,695.461232
-285.656875,1000,716.454078
-463.184758,1000,739.230656
-515.890126,1000,761.648089
-280.850932,1000,785.06233
-525.845156,1000,809.027066
-447.937113,1000,832.103513
-335.239021,1000,854.76944
-476.205066,1000,877.70833
-296.278992,1000,901.015024
-1140.749969,1000,924.516719
-1186.601828,1000,947.660801
-532.302534,1000,971.830363
-462.42194,1000,997.774459
-282.643553,1000,1020.876154
-495.64406,1000,1043.966273
-450.067163,1000,1067.547374
-393.639966,1000,1090.288224
-436.825769,1000,1112.655512
-580.573112,1000,1135.963165
-701.295457,1000,1159.149921
-1335.034511,1000,1180.253711
-949.523228,1000,1203.193984
-831.805213,1000,1224.913976
-1167.084621,1000,1246.512727
-1217.039672,1000,1267.874393
-899.265114,1000,1289.388923
-145.908563,1000,1309.974095
-467.856005,1000,1331.063446
-499.439355,1000,1350.993467
-355.495005,1000,1371.804533
-761.854911,1000,1393.266747
-449.441158,1000,1412.711355
-523.004366,1000,1432.64724
-422.764029,1000,1452.907996
-591.679105,1000,1473.357334
-201.320599,1000,1494.850785
-180.024667,1000,1516.283812
-553.592606,1000,1536.234918
-230.407185,1000,1557.610316
-534.723925,1000,1577.468973
-467.674387,1000,1598.528816
-545.709786,1000,1618.456049
-280.926733,1000,1639.134027
-660.543303,1000,1664.114484
-891.048069,1000,1686.314061
-326.252528,1000,1706.477588
-484.984766,1000,1725.82587
-540.040106,1000,1746.748126
-301.120468,1000,1769.508067
-796.211943,1000,1790.525554
-134.874364,1000,1810.83965
-89.339578,1000,1831.973744
-287.68323,1000,1853.078602
-170.163984,1000,1874.137187
-613.824288,1000,1895.207097
-160.331644,1000,1915.811011
-266.554828,1000,1936.663547
-408.562975,1000,1958.120838
-578.262047,1000,1977.337965
-205.294749,1000,1998.199876
-843.981692,1000,2019.617195
-686.552244,1000,2040.786543
-775.556396,1000,2062.879662
-836.872029,1000,2085.009012
-156.346727,1000,2104.531421
-592.267594,1000,2123.179088
-286.006189,1000,2142.898388
-201.526495,1000,2580.884923
-630.573077,1000,2602.748931
-257.933693,1000,2622.53439
-485.539148,1000,2644.829008
-706.148323,1000,2666.113465
-834.103665,1000,2689.023147
-438.901703,1000,2709.533864
-268.284912,1000,2729.107532
-293.42234,1000,2748.570879
-74.766142,1000,2769.65356
-276.908588,1000,2790.417908
-278.445228,1000,2811.772547
-552.775975,1000,2832.351576
