# {"t_start": 1620949418.5563262, "env_id": "Fetch-M1-v0"} 
r,l,t
-1018.652363,1000,65.159534
-701.083039,1000,84.822029
-1190.582435,1000,105.412822
-540.236922,1000,126.572082
-770.450912,1000,147.518832
-492.009194,1000,167.274783
-653.426772,1000,188.073679
-618.42694,1000,207.785961
-736.809917,1000,229.478298
-233.885944,1000,250.7282
-532.277269,1000,270.491662
-578.088626,1000,291.987016
-561.63984,1000,313.346737
-530.514556,1000,334.494355
-122.203605,1000,354.752666
-693.292421,1000,375.442885
-293.146692,1000,396.498999
-653.881773,1000,417.272584
-351.784294,1000,438.659111
-535.806623,1000,459.642089
-152.529447,1000,480.459914
-332.169015,1000,501.758329
-372.406639,1000,523.016137
-206.093627,1000,543.710212
-505.104412,1000,563.765164
-411.860039,1000,584.447544
-360.885483,1000,604.860902
-1044.56145,1000,625.602419
-417.204103,1000,645.443053
-298.84862,1000,666.617342
-280.29694,1000,687.125829
-199.990905,1000,707.553813
-134.745319,1000,727.806428
-93.748198,1000,749.812389
-293.540731,1000,770.09431
-704.437289,1000,790.111367
-111.974658,1000,810.331344
-159.667504,1000,830.146341
-271.289467,1000,850.023165
-637.964507,1000,870.161615
-289.45217,1000,891.752511
-262.337106,1000,913.657031
-73.391823,1000,933.882649
-267.217832,1000,956.529647
-435.468052,1000,979.021991
-298.016335,1000,998.464778
-266.695653,1000,1020.328135
-351.994557,1000,1043.891732
-484.65809,1000,1066.670802
-414.251038,1000,1088.530333
-229.904602,1000,1108.267036
-155.506498,1000,1128.27469
-340.647219,1000,1150.54148
-341.945507,1000,1172.246413
-190.833991,1000,1193.483128
-143.333578,1000,1214.65019
-1061.716021,1000,1237.820516
-820.136973,1000,1260.937275
-641.654975,1000,1285.4591
-612.004616,1000,1308.145581
-1088.644181,1000,1329.641448
-940.919141,1000,1351.569615
-815.278292,1000,1373.171863
-972.994645,1000,1397.892773
-1089.97009,1000,1420.088683
-1198.424204,1000,1441.725095
-1096.330599,1000,1467.983234
-580.108839,1000,1490.943787
-1115.562871,1000,1515.602509
-618.821757,1000,1538.585479
-448.67661,1000,1561.781696
-292.548534,1000,1582.52049
-999.607373,1000,1605.106948
-921.372614,1000,1626.833209
-669.8026,1000,1648.995371
-459.84773,1000,1674.298231
-902.187304,1000,1696.215751
-867.788213,1000,1717.709311
-628.424347,1000,1738.792521
-660.645922,1000,1759.787697
-625.016396,1000,1780.696618
-794.148354,1000,1802.697288
-753.054172,1000,1822.382118
-842.473922,1000,1843.440748
-746.762681,1000,1864.610698
-1065.383194,1000,1886.599411
-772.289967,1000,1908.327178
-941.973471,1000,1929.908626
-931.42542,1000,1951.517228
-507.109025,1000,1971.51181
-626.837934,1000,1990.80993
-626.929854,1000,2010.657918
-165.321878,1000,2032.323109
-191.542576,1000,2051.117685
-589.894876,1000,2069.90421
-299.206329,1000,2088.9534
-610.98581,1000,2108.477313
-190.383932,1000,2127.600965
-212.056615,1000,2146.362211
-326.731865,1000,2599.574637
-880.704933,1000,2622.678961
-1027.168474,1000,2646.423405
-1052.615716,1000,2669.99204
-354.53769,1000,2692.648878
-1012.757478,1000,2714.013309
-325.5333,1000,2736.134938
-479.580434,1000,2758.589262
-394.031324,1000,2779.788818
-229.73209,1000,2800.408706
-519.781387,1000,2820.064457
-204.435937,1000,2841.236741
-220.911391,1000,2861.620868
-203.557203,1000,2883.047284
-428.183541,1000,2902.443281
-301.240248,1000,2922.147112
-99.031545,1000,2944.130978
-490.766495,1000,2966.877675
-88.299985,1000,2987.681132
-509.382366,1000,3010.446848
-365.595525,1000,3031.460621
-1137.16466,1000,3052.537382
-369.138951,1000,3073.080727
-652.196679,1000,3093.762808
-272.716955,1000,3114.374596
-480.453733,1000,3137.115063
-522.989767,1000,3160.102422
-1139.465184,1000,3185.606264
-687.455445,1000,3207.371752
-376.861697,1000,3227.814924
-136.500083,1000,3248.973772
-629.328716,1000,3268.965266
-421.510596,1000,3290.720757
-723.418329,1000,3312.182855
-614.265514,1000,3336.023708
-118.064017,1000,3356.227884
-105.488042,1000,3378.32603
-126.491157,1000,3399.367952
-167.487307,1000,3421.415391
-273.161753,1000,3443.006875
-100.053214,1000,3464.396608
-525.091449,1000,3485.137034
-101.326614,1000,3506.498354
-246.354959,1000,3529.253927
-170.750307,1000,3550.94068
-450.70214,1000,3572.236482
-571.502295,1000,3593.801904
-362.641438,1000,3615.488873
-365.486978,1000,3636.903383
-610.33612,1000,3660.419153
-326.420912,1000,3681.902781
-556.557183,1000,3708.113317
-269.652266,1000,3729.457556
-542.856844,1000,3753.136482
-754.72329,1000,3778.978693
-303.295613,1000,3800.047562
-423.881744,1000,3821.136507
-297.970279,1000,3842.772467
-267.223266,1000,3864.31372
-195.542756,1000,3885.330491
-163.641267,1000,3906.922543
-49.998462,1000,3929.200451
-582.299058,1000,3950.720084
-706.391488,1000,3971.568393
-998.95171,1000,3993.388503
-666.839514,1000,4013.855777
-772.084191,1000,4034.637427
-923.467022,1000,4055.574944
-297.025687,1000,4077.093068
-509.779344,1000,4098.074933
-214.409397,1000,4118.912712
-661.734418,1000,4140.37214
-373.577148,1000,4161.749179
-567.702203,1000,4183.055387
-208.90773,1000,4204.242498
-322.121267,1000,4226.06014
-220.393702,1000,4247.473166
-353.164515,1000,4269.005455
-246.553435,1000,4290.437301
-165.212692,1000,4311.438744
-318.118238,1000,4332.280839
-83.01041,1000,4352.878915
-186.975949,1000,4374.491447
-355.562016,1000,4395.231353
-129.584581,1000,4416.068926
-133.966872,1000,4436.526314
-112.148295,1000,4456.61263
-254.0633,1000,4477.17309
-190.506242,1000,4497.100425
-102.63505,1000,4515.997576
-168.065461,1000,4535.325799
-227.216085,1000,4554.907466
-674.945391,1000,4573.441393
-165.629471,1000,4592.649076
-678.601546,1000,4611.913935
-990.68681,1000,4631.338383
-1093.679312,1000,4650.480938
-280.637675,1000,4669.042028
-362.650515,1000,4687.139367
-557.756003,1000,4704.759864
-339.577622,1000,5058.343576
-257.309824,1000,5076.858945
-233.636423,1000,5095.616556
-151.024234,1000,5114.510934
-257.873633,1000,5132.994896
-267.096525,1000,5151.307657
-270.758135,1000,5169.666111
-247.754671,1000,5188.536935
-47.34061,1000,5207.906626
-144.348391,1000,5226.724738
-95.341603,1000,5245.192461
-1051.523049,1000,5264.121847
-294.004527,1000,5283.073263
-101.712053,1000,5301.55342
-476.201106,1000,5320.317831
-793.126834,1000,5338.800456
-468.0682,1000,5356.506604
-819.375123,1000,5373.895977
-737.341619,1000,5391.601506
-192.776857,1000,5407.993482
-101.151682,1000,5425.376546
