# {"t_start": 1620949418.8458054, "env_id": "Fetch-M1-v0"} 
r,l,t
-777.524615,1000,61.920946
-748.657354,1000,82.922581
-755.435291,1000,103.497367
-958.25849,1000,125.676879
-803.011799,1000,148.39311
-970.663835,1000,170.589671
-956.90532,1000,193.369721
-184.07377,1000,215.014643
-197.942835,1000,236.605487
-757.897562,1000,258.60187
-906.972665,1000,280.824342
-1049.293466,1000,303.588564
-831.32037,1000,326.401295
-1017.217282,1000,349.020155
-281.455243,1000,371.205143
-1061.959873,1000,392.869484
-1037.304599,1000,414.438509
-772.500598,1000,435.80372
-1077.190561,1000,456.305103
-1103.912783,1000,477.65467
-896.973949,1000,499.079002
-1105.375964,1000,520.729407
-1087.845208,1000,542.286782
-917.101494,1000,564.253795
-916.255284,1000,585.959958
-160.416541,1000,608.025576
-1027.266477,1000,629.763413
-1116.856888,1000,650.350936
-784.152037,1000,671.774986
-990.78574,1000,693.16859
-885.581497,1000,714.914714
-705.403094,1000,736.873737
-948.521746,1000,763.275337
-578.50302,1000,784.104408
-1115.318702,1000,805.576177
-1124.573435,1000,827.834449
-1019.140508,1000,849.992431
-1038.890075,1000,872.11635
-966.98201,1000,894.693478
-844.946384,1000,916.814802
-924.372048,1000,939.28117
-1128.506335,1000,965.045855
-999.066643,1000,986.483978
-1012.311703,1000,1008.858438
-993.329329,1000,1031.495102
-192.215546,1000,1052.833311
-1072.796046,1000,1074.021079
-1045.76924,1000,1094.822578
-1078.089146,1000,1119.096331
-1187.098941,1000,1140.181667
-944.397429,1000,1161.553532
-1260.757854,1000,1182.752611
-1101.034304,1000,1203.617327
-1059.229339,1000,1224.435787
-969.70084,1000,1244.944505
-1186.21718,1000,1265.61248
-1091.533938,1000,1286.140827
-797.619578,1000,1310.081493
-1160.19632,1000,1331.048206
-547.979471,1000,1354.071445
-1131.514929,1000,1374.85797
-1063.181779,1000,1397.22684
-424.270923,1000,1420.345067
-816.38896,1000,1441.418355
-1157.756329,1000,1467.278267
