# {"t_start": 1620949419.8765702, "env_id": "Fetch-M2-v0"} 
r,l,t
-723.755963,1000,5000.092726
-1006.717014,1000,5019.812197
-655.172933,1000,5039.05881
-733.474898,1000,5059.011056
-576.140988,1000,5078.794618
-590.94084,1000,5098.599768
-601.032237,1000,5118.65009
-573.253772,1000,5139.519048
-647.451302,1000,5160.373308
-750.057116,1000,5181.039141
-698.502029,1000,5201.550188
-653.068282,1000,5222.095012
-619.332643,1000,5242.841865
-299.267442,1000,5264.213749
-762.804879,1000,5284.418342
-618.931365,1000,5305.829484
-583.339988,1000,5325.406238
-591.220425,1000,5345.29197
-653.092411,1000,5365.772657
-572.476135,1000,5384.825519
-599.132828,1000,5403.997405
