# {"t_start": 1620949416.1573954, "env_id": "Fetch-M1-v0"} 
r,l,t
-581.278942,1000,58.569125
-1123.258946,1000,82.573799
-520.383055,1000,103.420741
-495.02323,1000,125.308311
-610.834104,1000,148.168754
-211.416053,1000,170.90479
-888.066562,1000,192.363454
-948.609513,1000,213.687515
-914.198226,1000,235.76921
-887.965809,1000,257.153711
-935.450294,1000,279.260565
-1018.254673,1000,302.116893
-1085.388593,1000,324.341229
-974.013958,1000,346.571794
-864.506578,1000,367.591766
-625.0566,1000,389.454535
-626.563173,1000,410.717697
-449.912583,1000,431.92689
-649.711636,1000,454.022316
-722.02639,1000,475.974154
-669.085982,1000,497.425826
-683.832531,1000,519.309216
-468.298964,1000,540.877445
-427.659747,1000,562.271532
-634.688603,1000,583.895435
-631.401051,1000,606.051843
-438.373101,1000,627.841775
-684.528375,1000,649.673326
-568.415582,1000,670.700792
-645.765276,1000,692.442261
-582.027427,1000,713.255611
-676.202786,1000,734.985204
-496.334619,1000,756.037338
-693.60027,1000,777.211604
-510.286327,1000,798.210787
-413.952157,1000,819.181844
-659.073522,1000,840.179791
-436.188071,1000,861.441824
-701.626875,1000,883.03041
-434.756604,1000,904.087371
-672.089196,1000,925.746194
-672.989792,1000,947.166859
-454.888642,1000,968.937847
-668.274181,1000,990.569542
-654.249784,1000,1012.049974
-541.344331,1000,1033.774174
-551.382389,1000,1055.303492
-627.500485,1000,1077.068077
-612.452623,1000,1098.428854
-602.985857,1000,1119.927974
-690.616966,1000,1141.665418
-577.877838,1000,1163.14972
-988.397558,1000,1185.848835
-636.309535,1000,1207.233069
-531.942539,1000,1228.233104
-563.579534,1000,1249.775146
-580.988122,1000,1271.344565
-757.749691,1000,1293.641592
-595.667844,1000,1315.874291
-538.821517,1000,1337.413742
-537.485592,1000,1358.827194
-524.389291,1000,1382.401443
-484.942414,1000,1404.279713
-629.199306,1000,1428.351218
-708.26358,1000,1450.23176
-580.594392,1000,1471.919336
-121.204134,1000,1493.574894
-537.976065,1000,1515.636771
-276.932861,1000,1538.209225
-248.061153,1000,1559.592959
-398.318905,1000,1581.831687
-351.475446,1000,1603.803201
-249.430788,1000,1625.772236
-347.231182,1000,1647.093365
-340.653836,1000,1668.54745
-109.844119,1000,1690.19436
-342.775674,1000,1712.313897
-272.526423,1000,1733.90061
-266.156693,1000,1755.302433
-289.727836,1000,1777.304248
-169.630244,1000,1800.22426
-186.71632,1000,1823.141049
-422.249906,1000,1845.575347
-180.503869,1000,1868.224231
-562.606232,1000,1889.836499
-340.750962,1000,1911.598567
-499.716462,1000,1933.094017
-265.976187,1000,1955.415156
-416.509054,1000,1978.524952
-694.188138,1000,2000.829264
-272.413836,1000,2023.924139
-274.246328,1000,2045.777483
-396.134041,1000,2068.051756
-252.797325,1000,2090.059305
-271.754163,1000,2110.932679
-218.097783,1000,2131.099414
-228.033607,1000,2150.993408
-133.605074,1000,2170.551565
-492.140041,1000,2187.829549
-422.74242,1000,2537.093401
-553.60342,1000,2558.098092
-169.935614,1000,2578.644467
-342.842106,1000,2600.227489
-326.314566,1000,2622.726868
-719.151394,1000,2643.820548
-744.876343,1000,2666.181366
-527.267374,1000,2689.337095
-312.104713,1000,2712.44263
-317.77601,1000,2735.731385
-341.272413,1000,2758.345509
-359.995818,1000,2781.618341
-363.667536,1000,2803.943874
-243.250782,1000,2826.820587
-421.175503,1000,2849.311071
-519.374529,1000,2871.331362
-239.131559,1000,2893.97033
-236.754802,1000,2917.171871
-388.753552,1000,2940.368977
-336.551802,1000,2963.336723
-261.569365,1000,2986.587869
-374.490477,1000,3009.513755
-337.077218,1000,3032.915003
-274.903347,1000,3056.121797
-392.126038,1000,3078.238064
-375.777807,1000,3101.266215
-211.654614,1000,3123.963235
-126.058719,1000,3147.518972
-265.330973,1000,3170.904511
-324.966152,1000,3193.89524
-534.010336,1000,3216.268037
-279.743852,1000,3239.318954
-488.28743,1000,3262.421096
-312.442085,1000,3286.043413
-59.41251,1000,3309.275662
-373.839397,1000,3332.397254
-181.340533,1000,3355.403856
-319.523685,1000,3378.047534
-127.525921,1000,3401.375911
-286.012648,1000,3424.972524
-410.275497,1000,3448.209662
-93.538657,1000,3472.288422
-607.059546,1000,3495.951195
-741.060855,1000,3519.05866
-663.123579,1000,3542.497738
-309.728872,1000,3565.783384
-198.897081,1000,3589.405058
-341.731035,1000,3613.145443
-369.344256,1000,3636.638917
-687.057265,1000,3659.717176
-472.474195,1000,3683.242493
-751.979199,1000,3706.482049
-490.277733,1000,3729.081392
-480.880739,1000,3752.218113
-637.820942,1000,3774.730148
-567.318213,1000,3797.521683
-500.163708,1000,3820.16905
-604.154347,1000,3842.364628
-492.044094,1000,3864.656208
-724.047477,1000,3887.289571
-160.922645,1000,3911.574532
-429.549318,1000,3934.159266
-59.395461,1000,3957.768554
-270.161417,1000,3981.824709
-234.36894,1000,4005.831409
-353.696381,1000,4029.022603
-331.854987,1000,4050.750793
-389.705317,1000,4073.155171
-651.933638,1000,4096.059303
-551.040638,1000,4118.542213
-593.557557,1000,4142.306777
-680.011316,1000,4165.870473
-644.698573,1000,4189.626999
-563.439954,1000,4212.859707
-352.479498,1000,4236.103697
-687.363277,1000,4258.090064
-583.177503,1000,4281.607968
-653.937459,1000,4304.756451
-560.995926,1000,4328.166471
-709.740239,1000,4350.898649
-736.921476,1000,4372.554405
-777.002433,1000,4393.77138
-691.144182,1000,4414.778889
-776.169006,1000,4435.852325
-752.788532,1000,4457.116631
-786.821258,1000,4479.042244
-638.525338,1000,4501.157275
-643.552224,1000,4522.242703
-345.647744,1000,4543.203822
-661.112442,1000,4563.068275
-687.910514,1000,4583.263378
-602.030594,1000,4603.32443
-672.022527,1000,4623.397981
-392.228475,1000,4643.301296
-691.742921,1000,4662.605217
-455.242066,1000,4681.477783
-679.847085,1000,4699.889818
-410.067422,1000,4718.23536
-610.997057,1000,4736.254792
-458.543523,1000,4754.036614
-641.052972,1000,5104.038747
-676.967138,1000,5123.537543
-629.484626,1000,5142.710144
-367.42379,1000,5162.394708
-474.844085,1000,5182.021139
-660.28983,1000,5201.334543
-633.760733,1000,5220.136985
-503.594704,1000,5238.782949
-674.282822,1000,5257.395367
-455.217087,1000,5275.879819
-380.37456,1000,5294.290449
-539.705967,1000,5312.956031
-299.380125,1000,5331.09555
-647.51737,1000,5349.032404
-762.865474,1000,5367.505011
-616.473264,1000,5386.059713
-482.288287,1000,5402.92219
-397.080416,1000,5420.192349
-406.375396,1000,5437.053175
-513.4773,1000,5454.145743
-415.610432,1000,5470.601646
