# {"t_start": 1619879504.3079712, "env_id": "Fetch-M2-v0"} 
r,l,t
-1208.527423,1000,191.216918
-924.65008,1000,198.32267
-791.359098,1000,223.828997
-626.447766,1000,230.272137
-1052.385097,1000,271.492445
-1076.501473,1000,279.866606
-1261.86519,1000,310.475795
-658.558536,1000,317.18432
-666.780031,1000,342.710107
-513.324807,1000,350.994487
-768.355869,1000,389.760253
-589.999042,1000,396.735519
-528.121827,1000,423.428732
-745.328291,1000,429.486786
-685.627571,1000,462.088555
-746.586926,1000,472.653224
-589.244697,1000,503.824514
-563.376688,1000,510.690652
-636.945014,1000,537.460048
-582.318274,1000,543.871682
-550.212438,1000,582.677265
-578.191786,1000,590.341137
-538.388749,1000,618.626749
-539.487825,1000,625.359885
-530.647254,1000,653.182849
-560.201082,1000,662.259095
-549.281786,1000,699.002422
-530.143927,1000,706.427852
-549.284683,1000,734.039731
-533.741451,1000,740.92741
-545.249238,1000,770.947642
-535.859007,1000,781.767746
-576.026192,1000,814.780788
-538.939172,1000,821.569382
-536.986123,1000,847.218725
-531.845629,1000,853.630702
-554.581239,1000,890.824949
-530.548762,1000,900.468961
-526.469253,1000,928.192775
-560.581298,1000,934.557841
-532.582032,1000,960.103722
-564.976022,1000,970.192941
-530.749553,1000,1007.995919
-521.52677,1000,1014.768087
-536.980624,1000,1041.383168
-526.532503,1000,1047.836008
-540.188429,1000,1079.206366
-529.204471,1000,1092.166363
-522.395439,1000,1123.645608
-550.009647,1000,1130.217159
-572.413875,1000,1161.918196
-559.797921,1000,1172.854965
-526.014034,1000,1203.530805
-538.489334,1000,1210.140877
-573.215338,1000,1234.545246
-551.656247,1000,1244.567062
-517.874729,1000,1283.186101
-550.714396,1000,1290.148809
-545.715116,1000,1316.780895
-536.088217,1000,1323.431813
-553.919902,1000,1363.456241
-575.520038,1000,1371.078952
-543.454906,1000,1396.70173
-552.370804,1000,1402.939241
-549.811466,1000,1438.834271
-550.404884,1000,1447.802111
-612.346502,1000,1475.626723
-541.588709,1000,1482.104493
-565.280708,1000,1518.14204
-555.958738,1000,1529.286389
-545.857324,1000,1557.50685
-543.731921,1000,1563.756984
-602.385261,1000,1596.643377
-583.371442,1000,1606.077796
-517.472378,1000,1640.257095
-593.534267,1000,1646.534419
-572.294138,1000,1682.258267
-584.56813,1000,1693.204882
-539.990516,1000,1721.194068
-573.182141,1000,1727.508953
-555.452318,1000,1760.982988
-544.281665,1000,1771.669114
-526.433407,1000,1800.213255
-526.00471,1000,1806.300378
-544.562066,1000,1840.263794
-531.830344,1000,1851.708414
-547.232862,1000,1879.885374
-575.046787,1000,1886.416529
-538.54032,1000,1919.465221
-535.697062,1000,1930.789902
-549.580899,1000,1959.496018
-605.343367,1000,1965.682656
-542.830844,1000,1996.790673
-566.120543,1000,2007.999699
-536.200358,1000,2039.640414
-540.297664,1000,2045.794817
-536.377105,1000,2076.364183
-550.578037,1000,2087.689302
-584.473114,1000,2121.802961
-537.148122,1000,2128.816312
-524.426498,1000,2155.627404
-617.362322,1000,2168.076123
-617.2827,1000,2203.554713
-536.585831,1000,2210.013605
-537.612394,1000,2234.371658
-550.041887,1000,2245.435876
-535.217422,1000,2282.23913
-560.689255,1000,2289.562915
-526.184697,1000,2323.655092
-584.078247,1000,2334.007916
-617.183871,1000,2367.908715
-540.044647,1000,2374.328284
-564.248917,1000,2399.924237
-520.774328,1000,2411.151978
-530.404389,1000,2448.618021
-543.079026,1000,2456.092058
-535.322607,1000,2488.035177
-624.002409,1000,2499.423063
-548.181671,1000,2534.212233
-525.033953,1000,2540.615107
-526.295734,1000,2565.874455
-549.820864,1000,2577.469743
-568.87075,1000,2614.609188
-533.954354,1000,2620.928909
-555.254848,1000,2646.40534
-562.347074,1000,2653.297112
-557.032933,1000,2694.5938
-521.542338,1000,2701.497731
-608.127879,1000,2726.61592
-552.001639,1000,2732.715636
-539.593148,1000,2768.940742
-537.90584,1000,2778.085637
-537.234959,1000,2814.042646
-733.950726,1000,2823.498834
-555.895353,1000,2862.109056
-529.359438,1000,2871.309585
-568.661688,1000,2899.088183
-539.824873,1000,2905.335021
-543.248336,1000,2930.192348
-529.551918,1000,2936.201326
-537.168328,1000,2961.261548
-552.531623,1000,2967.203788
-583.352003,1000,2997.967029
-546.969888,1000,3009.269917
-550.690865,1000,3045.391838
-544.124989,1000,3051.915795
-546.830714,1000,3077.784446
-531.006756,1000,3083.925758
-549.361844,1000,3112.592333
-549.014347,1000,3123.599855
-675.38825,1000,3160.967611
-540.586641,1000,3168.00553
-537.825491,1000,3190.550444
-529.003779,1000,3196.480072
-531.254777,1000,3234.58428
-621.602507,1000,3246.416595
-533.6153,1000,3275.666174
-544.44884,1000,3281.913159
-559.288345,1000,3311.925218
-559.946689,1000,3323.015635
-599.696067,1000,3358.089393
-569.794394,1000,3364.576497
-588.168598,1000,3391.106787
-545.640352,1000,3400.985692
-578.076539,1000,3442.184364
-536.534815,1000,3449.021588
-541.658577,1000,3474.000139
-547.58436,1000,3480.160857
-536.909174,1000,3522.572384
-543.502882,1000,3530.436976
-574.174786,1000,3557.025684
-523.950605,1000,3563.563208
-542.38211,1000,3603.160414
-529.879614,1000,3611.048762
-532.447057,1000,3636.280301
-556.367515,1000,3642.221765
-544.02577,1000,3682.539767
-518.854736,1000,3690.457025
-544.26071,1000,3717.290384
-528.258615,1000,3728.133339
-529.282939,1000,3767.248979
-552.109632,1000,3774.331802
-535.265343,1000,3800.026659
-537.911855,1000,3811.925807
-566.514226,1000,3851.237424
-624.033757,1000,3858.552968
-610.326426,1000,3894.520571
-564.111861,1000,3906.232677
-532.693575,1000,3937.946038
-527.502252,1000,3944.081486
-620.943248,1000,3980.615892
-670.662314,1000,3991.86615
-533.06713,1000,4019.62608
-644.475451,1000,4025.679961
-629.009178,1000,4059.838064
-578.523894,1000,4071.329733
-585.68194,1000,4100.090988
-651.722357,1000,4106.002691
-543.78881,1000,4141.629763
-541.317785,1000,4152.606581
-535.840373,1000,4178.604989
-615.706077,1000,4184.461384
-671.253008,1000,4223.190327
-534.610507,1000,4234.328992
-542.323589,1000,4260.878635
-559.230719,1000,4267.133807
-526.569341,1000,4303.209371
-545.323989,1000,4313.436718
-573.698054,1000,4339.959552
-544.850232,1000,4345.860051
-514.661001,1000,4382.288741
-527.3436,1000,4392.633513
-541.589113,1000,4418.267566
-554.311279,1000,4424.297621
-536.839992,1000,4460.854057
-566.138049,1000,4471.062198
-568.806502,1000,4497.053321
-523.252907,1000,4502.985961
-544.280765,1000,4544.808412
-567.841619,1000,4551.965375
