# {"t_start": 1619879507.7226517, "env_id": "Fetch-M1-v0"} 
r,l,t
-558.237936,1000,433.663582
-1092.693841,1000,444.634179
-972.564341,1000,491.272985
-1251.339882,1000,498.999302
-1204.091778,1000,531.276185
-1140.087059,1000,538.972945
-1048.539279,1000,578.616403
-1180.718177,1000,586.466608
-1072.761253,1000,618.369985
-1325.044051,1000,625.974218
-1028.360704,1000,661.748908
-1018.561214,1000,670.427791
-1333.068742,1000,708.092165
-1280.931891,1000,716.269148
-1275.887651,1000,747.959159
-1078.876976,1000,755.904111
-1127.358043,1000,793.427155
-1181.910639,1000,801.426243
-942.430168,1000,834.302041
-1211.523475,1000,841.889184
-1302.608737,1000,878.265478
-1106.175995,1000,886.550001
-1323.18819,1000,919.254666
-1195.532885,1000,927.043666
-1205.854797,1000,959.897283
-1289.867522,1000,968.435872
-1225.153396,1000,1004.942269
-751.486437,1000,1013.144725
-688.977439,1000,1044.024769
-733.476611,1000,1051.785819
-572.858916,1000,1087.866566
-570.622568,1000,1097.056075
-840.908777,1000,1129.440794
-745.193354,1000,1136.844172
-465.277693,1000,1173.501266
-570.973812,1000,1182.024107
-733.3523,1000,1214.971977
-784.903014,1000,1223.195125
-710.915039,1000,1257.162858
-777.563977,1000,1266.013254
-714.16263,1000,1298.396054
-685.357344,1000,1306.969354
-754.334473,1000,1343.602715
-648.707975,1000,1352.554211
-593.637865,1000,1386.039366
-494.760001,1000,1393.943951
-739.18746,1000,1429.477126
-701.274502,1000,1438.393114
-771.236524,1000,1472.378745
-544.493562,1000,1480.525463
-445.634325,1000,1516.650314
-742.087666,1000,1525.164119
-782.200128,1000,1558.687685
-656.754823,1000,1566.204204
-700.876232,1000,1601.870328
-632.441043,1000,1611.007132
-733.984461,1000,1646.098292
-591.972571,1000,1654.456176
-782.347876,1000,1690.378484
-744.756505,1000,1698.643946
-765.0327,1000,1729.675827
-581.68328,1000,1737.800303
-716.708262,1000,1774.382533
-571.61513,1000,1782.379681
-581.25988,1000,1815.148399
-690.205273,1000,1823.952487
-596.621107,1000,1861.085247
-740.203064,1000,1869.29687
-675.461985,1000,1901.767477
-660.095381,1000,1910.221862
-629.310196,1000,1946.021643
-204.297057,1000,1954.274576
-750.590112,1000,1986.983683
-743.646151,1000,1995.566509
-579.191666,1000,2031.066006
-603.848919,1000,2039.351406
-606.652159,1000,2072.788522
-670.402446,1000,2080.936192
-674.849293,1000,2115.145177
-221.542717,1000,2123.05522
-780.958761,1000,2154.254253
-544.546401,1000,2163.063907
-217.45992,1000,2199.291664
-687.418392,1000,2207.633302
-748.049718,1000,2240.640134
-699.557473,1000,2249.974621
-759.831627,1000,2287.208632
-639.097672,1000,2295.326385
-560.514629,1000,2330.869885
-582.058475,1000,2339.298437
-768.208637,1000,2373.751033
-734.287449,1000,2381.854067
-571.298346,1000,2417.801785
-740.997948,1000,2427.268974
-728.272013,1000,2463.105186
-211.483156,1000,2471.878439
-573.855187,1000,2508.00279
-836.297496,1000,2515.488028
-221.208759,1000,2549.480133
-577.9426,1000,2557.976182
-571.788892,1000,2594.495706
-660.731565,1000,2603.498558
-572.487282,1000,2636.993732
-633.60113,1000,2645.100759
-99.359383,1000,2682.533766
-551.625718,1000,2691.109645
-140.965077,1000,2726.777996
-758.959789,1000,2733.743467
-936.959394,1000,2769.195301
-751.736702,1000,2777.35292
-637.009618,1000,2813.110612
-694.841536,1000,2821.465225
-622.971747,1000,2857.270305
-580.915747,1000,2865.53058
-467.984647,1000,2899.998993
-576.145758,1000,2907.78344
-578.486686,1000,2939.504571
-752.960259,1000,2947.009058
-647.513761,1000,2982.304048
-566.604123,1000,2991.765303
-726.229701,1000,3028.069589
-735.067939,1000,3036.123587
-554.157549,1000,3067.616658
-736.429964,1000,3074.470136
-765.846428,1000,3103.588183
-660.653956,1000,3114.37084
-757.274453,1000,3153.664371
-766.299677,1000,3161.97861
-630.096438,1000,3196.177275
-641.374288,1000,3204.304662
-754.230703,1000,3240.345553
-598.615388,1000,3248.021013
-755.900968,1000,3278.972506
-591.403053,1000,3286.924869
-695.495215,1000,3320.514986
-770.921438,1000,3328.861716
-696.369464,1000,3362.860825
-603.429171,1000,3370.487797
-639.280916,1000,3403.558561
-216.679862,1000,3412.247718
-700.873674,1000,3447.388215
-616.600757,1000,3455.737259
-746.761066,1000,3490.23504
-729.044437,1000,3498.893444
-661.410935,1000,3533.804744
-571.813374,1000,3542.340185
-723.542873,1000,3577.982394
-707.80415,1000,3587.55378
-705.282143,1000,3624.178753
-559.61337,1000,3632.614698
-742.684353,1000,3669.575213
-596.889432,1000,3678.668328
-757.220131,1000,3712.768561
-566.55259,1000,3721.457129
