# {"t_start": 1620949429.923024, "env_id": "Fetch-M3-v0"} 
r,l,t
-1061.730263,1000,65.988781
-1029.674937,1000,88.982378
-748.142067,1000,110.763415
-694.248753,1000,133.880737
-1157.748837,1000,155.41805
-676.168268,1000,177.755742
-537.286823,1000,200.731593
-1099.343328,1000,223.59809
-670.059293,1000,245.435622
-1075.468791,1000,267.582428
-602.059908,1000,289.846252
-960.09964,1000,312.28439
-900.21899,1000,334.195352
-1015.263369,1000,356.866123
-849.420864,1000,379.35739
-980.88817,1000,401.567216
-815.138862,1000,424.074332
-815.903822,1000,445.709429
-782.261475,1000,467.692517
-611.006314,1000,489.302343
-639.203023,1000,511.401959
-652.788472,1000,533.719729
-788.507093,1000,556.723118
-553.540511,1000,578.970386
-555.819299,1000,601.159154
-764.687738,1000,623.456465
-555.789576,1000,645.842097
-751.606925,1000,667.961858
-772.680173,1000,690.023801
-265.842237,1000,712.917216
-560.74064,1000,735.350816
-566.447143,1000,757.674374
-747.093252,1000,780.118475
-771.479006,1000,802.435338
-762.774832,1000,824.663105
-753.753909,1000,846.930341
-583.712679,1000,869.35163
-474.118547,1000,891.534025
-724.195412,1000,913.378409
-769.470566,1000,936.265901
-681.003668,1000,958.429907
-564.279642,1000,981.271437
-758.990559,1000,1003.231205
-559.367557,1000,1025.323997
-529.893374,1000,1047.831142
-594.24382,1000,1070.264373
-764.706237,1000,1092.535187
-742.654138,1000,1115.127575
-607.944917,1000,1137.728225
-700.836072,1000,1160.222357
-729.023639,1000,1182.206769
-631.695265,1000,1204.829618
-698.144219,1000,1226.944553
-600.020743,1000,1249.173012
-729.856118,1000,1270.863413
-569.298372,1000,1293.022668
-773.52489,1000,1315.085152
-559.416687,1000,1337.10093
-762.302119,1000,1359.67275
-751.007956,1000,1381.583725
-648.015143,1000,1403.786293
-757.260283,1000,1425.871965
-684.147943,1000,1447.992005
-749.811946,1000,1469.957022
-561.592844,1000,1492.256636
-777.330583,1000,1514.829615
-721.325516,1000,1537.462671
-564.002603,1000,1559.877944
-658.266187,1000,1581.987156
-623.668567,1000,1604.530584
-636.22626,1000,1626.810251
-741.606031,1000,1649.043767
-711.262177,1000,1671.772858
-132.720518,1000,1694.04045
-580.045533,1000,1716.319779
-685.299038,1000,1738.583045
-570.602463,1000,1760.899832
-757.476535,1000,1782.998487
-679.515808,1000,1805.292937
-537.621123,1000,1827.718076
-757.780569,1000,1850.414963
-650.962672,1000,1873.294515
-609.968159,1000,1896.081975
-634.106855,1000,1918.407589
-748.424994,1000,1940.731534
-132.884839,1000,1963.381842
-565.398352,1000,1985.028205
-259.949382,1000,2006.87235
-798.450397,1000,2027.738254
-571.130152,1000,2048.51297
-588.551652,1000,2069.535932
-581.659041,1000,2090.441885
-478.327014,1000,2110.090832
-122.836439,1000,2129.788811
-686.975791,1000,2149.548524
-703.050949,1000,2167.373747
-570.502618,1000,2184.225319
-620.950766,1000,2200.850387
-565.820576,1000,2217.440513
-756.846379,1000,2601.731343
-569.644323,1000,2623.316093
-700.890715,1000,2644.89843
-568.641827,1000,2666.626845
-739.341996,1000,2688.245675
-748.078901,1000,2710.181414
-343.603726,1000,2731.956413
-493.60341,1000,2754.056721
-460.963372,1000,2775.597268
-739.444213,1000,2797.766512
-719.110511,1000,2820.64193
-741.202689,1000,2842.650261
-556.800948,1000,2865.105173
-770.329961,1000,2887.158477
-744.989199,1000,2909.158358
-742.865061,1000,2931.487018
-699.689822,1000,2953.23253
-716.445502,1000,2975.334557
-658.702461,1000,2997.033787
-160.053288,1000,3018.997713
-470.166243,1000,3041.172519
-738.961729,1000,3063.176611
-676.070468,1000,3085.154696
-675.402442,1000,3107.004933
-242.820878,1000,3128.217795
-705.02217,1000,3149.773768
-749.862309,1000,3171.763247
-796.89875,1000,3195.311799
-700.397791,1000,3218.3893
-749.545069,1000,3240.62022
-590.780613,1000,3262.620183
-768.074812,1000,3284.622593
-734.04261,1000,3306.934272
-748.170527,1000,3330.005586
-585.958698,1000,3352.257038
-757.378078,1000,3374.588909
-572.009461,1000,3396.909172
-559.355997,1000,3419.393207
-770.520791,1000,3441.679296
-762.83955,1000,3464.830841
-769.954527,1000,3487.527823
-631.685538,1000,3509.738286
-557.252095,1000,3532.364708
-743.294065,1000,3554.946424
