# {"t_start": 1620949416.8365467, "env_id": "Fetch-M1-v0"} 
r,l,t
-350.386511,1000,59.566653
-918.56439,1000,82.003004
-718.1695,1000,104.84495
-1023.7797,1000,128.060167
-595.057729,1000,150.764618
-828.648674,1000,173.238953
-750.236772,1000,195.852371
-794.941857,1000,218.230723
-559.408334,1000,240.950621
-596.08927,1000,263.798408
-764.263313,1000,286.46904
-180.719376,1000,308.888946
-707.27799,1000,331.062416
-829.252875,1000,353.272709
-571.232197,1000,375.585139
-760.700719,1000,397.511333
-740.874854,1000,419.875991
-706.100965,1000,442.249021
-748.140597,1000,464.232746
-772.329969,1000,486.084995
-684.19378,1000,507.7837
-574.763749,1000,528.702555
-547.900331,1000,550.397941
-649.359505,1000,572.773082
-763.721053,1000,594.710622
-377.2107,1000,616.087116
-915.369873,1000,637.310913
-942.376093,1000,662.301801
-1063.038444,1000,686.632441
-440.152493,1000,707.98955
-1001.849203,1000,730.544495
-779.263054,1000,752.067874
-1083.014018,1000,773.542392
-804.935107,1000,794.226108
-521.48062,1000,814.550611
-979.172154,1000,839.464998
-329.3723,1000,860.992095
-676.362582,1000,883.126933
-757.714676,1000,906.217832
-187.238597,1000,927.880604
-203.320449,1000,948.278509
-606.461625,1000,968.578005
-532.103653,1000,989.194888
-642.700557,1000,1009.492443
-521.533042,1000,1029.999069
-557.357207,1000,1050.63546
-547.097051,1000,1070.940458
-276.027694,1000,1092.030403
-475.354609,1000,1112.301292
-431.42812,1000,1133.330397
-867.936913,1000,1155.515676
-752.133282,1000,1178.015382
-579.29896,1000,1199.849779
-751.992514,1000,1220.443971
-631.273592,1000,1241.720557
-930.772504,1000,1261.603235
-890.662944,1000,1283.36709
-253.465057,1000,1304.342677
-311.13871,1000,1324.750881
-590.472406,1000,1344.800565
-252.775162,1000,1365.880732
-692.8593,1000,1387.208967
-834.451626,1000,1408.061852
-350.053924,1000,1429.685002
-180.954998,1000,1450.979064
-719.838656,1000,1472.000578
-776.195024,1000,1493.273774
-541.357929,1000,1519.259802
-595.62318,1000,1540.525909
-754.33608,1000,1562.28046
-569.519743,1000,1583.451339
-126.509888,1000,1605.753185
-264.102835,1000,1627.084563
-219.316583,1000,1647.874649
-257.158313,1000,1668.386868
-581.977471,1000,1688.74803
-322.644822,1000,1711.082497
-45.034851,1000,1732.574582
-958.312339,1000,1754.428065
-484.786935,1000,1779.860569
-361.75986,1000,1802.688101
-142.773848,1000,1824.140332
-647.271483,1000,1844.771184
-246.416292,1000,1865.509677
-585.960258,1000,1885.006051
-277.170793,1000,1907.899079
-737.541309,1000,1928.949687
-216.76684,1000,1950.453052
-276.414587,1000,1971.326369
-260.082502,1000,1992.472239
-341.093766,1000,2013.21895
-551.703878,1000,2035.249109
-378.247238,1000,2055.12473
-151.691583,1000,2075.356049
-1265.04062,1000,2097.246315
-345.489585,1000,2116.292198
-180.02048,1000,2135.500476
-463.977599,1000,2153.26213
-272.949044,1000,2170.376978
-786.540281,1000,2532.564775
-446.826152,1000,2551.728405
-169.689508,1000,2571.17554
-337.145694,1000,2589.722443
-640.889562,1000,2609.277675
-366.303349,1000,2627.834072
-501.6351,1000,2646.88047
-307.136103,1000,2666.718765
-287.876355,1000,2687.163649
-506.11566,1000,2709.546067
-659.403958,1000,2733.918975
-940.156346,1000,2760.446209
-873.322963,1000,2785.915555
-771.025617,1000,2806.865073
-804.547588,1000,2827.765574
-586.402775,1000,2848.494797
-993.484155,1000,2869.975778
-449.565437,1000,2891.134529
-200.156236,1000,2912.583414
-894.503067,1000,2933.068213
-190.565533,1000,2958.249487
-104.779388,1000,2979.795235
-1102.185616,1000,3003.594475
-769.313865,1000,3024.848543
-818.978318,1000,3045.194767
-412.210859,1000,3065.550431
-104.234257,1000,3086.717807
-806.843881,1000,3108.157278
-691.286805,1000,3130.494052
-530.891942,1000,3155.346195
-334.713812,1000,3176.917311
-906.263333,1000,3198.153718
-260.626503,1000,3219.330381
-330.46508,1000,3240.324317
-1001.277382,1000,3262.493612
-148.364591,1000,3284.298817
-167.26576,1000,3306.116924
-114.31066,1000,3327.64815
-490.553553,1000,3349.984084
-255.829544,1000,3371.892197
-466.979659,1000,3394.332603
-217.121894,1000,3415.670404
-153.418575,1000,3436.884125
-87.291472,1000,3459.282709
-122.115183,1000,3481.029286
-251.485977,1000,3502.611165
-164.97954,1000,3524.247813
-214.330572,1000,3545.906135
-531.301019,1000,3567.701197
-209.968776,1000,3589.428093
-274.806879,1000,3611.502559
-690.644518,1000,3633.357876
-404.975669,1000,3655.765915
-780.216119,1000,3677.140702
-328.397483,1000,3698.157093
-139.446926,1000,3720.479823
-357.870634,1000,3742.4883
-707.268011,1000,3764.32385
-334.79148,1000,3785.868957
-314.446876,1000,3807.721284
-734.718321,1000,3828.398039
-136.74439,1000,3850.221748
-301.012826,1000,3871.740409
-763.773591,1000,3896.979843
-665.480564,1000,3918.510469
-223.018257,1000,3942.5949
-1037.712108,1000,3964.141384
-701.366683,1000,3985.527103
-602.366223,1000,4006.951519
-112.880276,1000,4028.482498
-504.621822,1000,4049.347955
-713.589843,1000,4070.898135
-219.161522,1000,4092.392531
-409.384561,1000,4114.16593
-872.971703,1000,4136.12654
-147.365346,1000,4157.624864
-644.428148,1000,4179.124659
-330.201909,1000,4199.819636
-121.427272,1000,4221.149265
-146.470623,1000,4242.304707
-450.160303,1000,4263.517537
-542.796682,1000,4284.76668
-524.764139,1000,4305.645283
-564.069421,1000,4326.520869
-572.607308,1000,4347.477543
-839.777899,1000,4367.617804
-426.489697,1000,4388.752466
-547.407781,1000,4409.598464
-267.463271,1000,4429.428618
-212.317959,1000,4449.97945
-180.286454,1000,4470.401436
-256.241927,1000,4490.856001
-610.429005,1000,4511.018547
-509.829273,1000,4531.078212
-601.455891,1000,4551.539255
-675.649765,1000,4570.975648
-772.650386,1000,4590.789221
-117.074283,1000,4610.425833
-330.392492,1000,4630.201886
-121.698226,1000,4649.519928
-498.508435,1000,5038.125231
-291.543622,1000,5056.458095
-111.272923,1000,5075.144784
-693.138661,1000,5092.732467
-554.313306,1000,5112.071101
-508.93409,1000,5131.97995
-219.777576,1000,5150.935361
-791.872928,1000,5173.918536
-471.441679,1000,5193.38483
-730.923025,1000,5213.11419
-369.258651,1000,5233.583934
-882.687097,1000,5251.919537
-573.81088,1000,5270.81853
-542.28213,1000,5289.40272
-397.696408,1000,5307.887412
-239.042696,1000,5326.498095
-558.628211,1000,5344.579807
-730.490568,1000,5362.315071
-178.59993,1000,5380.875275
