# {"t_start": 1620949433.3058448, "env_id": "Fetch-M2-v0"} 
r,l,t
-803.068579,1000,54.801847
-1128.042055,1000,74.410846
-684.661381,1000,93.094328
-757.492912,1000,114.600848
-617.495318,1000,135.400555
-640.491812,1000,156.648018
-747.900787,1000,177.683534
-649.331724,1000,198.380804
-501.992572,1000,219.444403
-1140.732682,1000,245.902468
-903.95528,1000,266.822972
-988.480491,1000,287.779216
-765.390499,1000,309.817667
-820.156886,1000,333.885576
-625.648608,1000,357.528371
-860.361868,1000,378.368531
-931.347192,1000,399.079597
-772.191638,1000,419.580742
-550.901364,1000,439.189189
-688.090671,1000,459.505366
-496.565162,1000,480.410229
-131.552108,1000,501.283974
-333.378184,1000,521.823075
-335.76539,1000,542.784062
-220.924011,1000,563.270009
-232.627131,1000,584.39857
-264.13774,1000,605.453722
-150.484766,1000,626.181095
-160.990574,1000,646.763115
-94.007551,1000,668.004543
-291.228413,1000,688.796709
-480.22326,1000,709.053492
-206.664655,1000,729.292907
-110.953381,1000,749.99159
-189.431401,1000,770.53197
-237.853727,1000,790.764782
-95.929857,1000,811.486526
-536.962449,1000,832.235581
-262.758341,1000,852.777491
-64.383177,1000,873.625335
-145.365259,1000,894.567476
-281.808174,1000,915.251278
-547.767095,1000,937.087219
-140.521042,1000,958.155241
-139.486071,1000,978.551684
-122.573257,1000,999.356164
-219.63852,1000,1020.219578
-561.905123,1000,1040.537831
-259.170789,1000,1061.711511
-278.151336,1000,1082.618926
-165.561939,1000,1103.938715
-304.469443,1000,1124.667302
-62.206138,1000,1146.081053
-12.563729,1000,1166.868269
-659.316101,1000,1187.525168
-585.484583,1000,1208.221206
-986.189479,1000,1228.76977
-648.68052,1000,1249.390013
-831.222029,1000,1270.687815
-838.260681,1000,1291.225919
-451.769464,1000,1311.87194
-596.960521,1000,1332.871871
-180.060268,1000,1353.385594
-635.422139,1000,1374.220137
-611.383675,1000,1394.416341
-893.058376,1000,1415.2826
-541.967917,1000,1436.014026
-421.707812,1000,1457.033892
-676.217263,1000,1477.564304
-421.905631,1000,1498.758935
-390.586389,1000,1522.254583
-876.966259,1000,1543.026841
-517.391604,1000,1563.63514
-775.590179,1000,1584.530724
-680.237371,1000,1605.501485
-171.137095,1000,1625.784804
-762.60939,1000,1646.144567
-509.682524,1000,1666.950423
-566.949324,1000,1687.333507
-728.632073,1000,1707.419539
-504.157122,1000,1727.687536
-565.348465,1000,1748.172933
-728.707392,1000,1768.712577
-672.170507,1000,1788.879734
-842.896683,1000,1809.908749
-697.844272,1000,1830.183543
-563.351345,1000,1850.867421
-453.135383,1000,1871.790012
-657.977696,1000,1892.141154
-416.073206,1000,1912.733048
-861.701368,1000,1933.309912
-680.405047,1000,1953.761192
-147.267822,1000,1973.983681
-186.612093,1000,1995.262986
-52.875498,1000,2015.706057
-358.159101,1000,2035.950679
-252.863472,1000,2055.438051
-443.386323,1000,2075.940465
-444.578781,1000,2094.261109
-587.767212,1000,2428.086016
-502.775948,1000,2444.405785
-129.455533,1000,2460.978457
-592.126957,1000,2477.566803
-585.938615,1000,2495.64144
-751.861709,1000,2514.23389
-301.465363,1000,2533.083826
-1082.089945,1000,2552.032262
-549.283263,1000,2571.688525
-469.709967,1000,2592.162439
-812.521668,1000,2611.287713
-401.927328,1000,2631.031069
-157.814548,1000,2650.793437
-500.92337,1000,2672.33149
-325.382534,1000,2693.174784
-121.372274,1000,2713.033935
-340.102557,1000,2734.794674
-734.305221,1000,2755.198837
-152.626643,1000,2775.147732
-501.555043,1000,2797.372398
-298.349363,1000,2818.481419
-254.451227,1000,2839.748621
-99.863329,1000,2861.080935
-408.828318,1000,2880.582456
-288.642711,1000,2901.582936
-539.489171,1000,2920.95497
-270.932888,1000,2941.689677
-320.419786,1000,2962.721087
-237.379202,1000,2983.028672
-635.428553,1000,3002.539153
-531.934697,1000,3021.848433
-1125.715824,1000,3041.886309
-854.05795,1000,3062.184945
-235.086468,1000,3083.139397
-111.888232,1000,3104.784453
-310.741685,1000,3125.839256
-141.983225,1000,3147.230885
-125.992147,1000,3168.210985
-154.39047,1000,3189.766948
-245.041058,1000,3211.485831
-708.347383,1000,3232.079234
-571.944284,1000,3252.406029
-875.414369,1000,3275.388354
-677.760653,1000,3295.9807
-266.628208,1000,3317.141744
-165.795535,1000,3338.431992
-860.53068,1000,3360.623351
-294.311162,1000,3382.989053
-296.958824,1000,3404.506824
-607.364685,1000,3424.411189
-581.652842,1000,3444.460373
-779.297923,1000,3465.496068
-406.473139,1000,3485.084785
-298.863664,1000,3505.223344
-236.181159,1000,3526.408594
-545.331672,1000,3547.439263
-118.554322,1000,3568.748121
-223.29033,1000,3589.802808
-258.070094,1000,3610.061399
-244.19508,1000,3631.12254
-250.044887,1000,3651.898489
-634.882577,1000,3672.437847
-250.131108,1000,3692.210046
-788.767341,1000,3712.064821
-496.392398,1000,3733.351281
-567.149063,1000,3755.49383
-590.68551,1000,3777.187986
-286.441925,1000,3799.464268
-323.781687,1000,3819.816565
-464.102924,1000,3840.166491
-331.828067,1000,3860.374957
-373.529744,1000,3881.891411
-388.072885,1000,3902.917588
-412.626579,1000,3923.037658
-291.260227,1000,3943.431264
-178.413777,1000,3964.458229
-333.874498,1000,3985.360115
-650.024212,1000,4006.349021
-581.460339,1000,4028.415133
-718.07458,1000,4049.603575
-382.444325,1000,4071.632573
-337.814329,1000,4095.000159
-503.242919,1000,4114.920378
-82.929314,1000,4135.977024
-630.034291,1000,4157.194488
-369.75536,1000,4181.668533
-387.486041,1000,4208.324158
-746.75054,1000,4232.901457
-402.780061,1000,4255.332489
-397.298181,1000,4276.601577
-933.158419,1000,4297.879045
-408.965567,1000,4320.105902
-583.800772,1000,4340.545489
-601.345292,1000,4363.30481
-651.358761,1000,4382.430687
-886.453699,1000,4406.976507
-762.330729,1000,4427.234978
-542.993497,1000,4447.252301
-414.279711,1000,4467.849057
-315.601026,1000,4487.559388
-1192.443455,1000,4873.819774
-763.084773,1000,4892.808199
-387.442092,1000,4911.082921
-648.522691,1000,4929.935103
-171.601529,1000,4947.514724
-638.639982,1000,4966.791952
-411.684535,1000,4985.457448
-430.844731,1000,5004.970159
-720.706801,1000,5025.289674
-185.627346,1000,5043.500082
-229.106392,1000,5061.558013
-194.353114,1000,5080.029458
-311.885186,1000,5099.702596
-204.648461,1000,5118.289696
-450.852619,1000,5138.823633
-113.332246,1000,5157.269099
-872.652864,1000,5175.999004
-129.839299,1000,5194.804249
-744.935925,1000,5216.877041
-455.560985,1000,5234.359309
-270.452192,1000,5254.271667
