param_noise_stddev,prob_satisfiability,reference_Q_mean,reference_Q_std,reference_action_mean,reference_action_std,reference_actor_Q_mean,reference_actor_Q_std,reference_perturbed_action_mean,reference_perturbed_action_std,rollout/Q_mean,rollout/actions_mean,rollout/actions_std,rollout/episode_steps,rollout/episodes,rollout/return,rollout/return_history,rollout/return_history_std,rollout/return_std,total/duration,total/episodes,total/epochs,total/steps,total/steps_per_second,train/loss_actor,train/loss_critic,train/param_noise_distance
0.18105739093859663,0.0,-1.8402944803237915,1.4342819452285767,0.0059352112002670765,0.897673487663269,-1.532761812210083,1.297645926475525,0.0007724761962890625,0.9784916639328003,-1.3177260160446167,0.19468824565410614,0.6443963050842285,1000.0,2.0,-690.1085815429688,-690.1085815429688,248.63775634765625,248.63775634765625,16.069144010543823,2.0,1,2000,124.4621367938263,1.5104937553405762,0.023445216938853264,0.18140406906604767
0.16067924131698763,0.0,-4.054245471954346,2.841857433319092,0.8624841570854187,0.1834215372800827,-3.9752581119537354,2.7544963359832764,0.9736592173576355,0.04816695675253868,-3.4393393993377686,0.2631823718547821,0.7743282318115234,975.0,4.0,-777.7838745117188,-777.7838745117188,248.2557373046875,248.2557373046875,57.54611277580261,4.0,2,4000,69.5094734823157,4.381868362426758,0.030553894117474556,0.6636480689048767
0.1454608210542347,0.0,-5.383552074432373,3.7663369178771973,0.9917576313018799,0.01271591242402792,-5.316515922546387,3.7207682132720947,0.9972828030586243,0.005532198119908571,-4.949846267700195,0.5041036605834961,0.7183663249015808,983.3333333333334,6.0,-744.4713745117188,-744.4713745117188,209.48680114746094,209.48680114746094,95.56370282173157,6.0,3,6000,62.785344464860735,5.707275867462158,0.03295789659023285,0.3586936891078949
0.15440959267203633,0.0,-6.202858924865723,4.3800883293151855,0.9969406723976135,0.005301304627209902,-6.135232448577881,4.330595970153809,0.4712216854095459,0.8283085227012634,-6.192294120788574,0.6205741167068481,0.6629785299301147,987.5,8.0,-714.7734375,-714.7734375,189.83860778808594,189.83860778808594,135.71363925933838,8.0,4,8000,58.947649209469745,6.564762115478516,0.034142546355724335,0.017689935863018036
0.15751322548474425,0.0,-6.9535956382751465,4.768395900726318,0.5596104264259338,0.7517438530921936,-6.894745349884033,4.751615524291992,0.9441662430763245,0.1355222463607788,-6.953004837036133,0.6036823987960815,0.6946583390235901,990.0,10.0,-720.6494140625,-720.6494140625,171.3031005859375,171.3031005859375,172.14178133010864,10.0,5,10000,58.09164935282879,7.170350551605225,0.03547373786568642,0.7175152897834778
0.1370306733903066,0.0,-7.295418739318848,5.284783363342285,0.29271599650382996,0.9256502985954285,-7.240570068359375,5.261054515838623,0.636597216129303,0.6117237210273743,-7.913857936859131,0.624392032623291,0.6906668543815613,991.6666666666666,12.0,-721.5374145507812,-721.5374145507812,157.7020263671875,157.7020263671875,210.82969641685486,12.0,6,12000,56.917977893747306,7.649174213409424,0.03585347160696983,0.5423234105110168
0.1316837837193291,0.0,-7.549594879150391,5.4405012130737305,0.7757083177566528,0.4911045730113983,-7.481077671051025,5.397043704986572,0.7761577367782593,0.5462316274642944,-8.789711952209473,0.6290356516838074,0.6887317299842834,992.8571428571429,14.0,-723.9000854492188,-723.9000854492188,146.8045196533203,146.8045196533203,249.17291378974915,14.0,7,14000,56.18588227375761,7.994162082672119,0.03481748700141907,0.8058988451957703
0.12405208101303944,0.0,-7.75155782699585,5.526181221008301,0.8804159760475159,0.45293185114860535,-7.702829360961914,5.491252422332764,0.8711079955101013,0.3569831848144531,-9.39920711517334,0.675275981426239,0.6557688117027283,993.75,16.0,-720.4490356445312,-720.4490356445312,139.58212280273438,139.58212280273438,286.4408435821533,16.0,8,16000,55.85795586938035,8.240250587463379,0.033286672085523605,0.08791228383779526
0.11686267184170265,0.0,-7.746679782867432,5.584779262542725,0.8797876238822937,0.46346336603164673,-7.676358699798584,5.548431396484375,0.5906715393066406,0.6492118835449219,-9.7781400680542,0.705621063709259,0.6259171366691589,994.4444444444445,18.0,-712.7146606445312,-712.7146606445312,134.65223693847656,134.65223693847656,326.1558587551117,18.0,9,18000,55.188338693970785,8.264339447021484,0.033032841980457306,0.720272958278656
0.11921161154572088,0.0,-7.710885047912598,5.609155178070068,0.881625235080719,0.46311450004577637,-7.633815765380859,5.573503494262695,0.8613850474357605,0.4793396592140198,-10.156597137451172,0.7242447137832642,0.6041021347045898,995.0,20.0,-708.9324951171875,-708.9324951171875,130.03927612304688,130.03927612304688,362.86213397979736,20.0,10,20000,55.11735209360125,8.397506713867188,0.031840432435274124,0.13599461317062378
