# {"t_start": 1619879505.7621, "env_id": "Fetch-M2-v0"} 
r,l,t
-938.74646,1000,368.257822
-441.470883,1000,375.619341
-1182.275154,1000,409.479805
-650.82636,1000,416.231966
-621.279764,1000,446.624114
-719.487713,1000,454.352805
-661.342995,1000,487.372924
-581.89568,1000,494.565969
-795.313919,1000,523.169816
-700.812647,1000,530.859854
-686.648652,1000,561.714683
-775.698045,1000,569.504095
-702.349032,1000,600.946357
-775.586156,1000,607.915793
-766.851064,1000,637.966999
-630.432545,1000,645.293805
-578.785498,1000,677.326887
-705.690478,1000,684.912532
-755.559872,1000,715.350225
-606.821155,1000,721.735061
-574.038152,1000,749.721681
-633.032848,1000,756.412882
-604.794442,1000,789.33994
-715.913379,1000,797.187619
-741.360252,1000,826.35923
-649.939996,1000,833.385199
-699.401047,1000,862.957869
-641.387709,1000,870.847739
-705.857269,1000,903.057191
-639.126027,1000,910.081752
-775.104797,1000,939.003773
-625.025745,1000,945.16744
-783.729974,1000,976.26016
-604.188228,1000,983.865611
-652.706816,1000,1014.684711
-752.202859,1000,1021.891177
-757.573272,1000,1048.887439
-794.239789,1000,1056.236646
-647.153193,1000,1089.971413
-588.396232,1000,1098.066885
-749.461428,1000,1128.969415
-95.092141,1000,1137.164683
-765.86376,1000,1172.460443
-811.969995,1000,1181.507295
-1027.610601,1000,1215.316659
-1166.116186,1000,1223.906869
-834.111752,1000,1261.493215
-928.914332,1000,1269.548879
-856.887184,1000,1301.975826
-894.297267,1000,1309.442874
-1088.800331,1000,1346.962512
-1004.418473,1000,1355.715453
-1012.535259,1000,1388.829047
-845.563266,1000,1396.362731
-648.890936,1000,1429.006661
-602.816761,1000,1437.012813
-727.467132,1000,1468.282645
-583.279591,1000,1475.326188
-636.962617,1000,1507.243854
-744.922703,1000,1515.199294
-687.06534,1000,1546.715627
-767.200592,1000,1553.753287
-643.932999,1000,1580.891175
-560.840571,1000,1589.428515
-756.177394,1000,1624.616532
-599.12146,1000,1632.024341
-598.047909,1000,1660.685324
-728.895291,1000,1667.984734
-747.466461,1000,1699.327936
-750.563514,1000,1706.243524
-748.290399,1000,1734.461203
-567.051923,1000,1741.993281
-578.209409,1000,1774.057913
-649.573598,1000,1781.477272
-629.563085,1000,1811.598651
-603.28743,1000,1819.059406
-706.873964,1000,1853.148349
-682.640476,1000,1861.070826
-853.207361,1000,1891.93877
-781.054102,1000,1899.720823
-830.993013,1000,1935.849541
-1030.139141,1000,1943.461376
-732.797009,1000,1973.029088
-810.675786,1000,1979.980101
-750.299751,1000,2014.583832
-824.941983,1000,2022.293468
-947.04088,1000,2051.844442
-1062.587104,1000,2058.542584
-1028.631244,1000,2092.842073
-961.055013,1000,2101.001444
-716.874257,1000,2133.971514
-1095.288629,1000,2141.79817
-777.708388,1000,2176.028875
-948.008376,1000,2184.090209
-878.798914,1000,2217.073713
-645.130288,1000,2224.368833
-597.296991,1000,2263.200451
-204.872421,1000,2272.509007
-969.714181,1000,2305.581308
-843.219917,1000,2313.545381
-568.108165,1000,2348.998215
-763.036279,1000,2356.498581
-654.965157,1000,2390.595724
-1102.135053,1000,2398.294046
-972.179141,1000,2434.698953
-895.496825,1000,2442.889162
-1045.165013,1000,2476.572547
-704.453093,1000,2484.597504
-1097.152656,1000,2519.13207
-901.068689,1000,2527.166898
-887.106611,1000,2560.292311
-195.380589,1000,2568.533834
-806.306282,1000,2603.874702
-716.378664,1000,2611.127978
-855.56054,1000,2643.493619
-813.897226,1000,2651.258967
-768.946476,1000,2686.549463
-699.870266,1000,2694.525853
-135.551421,1000,2728.920629
-603.141132,1000,2736.79483
-967.083828,1000,2771.918577
-964.342127,1000,2779.84669
-769.728191,1000,2813.797362
-787.226739,1000,2821.690769
-719.094798,1000,2856.837534
-668.032786,1000,2864.727418
-653.004225,1000,2896.885685
-892.552795,1000,2904.705107
-486.425114,1000,2935.058888
-852.85893,1000,2942.777689
-517.007489,1000,2974.965654
-622.435834,1000,2982.626883
-648.839036,1000,3017.832005
-490.029634,1000,3025.823621
-590.667929,1000,3057.50268
-706.747371,1000,3065.181598
-660.51213,1000,3094.680816
-506.744606,1000,3101.967925
-444.726117,1000,3139.471354
-562.565406,1000,3147.902621
-646.871241,1000,3181.448498
-663.163876,1000,3188.652968
-594.674685,1000,3219.557245
-562.880585,1000,3227.490694
-688.92369,1000,3260.80435
-661.90247,1000,3267.784393
-458.645054,1000,3296.204974
-531.282968,1000,3304.3648
-562.639515,1000,3338.45429
-703.189249,1000,3346.0321
-486.612345,1000,3374.928647
-375.095295,1000,3382.52992
-126.193202,1000,3415.909288
-670.142137,1000,3423.388078
-682.253141,1000,3456.323135
-655.428407,1000,3464.105629
-479.869941,1000,3497.391035
-337.833506,1000,3505.323855
-495.856851,1000,3539.443201
-445.408461,1000,3547.233815
-695.2857,1000,3581.538432
