# {"t_start": 1619879506.4353538, "env_id": "Fetch-M2-v0"} 
r,l,t
-1064.479939,1000,149.78032
-1097.709742,1000,158.563561
-659.018722,1000,188.58548
-998.06186,1000,194.310915
-754.951084,1000,215.30207
-769.30105,1000,220.677709
-754.341935,1000,246.008031
-713.029624,1000,251.944976
-766.026334,1000,279.094289
-289.201776,1000,285.158957
-743.370536,1000,310.683408
-771.566228,1000,317.096372
-608.908714,1000,341.7872
-628.765543,1000,349.055253
-765.454813,1000,380.619679
-660.655361,1000,387.603158
-569.931062,1000,417.16316
-436.900179,1000,423.250745
-346.037795,1000,455.126757
-513.97883,1000,461.834815
-650.636106,1000,494.911998
-438.331279,1000,502.64396
-175.025834,1000,532.626139
-596.335248,1000,539.387045
-552.818361,1000,572.996158
-577.715544,1000,580.481191
-755.212103,1000,611.326619
-629.785414,1000,618.283273
-740.886225,1000,650.00795
-727.976476,1000,657.081401
-725.195514,1000,691.109544
-560.191644,1000,697.986516
-353.329565,1000,730.108908
-337.226518,1000,737.035917
-691.632084,1000,767.793911
-314.132854,1000,775.32725
-282.585593,1000,807.914941
-735.818576,1000,815.055144
-554.78608,1000,844.767056
-287.568786,1000,851.535888
-310.547283,1000,885.157452
-311.999293,1000,892.846546
-318.60648,1000,923.842388
-311.024968,1000,930.438519
-224.516444,1000,959.539776
-476.074237,1000,967.039448
-318.655873,1000,1000.427995
-202.785608,1000,1007.55732
-74.890089,1000,1038.791449
-130.244941,1000,1045.488323
-405.608385,1000,1078.590596
-243.144822,1000,1086.205639
-268.293573,1000,1121.176857
-326.740625,1000,1127.816761
-179.911262,1000,1160.700015
-290.209009,1000,1168.419179
-135.594967,1000,1200.698708
-276.588872,1000,1207.483914
-248.961726,1000,1239.220922
-77.46505,1000,1246.795509
-321.841874,1000,1281.910001
-384.423064,1000,1288.441977
-133.383153,1000,1320.534453
-185.350899,1000,1327.918262
-142.28236,1000,1364.289602
-315.64209,1000,1371.230069
-311.529586,1000,1401.84152
-10.317897,1000,1409.046003
-285.744443,1000,1446.290215
-91.460513,1000,1453.546044
-399.330702,1000,1484.770127
-247.414604,1000,1491.084782
-203.708023,1000,1527.821569
-239.949921,1000,1534.604879
-149.201198,1000,1565.052855
-283.849452,1000,1571.088496
-378.979305,1000,1607.286194
-247.934,1000,1615.254374
-443.699942,1000,1648.973752
-224.336441,1000,1655.637934
-171.690299,1000,1690.033632
-292.753515,1000,1696.754022
-534.81101,1000,1724.14782
-282.165189,1000,1731.119246
-359.471598,1000,1764.39251
-189.549238,1000,1772.139148
-286.520546,1000,1804.682862
-308.042413,1000,1811.444827
-501.832455,1000,1846.69523
-306.616095,1000,1854.598404
-315.647137,1000,1886.872263
-277.601859,1000,1893.577211
-210.665065,1000,1928.380157
-247.773464,1000,1935.740422
-260.708087,1000,1966.946757
-247.894984,1000,1973.378503
-163.180485,1000,2008.635313
-120.287514,1000,2015.586878
-261.130225,1000,2048.450351
-111.004865,1000,2055.87049
-303.42922,1000,2090.806357
-353.862693,1000,2098.565235
-329.794351,1000,2129.615051
-179.58947,1000,2135.957947
-162.16087,1000,2169.250973
-333.778714,1000,2176.549595
-374.429542,1000,2208.897609
-183.560969,1000,2216.203689
-249.575839,1000,2250.193343
-88.220048,1000,2258.340214
-98.77508,1000,2294.161103
-312.561723,1000,2301.261777
-131.613749,1000,2335.787508
-279.990554,1000,2343.093218
-100.674941,1000,2375.230991
-193.214488,1000,2382.678917
-321.756859,1000,2416.150216
-336.334139,1000,2424.502426
-301.714404,1000,2460.083392
-331.793617,1000,2467.383553
-346.472652,1000,2501.658099
-282.123431,1000,2509.2393
-305.208421,1000,2542.363034
-187.675363,1000,2549.336072
-172.900072,1000,2583.806592
-488.039118,1000,2591.781076
-338.224866,1000,2623.409997
-228.712432,1000,2630.610307
-276.348459,1000,2664.153853
-130.981783,1000,2671.560627
-331.405547,1000,2705.255222
-144.495942,1000,2712.558866
-287.491342,1000,2745.51981
-190.119548,1000,2753.341575
-141.717796,1000,2786.920207
-45.046372,1000,2793.812448
-150.06664,1000,2826.595736
-443.754963,1000,2834.33305
