# {"t_start": 1619879503.5307674, "env_id": "Fetch-M3-v0"} 
r,l,t
-1124.335595,1000,483.418466
-443.618279,1000,492.798208
-1126.121952,1000,524.228063
-1218.669054,1000,532.873648
-763.825724,1000,567.805596
-239.116494,1000,576.675124
-677.663009,1000,611.896392
-1276.381961,1000,620.083264
-1110.488972,1000,653.424801
-1256.005071,1000,662.927711
-1287.682003,1000,700.901301
-1336.549562,1000,709.561549
-1112.870281,1000,743.019594
-1314.566469,1000,751.970963
-1229.435345,1000,788.978525
-1274.817604,1000,798.053483
-412.528592,1000,830.780736
-1156.68883,1000,839.221058
-1249.679163,1000,882.294077
-211.78395,1000,892.632552
-1089.430836,1000,929.456942
-1130.223277,1000,937.839906
-900.70453,1000,973.409312
-1098.157551,1000,982.974674
-979.6876,1000,1019.049154
-920.660213,1000,1028.102609
-917.874183,1000,1063.91534
-985.141315,1000,1073.803718
-1088.506705,1000,1114.719631
-913.94248,1000,1123.675744
-1006.749426,1000,1159.103523
-500.880979,1000,1168.848644
-1038.875852,1000,1205.644708
-1011.42685,1000,1214.351415
-905.506397,1000,1251.130945
-1025.082773,1000,1260.726479
-157.935952,1000,1296.63063
-1026.259927,1000,1305.067836
-1112.249275,1000,1342.963479
-1037.072424,1000,1352.392957
-1069.469205,1000,1388.934845
-1051.728552,1000,1397.84226
-977.063978,1000,1438.033178
-799.924544,1000,1447.617186
-864.421688,1000,1482.497544
-947.772503,1000,1490.750756
-910.655994,1000,1531.427935
-1005.295235,1000,1540.51313
-1113.984177,1000,1572.471962
-1004.471671,1000,1580.595256
-1040.906738,1000,1621.896606
-816.761634,1000,1631.377918
-572.214695,1000,1664.607814
-724.707309,1000,1673.427334
-549.819139,1000,1708.990822
-771.332349,1000,1717.742689
-632.641878,1000,1750.98835
-761.988121,1000,1760.434038
-786.473385,1000,1795.769638
-667.242802,1000,1803.898451
-842.79249,1000,1840.928204
-927.183876,1000,1850.621789
-883.110637,1000,1888.145233
-877.826787,1000,1896.222705
-761.678311,1000,1931.666953
-793.201707,1000,1940.733753
-625.169335,1000,1974.599851
-787.173193,1000,1982.739789
-767.158419,1000,2019.41059
-601.657152,1000,2028.49793
-641.798732,1000,2063.337614
-593.992523,1000,2072.666365
-804.242259,1000,2108.58663
-749.908461,1000,2117.081446
-820.43683,1000,2148.485707
-707.354233,1000,2157.699369
-630.70311,1000,2195.964705
-868.685378,1000,2204.942418
-600.489159,1000,2238.717381
-669.91371,1000,2248.698102
-604.679689,1000,2287.776571
-756.178114,1000,2296.68759
-763.258796,1000,2333.168691
-584.038131,1000,2342.298252
-568.413603,1000,2378.215155
-235.370724,1000,2387.217097
-756.431098,1000,2422.855123
-650.27223,1000,2432.866587
-730.976721,1000,2469.642686
-699.118686,1000,2479.094476
-632.829119,1000,2516.99051
-610.564569,1000,2526.021082
-563.720353,1000,2561.249439
-750.736144,1000,2570.836823
-687.77297,1000,2609.112664
-771.880791,1000,2618.053634
-742.930023,1000,2652.731331
-644.319049,1000,2662.152107
-784.250636,1000,2700.609101
-766.862673,1000,2709.427379
-585.791184,1000,2742.885422
-558.632212,1000,2751.678825
-488.43106,1000,2788.874162
-719.589329,1000,2797.636808
-731.829172,1000,2832.78828
