# {"t_start": 1619879510.1888611, "env_id": "Fetch-M3-v0"} 
r,l,t
-898.128674,1000,295.782381
-979.316208,1000,302.164971
-1140.162534,1000,330.222831
-1022.758564,1000,336.153153
-1043.8103,1000,374.794702
-1064.647889,1000,381.600106
-776.794339,1000,410.349959
-542.722255,1000,417.175736
-854.896717,1000,448.096813
-574.061912,1000,454.902412
-791.652168,1000,487.025692
-854.750726,1000,493.092018
-838.413509,1000,526.014305
-845.586529,1000,532.974282
-564.430244,1000,565.966863
-733.805582,1000,573.499
-369.037499,1000,605.108801
-551.463313,1000,612.123922
-617.696421,1000,642.495852
-577.716454,1000,649.30789
-781.052934,1000,683.711495
-309.426223,1000,691.019746
-681.061541,1000,721.947502
-657.674809,1000,728.529572
-296.71269,1000,759.94134
-937.730794,1000,767.986849
-573.526957,1000,800.406494
-886.029213,1000,806.816551
-584.740415,1000,836.72822
-768.877478,1000,843.854931
-696.384561,1000,875.867157
-758.509266,1000,882.782221
-762.851404,1000,912.779416
-671.238082,1000,918.888638
-753.906604,1000,947.893229
-655.031442,1000,954.486945
-701.218433,1000,988.467177
-618.109356,1000,995.392984
-324.613687,1000,1028.746048
-338.763029,1000,1035.978458
-237.178622,1000,1067.952592
-79.466576,1000,1075.907355
-294.415958,1000,1109.961837
-328.549825,1000,1116.674491
-85.906532,1000,1148.052153
-259.328146,1000,1155.241682
-334.960554,1000,1188.531023
-169.433848,1000,1195.957804
-67.785709,1000,1227.096075
-319.421624,1000,1234.277108
-332.735297,1000,1269.227125
-250.294583,1000,1276.186948
-175.293804,1000,1307.861506
-123.161054,1000,1314.765462
-374.882585,1000,1350.045531
-166.601631,1000,1358.09719
-203.249844,1000,1388.830538
-252.95806,1000,1396.056847
-113.946668,1000,1432.101338
-158.407697,1000,1439.999039
-79.75269,1000,1472.544183
-393.192532,1000,1479.731467
-268.507833,1000,1514.177938
-173.124672,1000,1521.87761
-155.350131,1000,1554.017334
-282.776315,1000,1560.048601
-188.852433,1000,1593.085467
-228.769828,1000,1600.523042
-226.989951,1000,1634.298482
-175.141977,1000,1641.287272
-367.802389,1000,1674.106563
-350.663525,1000,1681.355452
-235.444104,1000,1713.102214
-276.127343,1000,1719.64238
-283.336254,1000,1753.555428
-137.437899,1000,1760.746696
-82.474916,1000,1794.127245
-298.10866,1000,1801.420899
-162.377465,1000,1836.608402
-257.987185,1000,1844.151935
-223.939813,1000,1878.378722
-173.861357,1000,1884.22513
-249.764923,1000,1915.838242
-286.227197,1000,1923.129288
-264.192755,1000,1958.185594
-170.270152,1000,1965.286907
-323.914317,1000,1999.387695
-174.756617,1000,2006.741273
-170.254276,1000,2038.961921
-173.411019,1000,2046.190507
-354.978377,1000,2079.830165
-309.639497,1000,2087.086744
-400.321307,1000,2117.354367
-331.434208,1000,2123.708841
-315.611172,1000,2154.630453
-81.035972,1000,2161.748051
-144.771205,1000,2197.14171
-274.837503,1000,2204.942604
-70.622661,1000,2238.235298
-170.518466,1000,2246.45231
-271.527849,1000,2283.241256
-304.942292,1000,2291.279759
-307.244966,1000,2325.620946
-175.726002,1000,2333.200328
-211.264827,1000,2367.83942
